"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","gene_set","database"
"R-HSA-76002","Platelet activation, signaling and aggregation","32/614","252/10634",0.126984126984127,2.19926580838633,4.76928682597967,2.10158220112982e-05,0.00063104265552844,0.000553047947665742,"TIMP3/PECAM1/VEGFC/CLU/SERPING1/FN1/SERPINA3/MMRN1/COL1A2/SERPINE1/TLN1/A2M/ISLR/SPARC/PTPN11/PCYOX1L/PCDH7/SELP/FLNA/THBS1/CFD/TIMP1/ITPR1/GNG11/COL1A1/CD36/RARRES2/PROS1/ACTN1/FYN/CALU/VCL",32,"adjacent_vs_healthy_up","Reactome"
"R-HSA-5173214","O-glycosylation of TSR domain-containing proteins","10/614","36/10634",0.277777777777778,4.8108939558451,5.66949515568672,2.47492181977817e-05,0.00072358898467725,0.0006341558679487,"ADAMTS1/THBS2/THSD7A/ADAMTS5/THBS1/ADAMTS4/ADAMTSL3/SPON1/SBSPON/ADAMTS8",10,"adjacent_vs_healthy_up","Reactome"
"R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","13/614","61/10634",0.213114754098361,3.69098093661558,5.21740625240588,3.5087813772366e-05,0.000994292211671726,0.000871401104549099,"EGR1/FOS/DUSP6/JUNB/CHD4/TRIB1/DUSP4/FOSB/SGK1/RRAD/F3/ID1/ID4",13,"adjacent_vs_healthy_up","Reactome"
"R-HSA-166658","Complement cascade","12/614","53/10634",0.226415094339623,3.92133243193412,5.27756741347885,3.69965828188538e-05,0.000994292211671726,0.000871401104549099,"C1R/C3/CLU/SERPING1/C1S/CFH/CFD/C7/CD81/PROS1/FCN1/CR2",12,"adjacent_vs_healthy_up","Reactome"
"R-HSA-2243919","Crosslinking of collagen fibrils","7/614","18/10634",0.388888888888889,6.73525153818313,6.02818399283499,3.75880044016314e-05,0.000994292211671726,0.000871401104549099,"PXDN/COL1A2/COL4A1/COL1A1/COL4A5/LOXL1/COL4A2",7,"adjacent_vs_healthy_up","Reactome"
"R-HSA-9909505","Modulation of host responses by IFN-stimulated genes","7/614","18/10634",0.388888888888889,6.73525153818313,6.02818399283499,3.75880044016314e-05,0.000994292211671726,0.000871401104549099,"HERC5/IFI6/IFI44/ISG15/IFI44L/UBE2L6/RIGI",7,"adjacent_vs_healthy_up","Reactome"
"R-HSA-375165","NCAM signaling for neurite out-growth","13/614","63/10634",0.206349206349206,3.57380693862779,5.07185042739906,5.02832790609311e-05,0.00129917960550452,0.00113860546221203,"SPTBN1/COL6A3/SPTAN1/COL6A1/COL5A1/COL4A1/FGFR1/COL4A5/PRNP/COL3A1/FYN/CACNA1H/COL4A2",13,"adjacent_vs_healthy_up","Reactome"
"R-HSA-3000480","Scavenging by Class A Receptors","7/614","19/10634",0.368421052631579,6.38076461512086,5.81084146556737,5.65658079396819e-05,0.00142828665047697,0.00125175531923937,"COL1A2/COL4A1/COL1A1/COLEC12/COL3A1/MARCO/COL4A2",7,"adjacent_vs_healthy_up","Reactome"
"R-HSA-166520","Signaling by NTRKs","20/614","131/10634",0.152671755725191,2.64415545664769,4.68705527222548,5.84204497076689e-05,0.00144233599167156,0.00126406821004898,"EGR1/FOS/PCSK5/DUSP6/JUNB/CHD4/TRIB1/PTPN11/DUSP4/FOSB/SGK1/RRAD/F3/ID1/ID4/IRS2/IRS1/SHC2/FYN/DNM3",20,"adjacent_vs_healthy_up","Reactome"
"R-HSA-170834","Signaling by TGF-beta Receptor Complex","16/614","92/10634",0.173913043478261,3.01203795496389,4.7978515729745,6.50950122796315e-05,0.00157218605744936,0.00137786925305856,"TGFBR3/JUNB/LTBP1/FBN1/COL1A2/SERPINE1/WWTR1/SKI/LTBP2/PPP1R15A/LTBP4/LTBP3/TGFBR2/ITGA8/PMEPA1/MYC",16,"adjacent_vs_healthy_up","Reactome"
"R-HSA-373076","Class A/1 (Rhodopsin-like receptors)","36/614","317/10634",0.113564668769716,1.9668512828944,4.32604293503345,7.37639849309521e-05,0.00174365504804868,0.001528145264527,"C3/GAL/TAC1/S1PR1/ACKR3/ACKR1/CHRM3/S1PR3/CCL21/CXCR4/CXCL12/APLNR/AGTR1/AGT/S1PR2/ADRB2/ANXA1/CXCL2/CCL2/P2RY14/CXCL1/CCL20/SAA1/CXCL11/TACR2/CXCL3/PENK/GPR183/GRP/HTR2B/CXCL13/INSL5/NPY/CCL19/CXCL10/PYY",36,"adjacent_vs_healthy_up","Reactome"
"R-HSA-202733","Cell surface interactions at the vascular wall","20/614","135/10634",0.148148148148148,2.56581010978405,4.53221225653104,9.00164511018213e-05,0.0020835057744609,0.00182599160678037,"PECAM1/THBD/GLG1/L1CAM/FN1/CAV1/COL1A2/GYPC/JAM2/ANGPT2/TEK/PTPN11/SELP/JAM3/SDC2/COL1A1/ANGPT1/PROS1/ITGA5/FYN",20,"adjacent_vs_healthy_up","Reactome"
