"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","gene_set","database"
"R-HSA-73817","Purine ribonucleoside monophosphate biosynthesis","7/1651","11/10634",0.636363636363636,4.09878310665712,4.40813285698242,0.00039767392412722,0.00301268124338803,0.00236363342463707,"GMPS/PPAT/ATIC/IMPDH1/PAICS/GART/IMPDH2",7,"tumor_vs_adjacent_up","Reactome"
"R-HSA-9705683","SARS-CoV-2-host interactions","47/1651","187/10634",0.251336898395722,1.61884710935197,3.66015195815523,0.000401720036730634,0.0030280404778691,0.00237568368719835,"RPS21/RPS14/GEMIN5/HSP90AB1/RAE1/RIPK2/SNRPD2/SNRPB/NUP58/NUP107/NUP37/SNRPF/NUP205/NUP35/NUP85/IRAK1/NUP155/G3BP1/POM121/GEMIN6/LARP1/SNRPG/RPS15A/NUP62/TOMM70/NUP93/IRAK2/NUP42/RPS5/NUP188/RPS25/RANBP2/SNRPE/NUP133/NUP160/RPS9/NUP153/GEMIN8/AAAS/NUP210/SNRPD1/SEH1L/NOD2/TRIM4/TLR2/YWHAG/NDC1",47,"tumor_vs_adjacent_up","Reactome"
"R-HSA-2408522","Selenoamino acid metabolism","28/1651","95/10634",0.294736842105263,1.89838375466225,3.77063708128297,0.000408440052924133,0.00304806009644875,0.00239139030724891,"AHCY/RPS21/RPS14/DARS1/IARS1/RPL36/EPRS1/LARS1/RPL38/EEF1E1/RPS15A/RPL14/KARS1/RPL8/RPL18/RPS5/RPS25/RPL26L1/RPS9/RPL7/EEFSEC/RARS1/RPL22L1/PAPSS1/RPL37A/PSTK/AIMP2/RPL37",28,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5620912","Anchoring of the basal body to the plasma membrane","28/1651","95/10634",0.294736842105263,1.89838375466225,3.77063708128297,0.000408440052924133,0.00304806009644875,0.00239139030724891,"CKAP5/HAUS6/RPGRIP1L/TMEM216/NEK2/CDK1/NDE1/HAUS5/HAUS2/CEP72/CEP41/TUBG1/NEDD1/B9D1/CETN2/IQCB1/HAUS7/MAPRE1/PLK1/TUBB/CEP83/TUBA4A/HAUS1/TCTN1/NPHP4/CEP78/HAUS3/YWHAG",28,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5358565","Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)","8/1651","14/10634",0.571428571428571,3.68053993250844,4.30243962370766,0.000413533579913987,0.00307079391025238,0.0024092263801138,"POLD2/MSH6/EXO1/LIG1/MSH2/PCNA/POLD1/RPA3",8,"tumor_vs_adjacent_up","Reactome"
"R-HSA-179409","APC-Cdc20 mediated degradation of Nek2A","11/1651","24/10634",0.458333333333333,2.95209973753281,4.10431491366629,0.000428136367567529,0.00315896797919392,0.00247840435139565,"UBE2S/UBE2C/NEK2/MAD2L1/BUB3/ANAPC11/CDC16/BUB1B/ANAPC10/CDC23/CDC20",11,"tumor_vs_adjacent_up","Reactome"
"R-HSA-72695","Formation of the ternary complex, and subsequently, the 43S complex","16/1651","43/10634",0.372093023255814,2.39663065372642,3.93403353214726,0.000429619645170373,0.00315896797919392,0.00247840435139565,"RPS21/RPS14/EIF3M/EIF3B/EIF2S3/EIF3E/RPS15A/RPS5/EIF1AX/RPS25/EIF3J/EIF2S2/EIF3D/RPS9/EIF3H/EIF3I",16,"tumor_vs_adjacent_up","Reactome"
"R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC","10/1651","21/10634",0.476190476190476,3.0671166104237,4.06486648954273,0.000537547003124668,0.00393327075457074,0.00308589242358603,"CCT6A/CCT3/CCT7/CCT4/CCT2/CCT8/CCT5/CCT6B/TUBA4A/TUBB3",10,"tumor_vs_adjacent_up","Reactome"
"R-HSA-381042","PERK regulates gene expression","13/1651","32/10634",0.40625,2.61663385826772,3.92630020978167,0.000552795426523746,0.00402520941643504,0.003158023949175,"EXOSC5/DIS3/EIF2S3/CEBPB/EXOSC4/EXOSC7/EXOSC2/EXOSC8/CXCL8/ASNS/EXOSC3/EIF2S2/EXOSC9",13,"tumor_vs_adjacent_up","Reactome"
"R-HSA-176412","Phosphorylation of the APC/C","9/1651","18/10634",0.5,3.22047244094488,4.0419592310219,0.000656194051084833,0.004732168637631,0.00371267686797997,"UBE2S/UBE2C/CDK1/CCNB1/ANAPC11/CDC16/ANAPC10/PLK1/CDC23",9,"tumor_vs_adjacent_up","Reactome"
"R-HSA-9825892","Regulation of MITF-M-dependent genes involved in cell cycle and proliferation","9/1651","18/10634",0.5,3.22047244094488,4.0419592310219,0.000656194051084833,0.004732168637631,0.00371267686797997,"CCND1/CDC25B/CDK2/CCNB1/MET/TCF7/PLK1/CTNNB1/LEF1",9,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5368286","Mitochondrial translation initiation","25/1651","84/10634",0.297619047619048,1.91694788151481,3.61700249561508,0.000696591201299042,0.00499945838252901,0.00392238208538065,"MRPL3/MRPS23/MRPL17/MRPL36/MRPS17/MRPL30/DAP3/GADD45GIP1/MRPL50/MRPL42/MRPL58/MRPS14/MRPL55/MRPS2/MRPS30/MRPL52/MRPL57/MTIF3/MRPL19/MRPL4/MRPS26/MRPS27/MRPL37/MRPS35/ERAL1",25,"tumor_vs_adjacent_up","Reactome"
"R-HSA-72649","Translation initiation complex formation","17/1651","49/10634",0.346938775510204,2.23461353045155,3.71342267315762,0.000736697575669951,0.00523718655689538,0.00410889443551512,"RPS21/RPS14/EIF3M/EIF3B/EIF2S3/EIF3E/RPS15A/RPS5/EIF1AX/RPS25/EIF3J/EIF2S2/EIF3D/RPS9/EIF3H/EIF3I/EIF4B",17,"tumor_vs_adjacent_up","Reactome"
"R-HSA-72702","Ribosomal scanning and start codon recognition","17/1651","49/10634",0.346938775510204,2.23461353045155,3.71342267315762,0.000736697575669951,0.00523718655689538,0.00410889443551512,"RPS21/RPS14/EIF3M/EIF3B/EIF2S3/EIF3E/RPS15A/RPS5/EIF1AX/RPS25/EIF3J/EIF2S2/EIF3D/RPS9/EIF3H/EIF3I/EIF4B",17,"tumor_vs_adjacent_up","Reactome"
"R-HSA-381119","Unfolded Protein Response (UPR)","26/1651","89/10634",0.292134831460674,1.88162434751836,3.58051939408837,0.000750768689523196,0.00531204261455092,0.00416762360917047,"EXOSC5/DIS3/EIF2S3/PREB/CEBPB/EXOSC4/EXOSC7/EXOSC2/EXOSC8/CXCL8/ASNS/SRPRB/MBTPS2/PDIA6/ARFGAP1/EXOSC3/EIF2S2/HDGF/EXOSC9/KDELR3/MYDGF/YIF1A/WFS1/SRPRA/FKBP14/XBP1",26,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5358508","Mismatch Repair","8/1651","15/10634",0.533333333333333,3.43517060367454,4.04598208421238,0.000765841102248879,0.00539324719893577,0.0042313335918668,"POLD2/MSH6/EXO1/LIG1/MSH2/PCNA/POLD1/RPA3",8,"tumor_vs_adjacent_up","Reactome"
"R-HSA-351202","Metabolism of polyamines","16/1651","45/10634",0.355555555555556,2.29011373578303,3.71789846950772,0.000770686246508053,0.00540200640075738,0.00423820572354158,"PSMA7/AZIN1/PSMD14/PSMA2/SRM/ADRM1/PSMB4/ODC1/SMS/SMOX/PSMB2/PSMD12/PSMB5/PSMA3/AGMAT/NQO1",16,"tumor_vs_adjacent_up","Reactome"
"R-HSA-72689","Formation of a pool of free 40S subunits","24/1651","80/10634",0.3,1.93228346456693,3.58818787015814,0.000779239528404179,0.00543655484933148,0.00426531110284393,"RPS21/RPS14/EIF3M/RPL36/EIF3B/EIF3E/RPL38/RPS15A/RPL14/RPL8/RPL18/RPS5/EIF1AX/RPS25/EIF3J/RPL26L1/EIF3D/RPS9/EIF3H/RPL7/RPL22L1/RPL37A/EIF3I/RPL37",24,"tumor_vs_adjacent_up","Reactome"
"R-HSA-352230","Amino acid transport across the plasma membrane","13/1651","33/10634",0.393939393939394,2.53734192316869,3.7917942785401,0.000783833636066516,0.00544328913935081,0.00427059456687312,"SLC7A5/SLC3A2/SLC7A6/SLC7A1/SLC7A11/SLC1A4/SLC1A5/SLC25A29/SLC43A1/SLC38A5/SLC6A14/SLC6A20/SLC7A7",13,"tumor_vs_adjacent_up","Reactome"
"R-HSA-9754678","SARS-CoV-2 modulates host translation machinery","15/1651","41/10634",0.365853658536585,2.35644324947187,3.73056674499265,0.000793382402089245,0.00548421015269063,0.00430269961453202,"RPS21/RPS14/GEMIN5/SNRPD2/SNRPB/SNRPF/GEMIN6/SNRPG/RPS15A/RPS5/RPS25/SNRPE/RPS9/GEMIN8/SNRPD1",15,"tumor_vs_adjacent_up","Reactome"
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes","21/1651","67/10634",0.313432835820896,2.01880361969679,3.58626824456114,0.000868344247671328,0.00592052896139542,0.00464501851146672,"COL11A1/COL1A1/P3H1/COLGALT1/SERPINH1/PLOD1/COL7A1/COL12A1/COL5A1/COL5A2/PLOD3/COL10A1/COL4A1/COL9A3/P4HA1/COL18A1/COL1A2/COL3A1/COL4A2/COL6A3/COL15A1",21,"tumor_vs_adjacent_up","Reactome"
"R-HSA-380259","Loss of Nlp from mitotic centrosomes","21/1651","67/10634",0.313432835820896,2.01880361969679,3.58626824456114,0.000868344247671328,0.00592052896139542,0.00464501851146672,"CKAP5/HAUS6/NEK2/CDK1/NDE1/HAUS5/HAUS2/CEP72/CEP41/TUBG1/NEDD1/CETN2/HAUS7/MAPRE1/PLK1/TUBB/TUBA4A/HAUS1/CEP78/HAUS3/YWHAG",21,"tumor_vs_adjacent_up","Reactome"
"R-HSA-380284","Loss of proteins required for interphase microtubule organization from the centrosome","21/1651","67/10634",0.313432835820896,2.01880361969679,3.58626824456114,0.000868344247671328,0.00592052896139542,0.00464501851146672,"CKAP5/HAUS6/NEK2/CDK1/NDE1/HAUS5/HAUS2/CEP72/CEP41/TUBG1/NEDD1/CETN2/HAUS7/MAPRE1/PLK1/TUBB/TUBA4A/HAUS1/CEP78/HAUS3/YWHAG",21,"tumor_vs_adjacent_up","Reactome"
"R-HSA-69615","G1/S DNA Damage Checkpoints","18/1651","54/10634",0.333333333333333,2.14698162729659,3.62244041943276,0.000893994586128017,0.00606783655742998,0.0047605903657591,"PSMA7/PSMD14/CDK2/PSMA2/ADRM1/PSMB4/CHEK1/PHF20/PSMB2/CCNE1/PSMD12/PSMB5/CCNA2/CDC25A/PSMA3/PCBP4/CCNE2/CDKN1B",18,"tumor_vs_adjacent_up","Reactome"
"R-HSA-6796648","TP53 Regulates Transcription of DNA Repair Genes","19/1651","59/10634",0.322033898305085,2.07420258908314,3.547012805064,0.00104633359637187,0.00706982159710722,0.00554670915478307,"NELFCD/ATR/POLR2D/GTF2F2/POLR2I/ELOC/CHEK1/CDK12/CDK7/MSH2/SSRP1/FANCI/MNAT1/POLR2G/BRCA1/POLR2K/TCEA1/SUPT16H/GTF2H3",19,"tumor_vs_adjacent_up","Reactome"
"R-HSA-8874081","MET activates PTK2 signaling","12/1651","30/10634",0.4,2.57637795275591,3.70660974962765,0.00105917071384814,0.00712446668507715,0.00558958158169562,"ITGA2/COL11A1/COL1A1/MET/COL5A1/COL5A2/LAMC1/PTK2/LAMC2/COL1A2/COL3A1/FN1",12,"tumor_vs_adjacent_up","Reactome"
"R-HSA-379726","Mitochondrial tRNA aminoacylation","9/1651","19/10634",0.473684210526316,3.05097389142147,3.83590353345125,0.00107603419450173,0.00720558612389548,0.00565322476246677,"GARS1/YARS2/KARS1/NARS2/MARS2/EARS2/CARS2/LARS2/DARS2",9,"tumor_vs_adjacent_up","Reactome"
"R-HSA-68867","Assembly of the pre-replicative complex","30/1651","111/10634",0.27027027027027,1.74079591402426,3.36341941043543,0.00126145955268433,0.0084097303512289,0.00659794984749046,"UBE2S/UBE2C/PSMA7/MCM3/ORC6/PSMD14/MCM7/PSMA2/ADRM1/PSMB4/CDC6/ORC3/MCM8/PSMB2/MCM2/MCM4/ORC5/PSMD12/CDT1/ANAPC11/CDC16/PSMB5/ANAPC10/KPNB1/H2AZ2/MCM6/CDC23/H2AX/ORC2/PSMA3",30,"tumor_vs_adjacent_up","Reactome"
"R-HSA-9925563","Developmental Lineage of Pancreatic Ductal Cells","16/1651","47/10634",0.340425531914894,2.19266208745183,3.51293917470873,0.00131884598842802,0.0087534025780621,0.00686758181212171,"PDX1/SOX9/COL11A1/KRT23/COL1A1/ANXA3/YAP1/FOXA2/COL5A1/COL5A2/LAMC1/KRT7/LAMC2/COL1A2/COL3A1/FN1",16,"tumor_vs_adjacent_up","Reactome"
"R-HSA-380994","ATF4 activates genes in response to endoplasmic reticulum  stress","11/1651","27/10634",0.407407407407407,2.62408865558472,3.62231383123065,0.00142711645507108,0.00943028494540364,0.00739863759225352,"EXOSC5/DIS3/CEBPB/EXOSC4/EXOSC7/EXOSC2/EXOSC8/CXCL8/ASNS/EXOSC3/EXOSC9",11,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5696400","Dual Incision in GG-NER","14/1651","39/10634",0.358974358974359,2.31213406016556,3.51925531922652,0.00145767004595271,0.00958993451284678,0.00752389248095628,"RFC3/POLD2/CUL4A/RFC2/PARP1/RFC5/ERCC1/PCNA/POLE2/POLD1/RPA3/POLE3/GTF2H3/PARP2",14,"tumor_vs_adjacent_up","Reactome"
"R-HSA-9930044","Nuclear RNA decay","13/1651","35/10634",0.371428571428571,2.39235095613048,3.53704868172874,0.00149188452865096,0.00977216940164383,0.00766686694107916,"EXOSC5/DIS3/EXOSC4/EXOSC7/EXOSC2/EXOSC8/XRN2/DXO/NCBP2/EXOSC3/ZC3H18/EXOSC9/SRRT",13,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5389840","Mitochondrial translation elongation","24/1651","84/10634",0.285714285714286,1.84026996625422,3.31453796469982,0.0016520898074035,0.0107278558922305,0.00841666167544824,"MRPL3/MRPS23/MRPL17/MRPL36/MRPS17/MRPL30/DAP3/GADD45GIP1/MRPL50/MRPL42/MRPL58/MRPS14/MRPL55/MRPS2/MRPS30/MRPL52/MRPL57/MRPL19/MRPL4/MRPS26/MRPS27/MRPL37/MRPS35/ERAL1",24,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5419276","Mitochondrial translation termination","24/1651","84/10634",0.285714285714286,1.84026996625422,3.31453796469982,0.0016520898074035,0.0107278558922305,0.00841666167544824,"MRPL3/MRPS23/MRPL17/MRPL36/MRPS17/MRPL30/DAP3/GADD45GIP1/MRPL50/MRPL42/MRPL58/MRPS14/MRPL55/MRPS2/MRPS30/MRPL52/MRPL57/MRPL19/MRPL4/MRPS26/MRPS27/MRPL37/MRPS35/ERAL1",24,"tumor_vs_adjacent_up","Reactome"
"R-HSA-9694516","SARS-CoV-2 Infection","63/1651","284/10634",0.221830985915493,1.42880115337695,3.14004363855959,0.0016895727645553,0.0109239618397972,0.00857051883290756,"RPS21/RPS14/GEMIN5/HSP90AB1/RAE1/RIPK2/SNRPD2/ZDHHC9/SNRPB/NUP58/NUP107/NUP37/SNRPF/NUP205/NUP35/NUP85/IRAK1/NUP155/G3BP1/POM121/UBE2I/GEMIN6/LARP1/SNRPG/RPS15A/NUP62/TOMM70/NUP93/IRAK2/NUP42/RPS5/NUP188/MOGS/ST3GAL2/CANX/RPS25/RANBP2/OSTC/SNRPE/NUP133/STT3A/SRPK1/NUP160/RPS9/NUP153/GEMIN8/STT3B/AAAS/FUT8/NUP210/GPC4/RB1/SNRPD1/SEH1L/NOD2/TRIM4/ANO6/TLR2/YWHAG/NDC1/CHMP4C/PARP8/ST6GAL1",63,"tumor_vs_adjacent_up","Reactome"
"R-HSA-8948216","Collagen chain trimerization","15/1651","44/10634",0.340909090909091,2.1957766642806,3.40736906177629,0.00181972782290195,0.0117149859843473,0.00919112584596514,"COL11A1/COL1A1/COL7A1/COL12A1/COL5A1/COL5A2/COL10A1/COL4A1/COL9A3/COL18A1/COL1A2/COL3A1/COL4A2/COL6A3/COL15A1",15,"tumor_vs_adjacent_up","Reactome"
"R-HSA-167169","HIV Transcription Elongation","14/1651","40/10634",0.35,2.25433070866142,3.40724066178883,0.00192691470783404,0.0122473392447079,0.0096087896670761,"NELFCD/POLR2D/GTF2F2/POLR2I/ELOC/CDK7/SSRP1/NCBP2/MNAT1/POLR2G/POLR2K/TCEA1/SUPT16H/GTF2H3",14,"tumor_vs_adjacent_up","Reactome"
"R-HSA-167200","Formation of HIV-1 elongation complex containing HIV-1 Tat","14/1651","40/10634",0.35,2.25433070866142,3.40724066178883,0.00192691470783404,0.0122473392447079,0.0096087896670761,"NELFCD/POLR2D/GTF2F2/POLR2I/ELOC/CDK7/SSRP1/NCBP2/MNAT1/POLR2G/POLR2K/TCEA1/SUPT16H/GTF2H3",14,"tumor_vs_adjacent_up","Reactome"
"R-HSA-167246","Tat-mediated elongation of the HIV-1 transcript","14/1651","40/10634",0.35,2.25433070866142,3.40724066178883,0.00192691470783404,0.0122473392447079,0.0096087896670761,"NELFCD/POLR2D/GTF2F2/POLR2I/ELOC/CDK7/SSRP1/NCBP2/MNAT1/POLR2G/POLR2K/TCEA1/SUPT16H/GTF2H3",14,"tumor_vs_adjacent_up","Reactome"
"R-HSA-212165","Epigenetic regulation of gene expression","64/1651","291/10634",0.219931271477663,1.41656519739156,3.08885099906801,0.00194815341721049,0.0123300849190537,0.00967370872947513,"POLR1B/CBX3/ACTL6A/AJUBA/DDX21/POLR1D/PHLDA1/POLR1G/KAT2A/POLR1F/DPY30/POLR1C/SMARCC1/TRIM28/MORC2/BOD1/SMARCA4/PAXIP1/POLR1A/YEATS2/DNMT1/UBE2I/AKAP8L/TAF1A/CDK5/WDR5/DGAT2/MED1/POLR1H/PHF19/CDK7/SCD/CHD4/PHF20/EHMT2/POLR1E/RBBP7/BAZ1B/TAF1B/EZH2/MNAT1/ZNF273/MEN1/H2AZ2/SUV39H1/MYBBP1A/JARID2/NCOA6/POLR2K/H2AX/MED30/SMARCD2/BCL7A/ELOVL5/PSIP1/RB1/SUZ12/GTF2H3/CDK8/DEK/CCNC/LPIN1/MED27/SAP30",64,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5368287","Mitochondrial translation","25/1651","90/10634",0.277777777777778,1.78915135608049,3.22306902901781,0.0020568282027853,0.0129632029587309,0.010170428707271,"MRPL3/MRPS23/MRPL17/MRPL36/MRPS17/MRPL30/DAP3/GADD45GIP1/MRPL50/MRPL42/MRPL58/MRPS14/MRPL55/MRPS2/MRPS30/MRPL52/MRPL57/MTIF3/MRPL19/MRPL4/MRPS26/MRPS27/MRPL37/MRPS35/ERAL1",25,"tumor_vs_adjacent_up","Reactome"
"R-HSA-450385","Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA","8/1651","17/10634",0.470588235294118,3.03103288559518,3.59278518401464,0.00216326883383784,0.0134643288413144,0.0105635927330452,"EXOSC5/DIS3/EXOSC4/EXOSC7/EXOSC2/EXOSC8/EXOSC3/EXOSC9",8,"tumor_vs_adjacent_up","Reactome"
"R-HSA-450513","Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA","8/1651","17/10634",0.470588235294118,3.03103288559518,3.59278518401464,0.00216326883383784,0.0134643288413144,0.0105635927330452,"EXOSC5/DIS3/EXOSC4/EXOSC7/EXOSC2/EXOSC8/EXOSC3/EXOSC9",8,"tumor_vs_adjacent_up","Reactome"
"R-HSA-450604","KSRP (KHSRP) binds and destabilizes mRNA","8/1651","17/10634",0.470588235294118,3.03103288559518,3.59278518401464,0.00216326883383784,0.0134643288413144,0.0105635927330452,"EXOSC5/DIS3/EXOSC4/EXOSC7/EXOSC2/EXOSC8/EXOSC3/EXOSC9",8,"tumor_vs_adjacent_up","Reactome"
"R-HSA-71387","Metabolism of carbohydrates and carbohydrate derivatives","62/1651","282/10634",0.219858156028369,1.41609426481264,3.03595196616422,0.00229038182094159,0.0141965815347619,0.0111380899339395,"CEMIP/RAE1/GALK1/CD44/NUP58/GNPDA1/NUP107/TKT/NUP37/NUP205/NUP35/B3GALT6/NUP85/NUP155/SORD/PRPS1/POM121/RPE/B4GALT7/HYAL2/NUP62/NUP93/NUP42/CHPF/NUP188/ST3GAL2/RPIA/RANBP2/G6PC3/NUP133/PGK1/PRPS2/HMMR/NUP160/FUT1/NUP153/GPI/PHKA1/G6PD/PAPSS1/AAAS/PKM/NUP210/BGN/KHK/HS2ST1/GPC4/PFKM/SEH1L/GLCE/SLC2A1/ENO1/CHST14/VCAN/HS6ST2/CSGALNACT2/PGD/NDC1/FUT4/CSGALNACT1/HKDC1/ALDOB",62,"tumor_vs_adjacent_up","Reactome"
"R-HSA-9705671","SARS-CoV-2 activates/modulates innate and adaptive immune responses","31/1651","120/10634",0.258333333333333,1.66391076115486,3.13550204585997,0.00231441303417214,0.0142865002109391,0.0112086366567228,"HSP90AB1/RAE1/RIPK2/NUP58/NUP107/NUP37/NUP205/NUP35/NUP85/IRAK1/NUP155/G3BP1/POM121/LARP1/NUP62/TOMM70/NUP93/IRAK2/NUP42/NUP188/RANBP2/NUP133/NUP160/NUP153/AAAS/NUP210/SEH1L/NOD2/TRIM4/TLR2/NDC1",31,"tumor_vs_adjacent_up","Reactome"
"R-HSA-983189","Kinesins","17/1651","54/10634",0.314814814814815,2.02770487022456,3.2457360890112,0.00248103870781028,0.015252287138178,0.0119663558038477,"RACGAP1/KIF20A/KIF18A/KIF2C/KIF4A/KIFC1/KIF21B/KIF23/CENPE/KIF11/KIF20B/KIF3A/KIF15/TUBA4A/TUBB3/KIF5B/KIF12",17,"tumor_vs_adjacent_up","Reactome"
"R-HSA-1474228","Degradation of the extracellular matrix","34/1651","136/10634",0.25,1.61023622047244,3.07047026003729,0.00263714472433623,0.0161457840265483,0.0126673589766183,"MMP7/CD44/MMP11/COL11A1/MMP3/COL1A1/TIMP1/MMP1/COL7A1/MMP14/CTSV/COL12A1/COL5A1/COL5A2/MMP12/COL10A1/LAMC1/COL4A1/MMP10/COL9A3/ADAMTS4/MMP9/LAMC2/SPP1/COL18A1/ADAM9/COL1A2/CAPN12/COL3A1/COL4A2/KLK7/COL6A3/COL15A1/FN1",34,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5358606","Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)","7/1651","14/10634",0.5,3.22047244094488,3.56400160184596,0.0026893887424423,0.0163987118441604,0.0128657963801904,"POLD2/EXO1/LIG1/MSH2/PCNA/POLD1/RPA3",7,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5696397","Gap-filling DNA repair synthesis and ligation in GG-NER","10/1651","25/10634",0.4,2.57637795275591,3.3828588371193,0.00275256874404114,0.0167160045184685,0.0131147319660686,"RFC3/POLD2/LIG1/RFC2/RFC5/PCNA/POLE2/POLD1/RPA3/POLE3",10,"tumor_vs_adjacent_up","Reactome"
"R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint","18/1651","59/10634",0.305084745762712,1.96503403176298,3.1865386499463,0.00276736398813473,0.0167380886379117,0.0131320583138142,"HSP90AB1/PSMA7/PSMD14/PSMA2/ADRM1/CDK1/PSMB4/CCNB1/PSMB2/GTSE1/PSMD12/PSMB5/MAPRE1/PLK1/PSMA3/TUBA4A/TUBB3/CCNB2",18,"tumor_vs_adjacent_up","Reactome"
"R-HSA-9730414","MITF-M-regulated melanocyte development","37/1651","152/10634",0.243421052631579,1.56786158309159,3.02296381616702,0.00288615487117561,0.0173864751275639,0.0136407573281519,"ACTL6A/DARS1/SOX9/CCND1/IARS1/CDC25B/SMARCC1/ITGA2/SMARCA4/EPRS1/CDK2/LARS1/UBE2I/EEF1E1/KARS1/CCNB1/XPO1/MCM2/LIG1/MET/AGO2/TCF7/GPR143/PLK1/RARS1/STT3B/BRCA1/SMARCD2/BCL7A/TNFSF11/TBX3/CTNNB1/YWHAG/SERPINE1/AIMP2/LEF1/PXDN",37,"tumor_vs_adjacent_up","Reactome"
"R-HSA-3371568","Attenuation phase","6/1651","11/10634",0.545454545454545,3.51324266284896,3.57518005563993,0.00316704705944348,0.0190022823566609,0.0149084573156118,"HSP90AB1/HSBP1/PTGES3/DNAJB1/HSF1/FKBP4",6,"tumor_vs_adjacent_up","Reactome"
"R-HSA-450531","Regulation of mRNA stability by proteins that bind AU-rich elements","20/1651","69/10634",0.289855072463768,1.86694054547529,3.097204296939,0.00324048188045202,0.0192995027742653,0.015141644983599,"EXOSC5/DIS3/PSMA7/PSMD14/EXOSC4/EXOSC7/EXOSC2/PSMA2/EXOSC8/ADRM1/PSMB4/ELAVL1/XPO1/PSMB2/PSMD12/EXOSC3/PSMB5/HNRNPD/EXOSC9/PSMA3",20,"tumor_vs_adjacent_up","Reactome"
"R-HSA-167152","Formation of HIV elongation complex in the absence of HIV Tat","14/1651","42/10634",0.333333333333333,2.14698162729659,3.19288196802113,0.00324231646607656,0.0192995027742653,0.015141644983599,"NELFCD/POLR2D/GTF2F2/POLR2I/ELOC/CDK7/SSRP1/NCBP2/MNAT1/POLR2G/POLR2K/TCEA1/SUPT16H/GTF2H3",14,"tumor_vs_adjacent_up","Reactome"
"R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","8/1651","18/10634",0.444444444444444,2.86264216972878,3.39059543059324,0.00336892866004025,0.0198952479923637,0.0156090436880439,"CDK1/AURKA/CCNB1/CDC25C/E2F4/TFDP1/PCNA/TFDP2",8,"tumor_vs_adjacent_up","Reactome"
"R-HSA-73780","RNA Polymerase III Chain Elongation","8/1651","18/10634",0.444444444444444,2.86264216972878,3.39059543059324,0.00336892866004025,0.0198952479923637,0.0156090436880439,"POLR1D/POLR3E/POLR1C/POLR3H/POLR3C/POLR3F/POLR2K/CRCP",8,"tumor_vs_adjacent_up","Reactome"
"R-HSA-174154","APC/C:Cdc20 mediated degradation of Securin","16/1651","51/10634",0.313725490196078,2.02068859039679,3.13230968870417,0.00341720105598028,0.020101182682237,0.0157706120973621,"UBE2S/UBE2C/PSMA7/PSMD14/PSMA2/ADRM1/PSMB4/PSMB2/PSMD12/ANAPC11/CDC16/PSMB5/ANAPC10/CDC23/CDC20/PSMA3",16,"tumor_vs_adjacent_up","Reactome"
"R-HSA-174048","APC/C:Cdc20 mediated degradation of Cyclin B","9/1651","22/10634",0.409090909090909,2.63493199713672,3.29081264139438,0.00373188903379382,0.0218665373073857,0.0171556411997594,"UBE2S/UBE2C/CDK1/CCNB1/ANAPC11/CDC16/ANAPC10/CDC23/CDC20",9,"tumor_vs_adjacent_up","Reactome"
"R-HSA-73893","DNA Damage Bypass","15/1651","47/10634",0.319148936170213,2.05562070698609,3.10928918947039,0.00377043549850223,0.0220064328706356,0.0172653978592074,"RFC3/RAD18/POLD2/MAD2L2/CUL4A/RFC2/DTL/RFC5/PCNA/POLE2/POLD1/RPA3/POLE3/USP1/PCLAF",15,"tumor_vs_adjacent_up","Reactome"
"R-HSA-196849","Metabolism of water-soluble vitamins and cofactors","30/1651","119/10634",0.252100840336134,1.62376761728313,2.93347513018759,0.00399286473826066,0.0232143298736085,0.0182130672271539,"SHMT2/SLC25A32/MTHFD2/SLC5A6/MOCS3/ABCC1/FASN/MTHFD1/SLC52A2/NFS1/SLC25A19/AASDHPPT/FLAD1/FPGS/PNPO/SLC19A2/NAXE/MCCC2/CD320/DHFR/HLCS/SLC2A1/NADK2/TCN1/QPRT/NAMPT/NMNAT3/GSTO2/MOCOS/PARP8",30,"tumor_vs_adjacent_up","Reactome"
