"analysis_set","comparison","direction","evidence_tier","analysis_type","database","ontology","ID","Description","GeneRatio","BgRatio","p_value","adjusted_p_value","q_value","gene_ids","gene_count","enrichment_score","normalized_enrichment_score","set_size","redundancy_pruned","interpretation","analysis_provenance"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-112409","RAF-independent MAPK1/3 activation","7/537","23/10634",9.72156307465418e-05,0.00340254707612896,0.00302375272542724,"DUSP1/DUSP6/PTPN11/DUSP4/IL6ST/PEA15/DUSP2",7,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-375276","Peptide ligand-binding receptors","23/537","192/10634",0.000100515120167003,0.00340809079316245,0.00302867927871628,"C3/TAC1/CCL21/CXCR4/CXCL12/APLNR/AGTR1/AGT/ANXA1/CXCL2/CCL2/CXCL1/SAA1/TACR2/CXCL3/PENK/GRP/CXCL13/INSL5/NPY/CCL19/CXCL10/PYY",23,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","9/537","40/10634",0.000133828128089928,0.00440010663568401,0.00391025726731657,"COL1A1/HBB/CD36/COLEC12/COL3A1/APOL1/MARCO/SAA1/COL4A2",9,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-202733","Cell surface interactions at the vascular wall","18/537","135/10634",0.000146559425294117,0.0046769698954152,0.00415629825292294,"PECAM1/THBD/GLG1/L1CAM/CAV1/GYPC/JAM2/ANGPT2/TEK/PTPN11/SELP/JAM3/SDC2/COL1A1/ANGPT1/PROS1/ITGA5/FYN",18,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-187037","Signaling by NTRK1 (TRKA)","16/537","113/10634",0.000167216955057974,0.00518372560679718,0.00460663852129636,"EGR1/FOS/DUSP6/JUNB/CHD4/TRIB1/DUSP4/FOSB/SGK1/RRAD/F3/ID1/ID4/IRS2/IRS1/DNM3",16,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-76002","Platelet activation, signaling and aggregation","27/537","252/10634",0.000175743361151493,0.00529670963470471,0.00470704440978851,"PECAM1/VEGFC/CLU/SERPING1/SERPINA3/MMRN1/SERPINE1/TLN1/A2M/ISLR/PTPN11/PCYOX1L/PCDH7/SELP/FLNA/THBS1/CFD/ITPR1/GNG11/COL1A1/CD36/RARRES2/PROS1/ACTN1/FYN/CALU/VCL",27,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-449147","Signaling by Interleukins","40/537","437/10634",0.000183713023395912,0.00538726028066391,0.00478751435080101,"FOS/DUSP6/CEBPD/S1PR1/JUNB/NFKBIA/LIFR/VIM/PTPN11/RORA/DUSP4/ZEB1/NDN/TWIST1/USP18/CTSG/SOCS1/MSN/IRS2/CD36/CCND1/PTGS2/IRS1/ANXA1/IL6ST/CXCL2/MYC/CCL2/FYN/S100B/IL1B/CXCL1/SAA1/BCL6/MUC1/FGF2/IL3RA/LCN2/CCL19/CXCL10",40,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-3000170","Syndecan interactions","7/537","26/10634",0.000228533312838294,0.00652522748498814,0.00579879541717112,"COL5A1/THBS1/SDC2/COL1A1/COL3A1/ACTN1/FGF2",7,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-375165","NCAM signaling for neurite out-growth","11/537","63/10634",0.000276550610128024,0.00763399627601885,0.00678412863335752,"SPTBN1/SPTAN1/COL6A1/COL5A1/FGFR1/COL4A5/PRNP/COL3A1/FYN/CACNA1H/COL4A2",11,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-5083635","Defective B3GALTL causes PpS","8/537","35/10634",0.000281437650728805,0.00763399627601885,0.00678412863335752,"ADAMTS1/THSD7A/ADAMTS5/THBS1/ADAMTS4/ADAMTSL3/SPON1/ADAMTS8",8,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-8948216","Collagen chain trimerization","9/537","44/10634",0.000289725958658686,0.00766713817426035,0.00681358095330825,"COL14A1/COL16A1/COL6A1/COL5A1/COL18A1/COL1A1/COL4A5/COL3A1/COL4A2",9,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-380108","Chemokine receptors bind chemokines","10/537","54/10634",0.000317673954307893,0.0082065771529539,0.00729296596857217,"CCL21/CXCR4/CXCL12/CXCL2/CCL2/CXCL1/CXCL3/CXCL13/CCL19/CXCL10",10,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-5173214","O-glycosylation of TSR domain-containing proteins","8/537","36/10634",0.00034607679308662,0.00873240280230191,0.00776025318157512,"ADAMTS1/THSD7A/ADAMTS5/THBS1/ADAMTS4/ADAMTSL3/SPON1/ADAMTS8",8,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-2022854","Keratan sulfate biosynthesis","7/537","28/10634",0.00037670891053025,0.00928929927103003,0.00825515220205046,"OGN/PRELP/OMD/ST3GAL2/LUM/B3GNT7/ST3GAL4",7,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-9855142","Cellular responses to mechanical stimuli","14/537","99/10634",0.000427205051659788,0.0103003884677971,0.00915368017123663,"CDH5/PECAM1/HSPG2/TLN1/ADCY3/NFKBIA/RAMP2/GNG11/ADCY4/ITGA5/ADM/FYN/CACNA1H/VCL",14,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
