gene_symbol,healthy,adjacent_normal,tumor,healthy_to_adjacent,adjacent_to_tumor,trajectory_category,rule_tolerance,analysis_provenance
EFCC1,2.841323532365186,2.8456863978124773,2.8016458336460466,0.004362865447291142,-0.04404056416643076,non_monotonic,0.15,raw_cel_rma
EFEMP1,5.937692107729935,8.243772286287417,6.238089157420054,2.3060801785574814,-2.0056831288673624,adjacent_specific,0.15,raw_cel_rma
EFEMP2,4.581797384496073,5.786756486463371,5.742280344425081,1.2049591019672983,-0.04447614203828998,field_shift_then_plateau,0.15,raw_cel_rma
EFHB,2.3094704419449665,2.3139680848274025,2.1501808685690347,0.004497642882435926,-0.16378721625836778,non_monotonic,0.15,raw_cel_rma
EFHC1,2.581844047791326,2.481861449281707,2.5140724027232197,-0.09998259850961899,0.032210953441512924,non_monotonic,0.15,raw_cel_rma
EFHC2,2.5339729438092977,2.415834982205275,2.289608433183812,-0.11813796160402257,-0.12622654902146335,non_monotonic,0.15,raw_cel_rma
EFHD1,2.5412880988960542,3.634855309049076,3.0077105351378,1.0935672101530218,-0.6271447739112759,adjacent_specific,0.15,raw_cel_rma
EFHD2,7.905979358629102,7.569146531022026,7.163604275398484,-0.33683282760707556,-0.4055422556235424,monotonic_down,0.15,raw_cel_rma
EFL1,6.5905752914638835,6.5569704419649,6.156666565305778,-0.03360484949898357,-0.40030387665912226,non_monotonic,0.15,raw_cel_rma
EFNA1,8.305512852745638,7.383960649419547,7.317356280992943,-0.9215522033260912,-0.06660436842660378,field_shift_then_plateau,0.15,raw_cel_rma
EFNA2,3.0076585379327163,2.882533375164309,2.619885288575657,-0.12512516276840735,-0.2626480865886518,non_monotonic,0.15,raw_cel_rma
EFNA3,3.309635177463726,3.1021845238383152,3.331127035110322,-0.20745065362541082,0.22894251127200693,non_monotonic,0.15,raw_cel_rma
EFNA4,6.921630174597596,6.511874599984316,7.319573608277761,-0.40975557461328016,0.8076990082934445,non_monotonic,0.15,raw_cel_rma
EFNA5,4.791324910478147,5.359835399952814,3.515794086783056,0.5685104894746678,-1.8440413131697584,adjacent_specific,0.15,raw_cel_rma
EFNB1,4.018495438456986,3.954607784801506,4.102225325558922,-0.06388765365547977,0.14761754075741562,non_monotonic,0.15,raw_cel_rma
EFNB2,6.49086388242392,6.925440930321114,6.314026670014824,0.43457704789719465,-0.6114142603062902,non_monotonic,0.15,raw_cel_rma
EFNB3,2.5542192550871388,2.492184008696168,2.453389050490392,-0.06203524639097058,-0.038794958205776275,non_monotonic,0.15,raw_cel_rma
EFR3A,5.562642697065843,5.425240787056351,5.4402196398406995,-0.13740191000949142,0.014978852784348184,non_monotonic,0.15,raw_cel_rma
EFR3B,3.0860845006591013,3.07687423426529,2.9366723705553817,-0.009210266393811395,-0.14020186370990828,non_monotonic,0.15,raw_cel_rma
EFS,2.729843281597225,3.14033852791534,2.8070602985912307,0.4104952463181153,-0.33327822932410944,non_monotonic,0.15,raw_cel_rma
EFTUD2,4.2995510437727935,4.430619790509815,4.824573593671977,0.1310687467370215,0.39395380316216233,non_monotonic,0.15,raw_cel_rma
EGF,2.6917514774118154,2.5514582954267784,2.61836521536578,-0.14029318198503704,0.06690691993900177,non_monotonic,0.15,raw_cel_rma
EGFL6,2.7016420645438783,2.638573135851495,4.704120349852426,-0.06306892869238334,2.0655472140009308,tumor_specific,0.15,raw_cel_rma
EGFL7,2.5490308949748584,3.204996697540972,2.9643414243868467,0.6559658025661137,-0.24065527315412538,non_monotonic,0.15,raw_cel_rma
EGFLAM,2.324613217327676,2.4547397712708663,2.5247661218835593,0.13012655394319017,0.07002635061269302,non_monotonic,0.15,raw_cel_rma
EGFR,4.022141295642771,3.9446966212596206,3.7602279668124217,-0.0774446743831505,-0.18446865444719895,non_monotonic,0.15,raw_cel_rma
EGLN1,6.663540305854833,5.964393536559752,5.419576959812323,-0.6991467692950817,-0.5448165767474284,monotonic_down,0.15,raw_cel_rma
EGLN3,7.478801341302011,6.916858857771944,4.908515372541409,-0.5619424835300677,-2.008343485230535,monotonic_down,0.15,raw_cel_rma
EGR1,4.810151149959838,8.45476922941163,7.94690450268444,3.644618079451792,-0.5078647267271901,adjacent_specific,0.15,raw_cel_rma
EGR2,2.41702934457919,2.4353928315310336,2.4398420197357393,0.018363486951843644,0.004449188204705745,non_monotonic,0.15,raw_cel_rma
EGR3,2.993113271977247,2.934714895252847,2.9041602554679917,-0.05839837672440007,-0.030554639784855286,non_monotonic,0.15,raw_cel_rma
EGR4,2.3011677192276596,2.3153888029247325,2.42446259324714,0.014221083697072867,0.1090737903224075,non_monotonic,0.15,raw_cel_rma
EHBP1,4.176205885214251,4.708223620801202,4.725712044793841,0.5320177355869511,0.01748842399263939,field_shift_then_plateau,0.15,raw_cel_rma
EHBP1-AS1,2.159340331940786,2.1678540500585903,2.106357839112277,0.008513718117804547,-0.0614962109463133,non_monotonic,0.15,raw_cel_rma
EHBP1L1,5.585406605844278,5.990425357731413,5.281053081979371,0.4050187518871349,-0.7093722757520418,non_monotonic,0.15,raw_cel_rma
EHD1,4.207204150995515,4.392398081216114,4.07471137594666,0.18519393022059916,-0.31768670526945364,non_monotonic,0.15,raw_cel_rma
EHD2,2.8037803472319074,3.157366324255728,2.863680497012916,0.3535859770238208,-0.293685827242812,non_monotonic,0.15,raw_cel_rma
EHD3,2.5278169644007087,2.5396474705815932,2.5975451095041673,0.011830506180884548,0.057897638922574046,non_monotonic,0.15,raw_cel_rma
EHD4,6.0780125033147465,6.2537018717729955,5.885615231850605,0.175689368458249,-0.36808663992239055,non_monotonic,0.15,raw_cel_rma
EHF,6.09762557870085,5.771837826879952,5.8961120624933185,-0.32578775182089803,0.12427423561336681,non_monotonic,0.15,raw_cel_rma
EHHADH,5.651789651635953,4.78146528034689,3.858054509656497,-0.8703243712890636,-0.9234107706903925,monotonic_down,0.15,raw_cel_rma
EHMT1,4.047126166242057,4.02989887626161,4.203731275694356,-0.01722728998044687,0.17383239943274553,non_monotonic,0.15,raw_cel_rma
EHMT2,4.701230283329229,4.899215516138037,5.670022077571568,0.19798523280880787,0.7708065614335311,monotonic_up,0.15,raw_cel_rma
EI24,8.129309632587912,8.098908359943499,8.487660535326466,-0.03040127264441317,0.388752175382967,non_monotonic,0.15,raw_cel_rma
EID1,8.886092912373684,9.011022972742905,8.457251689691878,0.12493006036922161,-0.5537712830510273,tumor_specific,0.15,raw_cel_rma
EID2,5.7420878487098514,5.540145699269799,5.744936941353731,-0.20194214944005218,0.20479124208393173,non_monotonic,0.15,raw_cel_rma
EID2B,2.6723240765260936,2.9506462595371628,2.78691672172861,0.27832218301106915,-0.16372953780855282,non_monotonic,0.15,raw_cel_rma
EID3,2.5669840095075007,2.7323840896908096,2.447654368725431,0.16540008018330887,-0.2847297209653785,non_monotonic,0.15,raw_cel_rma
EIF1,11.72591309782522,11.858247376132962,12.0910758988665,0.13233427830774147,0.23282852273353782,non_monotonic,0.15,raw_cel_rma
EIF1AD,4.992353410553493,5.061988390202559,5.4514851767097685,0.06963497964906562,0.38949678650720987,non_monotonic,0.15,raw_cel_rma
EIF1AX,7.878230222831272,7.61499044681113,8.450715247998405,-0.2632397760201419,0.8357248011872747,non_monotonic,0.15,raw_cel_rma
EIF1AY,5.544856918668242,6.203495905010395,5.398346080128474,0.6586389863421527,-0.8051498248819211,adjacent_specific,0.15,raw_cel_rma
EIF1B,8.294093278997009,8.051797830719789,7.974400770811989,-0.24229544827722016,-0.07739705990779999,non_monotonic,0.15,raw_cel_rma
EIF2A,6.028637428106979,5.996157934969071,6.306261216343258,-0.03247949313790777,0.31010328137418686,non_monotonic,0.15,raw_cel_rma
EIF2AK1,5.961430385127787,5.768736081336661,6.434440248127112,-0.19269430379112595,0.6657041667904515,non_monotonic,0.15,raw_cel_rma
EIF2AK2,6.423135585117574,7.098858401216041,7.134853820507044,0.6757228160984665,0.03599541929100347,field_shift_then_plateau,0.15,raw_cel_rma
EIF2AK3,6.36007385357789,6.159437460900029,5.876149830000803,-0.20063639267786115,-0.2832876308992258,monotonic_down,0.15,raw_cel_rma
EIF2AK4,4.08267695803425,4.151568759782084,4.290045201295211,0.06889180174783327,0.1384764415131272,non_monotonic,0.15,raw_cel_rma
EIF2B1,5.929166396066174,5.816258304625056,5.999835313410323,-0.1129080914411178,0.1835770087852664,non_monotonic,0.15,raw_cel_rma
EIF2B2,7.954870862459528,7.769171716338561,8.040517432284036,-0.18569914612096738,0.27134571594547463,non_monotonic,0.15,raw_cel_rma
EIF2B3,6.509939955892344,6.7616698901201415,7.4656103487880285,0.25172993422779744,0.703940458667887,monotonic_up,0.15,raw_cel_rma
EIF2B4,6.9412070581181,7.009229779747315,7.278526295749753,0.06802272162921508,0.26929651600243787,non_monotonic,0.15,raw_cel_rma
EIF2B5,5.9154345829924875,6.063551179875815,6.158631255522538,0.14811659688332757,0.09508007564672294,non_monotonic,0.15,raw_cel_rma
EIF2D,5.250367542834906,5.064164227503582,5.244565146358214,-0.18620331533132362,0.18040091885463205,non_monotonic,0.15,raw_cel_rma
EIF2S1,6.713398667490102,6.89373613040491,7.205248896142637,0.18033746291480757,0.311512765737727,monotonic_up,0.15,raw_cel_rma
EIF2S2,4.9753970036222475,5.07896921706241,6.092991201537799,0.10357221344016221,1.0140219844753897,tumor_specific,0.15,raw_cel_rma
EIF2S3,8.524973611791825,8.507267738598117,9.474225736821928,-0.017705873193708754,0.9669579982238119,tumor_specific,0.15,raw_cel_rma
EIF3A,8.060911467243804,8.117423405026312,8.469920414182827,0.05651193778250807,0.35249700915651516,non_monotonic,0.15,raw_cel_rma
EIF3B,6.254824719414875,6.628044527524142,7.7506029793424505,0.37321980810926636,1.1225584518183087,monotonic_up,0.15,raw_cel_rma
EIF3D,9.1871676087101,9.231034579318052,9.836621380489873,0.04386697060795264,0.6055868011718211,tumor_specific,0.15,raw_cel_rma
EIF3E,10.69395714874849,10.761407653725028,11.490883569661232,0.06745050497653793,0.7294759159362041,tumor_specific,0.15,raw_cel_rma
EIF3F,2.984242089192737,2.7303193779494115,2.999816977060283,-0.2539227112433253,0.26949759911087146,non_monotonic,0.15,raw_cel_rma
EIF3G,5.6908588156074185,5.5750456953028715,6.0412642279921105,-0.11581312030454693,0.46621853268923896,non_monotonic,0.15,raw_cel_rma
EIF3H,8.89314949643434,8.636232158796439,9.513489641881659,-0.25691733763790126,0.87725748308522,non_monotonic,0.15,raw_cel_rma
EIF3I,7.678228792233243,7.67081077914416,8.333323344709347,-0.007418013089083075,0.6625125655651871,tumor_specific,0.15,raw_cel_rma
EIF3J,7.414601507109583,7.2119696013826875,7.862661751788764,-0.2026319057268955,0.6506921504060763,non_monotonic,0.15,raw_cel_rma
EIF3K,9.623511511180942,9.432023866795847,9.326204762782549,-0.19148764438509502,-0.10581910401329786,non_monotonic,0.15,raw_cel_rma
EIF3L,9.432212537042677,9.385537938563479,9.508807725406369,-0.04667459847919808,0.12326978684289003,non_monotonic,0.15,raw_cel_rma
EIF3M,9.007422229751084,8.871953771693835,9.692537217424448,-0.1354684580572485,0.8205834457306125,tumor_specific,0.15,raw_cel_rma
EIF4A1,2.773163778163889,3.0289984413341564,2.9333170665389168,0.25583466317026726,-0.09568137479523964,non_monotonic,0.15,raw_cel_rma
EIF4A3,8.969128322427956,8.970029816512547,9.459808713815473,0.000901494084590837,0.48977889730292645,non_monotonic,0.15,raw_cel_rma
EIF4B,6.571451559017021,6.557786199926788,7.098943297676208,-0.013665359090232698,0.5411570977494202,tumor_specific,0.15,raw_cel_rma
EIF4E,6.361920646320851,6.356486403203579,6.454923208861194,-0.0054342431172713646,0.09843680565761481,non_monotonic,0.15,raw_cel_rma
EIF4E1B,2.354858077305048,2.2395847252722496,2.1909827098102883,-0.1152733520327982,-0.0486020154619613,non_monotonic,0.15,raw_cel_rma
EIF4E2,5.602923216500815,5.594438180277942,5.554110202356027,-0.008485036222873,-0.04032797792191545,non_monotonic,0.15,raw_cel_rma
EIF4E3,7.537928823568182,7.205760116163255,5.251249809293348,-0.3321687074049269,-1.9545103068699063,monotonic_down,0.15,raw_cel_rma
EIF4EBP1,6.930449160657374,6.884834964672661,8.090450922705909,-0.0456141959847125,1.2056159580332473,tumor_specific,0.15,raw_cel_rma
EIF4EBP2,6.472348346567567,6.1684813907356855,5.514270139379832,-0.3038669558318814,-0.6542112513558536,monotonic_down,0.15,raw_cel_rma
EIF4ENIF1,5.187037204259315,5.195598806795993,5.106952879505212,0.008561602536677704,-0.08864592729078069,non_monotonic,0.15,raw_cel_rma
EIF4G1,7.424703274865302,7.80499965781898,8.228704669210897,0.38029638295367807,0.42370501139191674,monotonic_up,0.15,raw_cel_rma
EIF4G2,10.82848062306387,10.771197569944412,10.803497300565018,-0.05728305311945725,0.03229973062060587,non_monotonic,0.15,raw_cel_rma
EIF4G3,7.282982591771,7.658427711597664,7.145646683383568,0.3754451198266642,-0.5127810282140963,non_monotonic,0.15,raw_cel_rma
EIF4H,8.505705168718448,8.46155678003408,8.716820625002978,-0.0441483886843681,0.25526384496889776,non_monotonic,0.15,raw_cel_rma
EIF5,7.806579132640056,7.527547341366955,7.501499373606949,-0.27903179127310107,-0.026047967760006507,non_monotonic,0.15,raw_cel_rma
EIF5A,8.898571483897435,8.835474236633722,9.042907493058179,-0.06309724726371257,0.20743325642445676,non_monotonic,0.15,raw_cel_rma
EIF5A2,2.911726577511015,3.07999895496918,3.7332179545601587,0.16827237745816515,0.6532189995909787,monotonic_up,0.15,raw_cel_rma
EIF5AL1,2.3982837417898755,2.305856095692288,2.340848733968759,-0.09242764609758725,0.0349926382764707,non_monotonic,0.15,raw_cel_rma
EIF5B,7.36005547063808,7.940507429967696,8.667800349947477,0.5804519593296167,0.7272929199797806,monotonic_up,0.15,raw_cel_rma
EIF6,8.139838226040672,7.971623036421382,8.805899483537027,-0.16821518961929005,0.8342764471156459,non_monotonic,0.15,raw_cel_rma
EIPR1,6.420471871945079,6.325348171783786,6.982792228452318,-0.09512370016129257,0.657444056668532,tumor_specific,0.15,raw_cel_rma
ELAC1,4.148711125804333,4.022258310926796,3.7724832940858057,-0.12645281487753657,-0.24977501684099046,non_monotonic,0.15,raw_cel_rma
ELAC2,6.42863592837978,6.62735422909585,6.830885659594404,0.19871830071607022,0.20353143049855404,monotonic_up,0.15,raw_cel_rma
ELANE,2.353041608410375,2.4762807693840925,2.2539485826766663,0.12323916097371734,-0.22233218670742616,non_monotonic,0.15,raw_cel_rma
ELAPOR1,3.5968455229282057,3.382034101936665,3.241979641604656,-0.21481142099154082,-0.14005446033200908,non_monotonic,0.15,raw_cel_rma
ELAPOR2,5.034301737006611,5.121892204621793,4.466410546970032,0.08759046761518174,-0.6554816576517615,tumor_specific,0.15,raw_cel_rma
ELAVL1,4.42472465391079,4.541551772734942,5.482612196925913,0.11682711882415209,0.9410604241909715,tumor_specific,0.15,raw_cel_rma
ELAVL2,3.660458489812838,3.722827605124604,3.8215808715646693,0.06236911531176581,0.09875326644006543,non_monotonic,0.15,raw_cel_rma
ELAVL3,2.8218287747955175,2.727785989732428,2.596915940369332,-0.0940427850630896,-0.1308700493630961,non_monotonic,0.15,raw_cel_rma
ELAVL4,2.884470125123374,4.292990862516084,2.8361103359047983,1.4085207373927098,-1.4568805266112856,adjacent_specific,0.15,raw_cel_rma
ELF1,7.7056905200192,7.500164524493833,7.79551469165733,-0.20552599552536677,0.29535016716349727,non_monotonic,0.15,raw_cel_rma
ELF2,4.699835694200847,4.909789617446058,4.6917100079574094,0.20995392324521056,-0.21807960948864835,non_monotonic,0.15,raw_cel_rma
ELF3,10.404333822321274,10.161083336219242,10.033641576721173,-0.24325048610203126,-0.12744175949806902,non_monotonic,0.15,raw_cel_rma
ELF4,7.597608203373767,7.280625392383127,6.960567643652247,-0.3169828109906403,-0.32005774873087933,monotonic_down,0.15,raw_cel_rma
ELF5,2.1885182689702596,2.1703870062104516,2.425672701523243,-0.01813126275980803,0.25528569531279155,non_monotonic,0.15,raw_cel_rma
ELFN1,2.886338084124585,2.9355607551830056,3.2304581341771725,0.04922267105842071,0.2948973789941669,non_monotonic,0.15,raw_cel_rma
ELFN2,2.480088286606503,2.3992535690434424,2.433834584013185,-0.08083471756306038,0.03458101496974253,non_monotonic,0.15,raw_cel_rma
ELK1,3.418668944961711,3.248251698044409,3.6886864764400356,-0.17041724691730176,0.4404347783956264,non_monotonic,0.15,raw_cel_rma
ELK3,4.985523310945639,5.664297461288949,6.063079641903747,0.67877415034331,0.3987821806147984,monotonic_up,0.15,raw_cel_rma
ELK4,2.522001570071753,2.468918829287309,2.592119690639315,-0.05308274078444386,0.12320086135200592,non_monotonic,0.15,raw_cel_rma
ELL,2.903443417773812,2.9153921497479476,3.0393710628547557,0.011948731974135374,0.12397891310680809,non_monotonic,0.15,raw_cel_rma
ELL2,4.146766584516417,3.913528319075723,3.8450455367294185,-0.23323826544069393,-0.06848278234630456,non_monotonic,0.15,raw_cel_rma
ELL3,7.100130363805311,6.784007459844728,5.852904113099193,-0.31612290396058285,-0.9311033467455356,monotonic_down,0.15,raw_cel_rma
ELMO1,3.164281634202091,3.0355299474593593,2.879861015252732,-0.12875168674273185,-0.15566893220662736,non_monotonic,0.15,raw_cel_rma
ELMO2,4.389629561537661,4.373615411517298,5.070166968529168,-0.016014150020363438,0.6965515570118708,tumor_specific,0.15,raw_cel_rma
ELMO3,6.2183293323491515,6.080122519266963,5.755850828714257,-0.13820681308218852,-0.3242716905527061,non_monotonic,0.15,raw_cel_rma
ELMOD1,2.3240374730798106,2.376744092831703,2.276813899696006,0.052706619751892614,-0.09993019313569729,non_monotonic,0.15,raw_cel_rma
ELMOD2,7.302919675086961,6.9177218331666985,6.696859369848419,-0.3851978419202622,-0.2208624633182792,monotonic_down,0.15,raw_cel_rma
ELMOD3,3.6371832456790463,3.496432800793484,3.340849153228315,-0.14075044488556232,-0.15558364756516907,non_monotonic,0.15,raw_cel_rma
ELN,3.6671415754089254,3.5289103333939145,3.4007976088823657,-0.1382312420150109,-0.12811272451154876,non_monotonic,0.15,raw_cel_rma
ELOA,5.896633914703572,6.13023896985541,5.9706539794903355,0.2336050551518376,-0.15958499036507412,non_monotonic,0.15,raw_cel_rma
ELOA2,2.9413461563271603,2.9496704086612477,2.8855485819469715,0.0083242523340874,-0.06412182671427624,non_monotonic,0.15,raw_cel_rma
ELOB,10.759827923196449,10.588577455919713,10.852403979039346,-0.1712504672767352,0.26382652311963284,non_monotonic,0.15,raw_cel_rma
ELOC,8.653109912058326,8.411009213534772,9.304621447123935,-0.24210069852355431,0.8936122335891632,non_monotonic,0.15,raw_cel_rma
ELOF1,7.278337194079767,7.2714215794406,7.499034886085102,-0.0069156146391673445,0.22761330664450252,non_monotonic,0.15,raw_cel_rma
ELOVL2,2.2919034326905083,2.357222019291866,2.4179155090510105,0.0653185866013577,0.06069348975914446,non_monotonic,0.15,raw_cel_rma
ELOVL3,2.53303830403549,2.5109975108533362,2.560896021487541,-0.022040793182153795,0.04989851063420492,non_monotonic,0.15,raw_cel_rma
ELOVL4,2.64600450606464,2.7431978337154215,2.5285046902689823,0.09719332765078148,-0.2146931434464392,non_monotonic,0.15,raw_cel_rma
ELOVL5,5.147921679462924,5.621891794752311,6.821822782173773,0.4739701152893865,1.199930987421462,monotonic_up,0.15,raw_cel_rma
ELOVL6,7.1581626901709425,7.133139705650126,5.88875576677218,-0.02502298452081675,-1.244383938877946,tumor_specific,0.15,raw_cel_rma
ELOVL7,6.411097230370393,6.570610042559929,6.535712185462156,0.1595128121895364,-0.034897857097773155,non_monotonic,0.15,raw_cel_rma
ELP1,4.338129925205646,4.353956097626903,4.705217871488426,0.01582617242125739,0.35126177386152246,non_monotonic,0.15,raw_cel_rma
ELP2,5.998259828407414,6.218690366801067,6.531827451192365,0.22043053839365356,0.3131370843912977,monotonic_up,0.15,raw_cel_rma
ELP3,5.344597943638335,5.565225099444369,5.736039604272161,0.2206271558060342,0.17081450482779204,monotonic_up,0.15,raw_cel_rma
ELP4,6.438827900628907,6.336310127204832,6.608589137136874,-0.10251777342407564,0.272279009932042,non_monotonic,0.15,raw_cel_rma
ELP5,4.952568637862173,4.841116047811112,4.598055493574222,-0.11145259005106123,-0.24306055423689,non_monotonic,0.15,raw_cel_rma
ELP6,6.272825549057849,6.109402983679903,6.169212846128379,-0.16342256537794597,0.05980986244847575,non_monotonic,0.15,raw_cel_rma
ELSPBP1,3.143367499423663,2.972906599905813,2.9721141445216874,-0.17046089951784982,-0.0007924553841256454,non_monotonic,0.15,raw_cel_rma
EMB,4.380101336250086,4.0900981548945055,4.301525937996124,-0.2900031813555808,0.2114277831016187,non_monotonic,0.15,raw_cel_rma
EMC1,5.100717663329077,5.476322726510486,5.599176644107305,0.37560506318140874,0.12285391759681907,non_monotonic,0.15,raw_cel_rma
EMC10,10.611358972072876,10.679704085370727,10.826126967824358,0.06834511329785009,0.14642288245363133,non_monotonic,0.15,raw_cel_rma
EMC2,7.353144318480489,7.207352271260692,7.39984960509302,-0.1457920472197971,0.19249733383232748,non_monotonic,0.15,raw_cel_rma
EMC3,8.804839086262348,8.834600242559262,8.45706922743228,0.029761156296913782,-0.37753101512698173,non_monotonic,0.15,raw_cel_rma
EMC4,7.888864244922627,7.755556080069892,7.957572590126062,-0.13330816485273456,0.20201651005616927,non_monotonic,0.15,raw_cel_rma
EMC6,8.813811210434228,8.610225748464346,8.648725698134914,-0.20358546196988137,0.0384999496705678,non_monotonic,0.15,raw_cel_rma
EMC7,8.90269865845669,8.871381641205199,8.750789062050014,-0.0313170172514905,-0.12059257915518451,non_monotonic,0.15,raw_cel_rma
EMC8,6.319532675155024,6.244874726126944,6.8933989847998465,-0.07465794902808032,0.6485242586729028,tumor_specific,0.15,raw_cel_rma
EMC9,5.949548085779474,5.974978198545958,5.878626311827815,0.025430112766483326,-0.09635188671814277,non_monotonic,0.15,raw_cel_rma
EMCN,3.899895497606951,4.958307267914414,4.168465320070206,1.0584117703074627,-0.7898419478442076,adjacent_specific,0.15,raw_cel_rma
EMD,6.0300821699091065,6.238486687734571,7.287947876959306,0.2084045178254641,1.0494611892247354,monotonic_up,0.15,raw_cel_rma
EME1,4.6308202199019926,4.681692042899234,5.005089066591477,0.0508718229972418,0.32339702369224277,non_monotonic,0.15,raw_cel_rma
EME2,2.954463633861,2.8586720889404016,2.8464612182130984,-0.0957915449205986,-0.012210870727303202,non_monotonic,0.15,raw_cel_rma
EMG1,2.3729787810820677,2.2821934499727172,2.3032732442361024,-0.0907853311093505,0.021079794263385132,non_monotonic,0.15,raw_cel_rma
EMID1,3.72511149365993,3.7364235360253053,3.791705963402508,0.011312042365375419,0.05528242737720257,non_monotonic,0.15,raw_cel_rma
EMILIN1,5.399071001717576,6.318917920266755,6.107158193005605,0.9198469185491795,-0.21175972726114978,non_monotonic,0.15,raw_cel_rma
EMILIN2,4.526476813568727,4.92080533799536,5.352677442625521,0.39432852442663346,0.4318721046301608,monotonic_up,0.15,raw_cel_rma
EMILIN3,2.952458505315283,2.9402272349343015,2.7955669622797155,-0.012231270380981485,-0.14466027265458603,non_monotonic,0.15,raw_cel_rma
EML1,2.5680477377441657,4.028716209877593,2.97653046856199,1.460668472133427,-1.0521857413156028,adjacent_specific,0.15,raw_cel_rma
EML2,4.215552960203775,4.074055545755383,4.018453603825993,-0.14149741444839226,-0.05560194192938983,non_monotonic,0.15,raw_cel_rma
EML3,6.99532452185372,7.253036926872566,7.415341690359015,0.25771240501884574,0.16230476348644896,monotonic_up,0.15,raw_cel_rma
EML4,4.175328568919297,4.142826944176296,4.56167854369637,-0.03250162474300122,0.41885159952007456,non_monotonic,0.15,raw_cel_rma
EML5,2.512931267576986,2.46693392871982,2.4997849306335214,-0.045997338857165726,0.03285100191370116,non_monotonic,0.15,raw_cel_rma
EML6,2.6314574385666574,2.743479144802425,2.5853848806806066,0.11202170623576757,-0.15809426412181837,non_monotonic,0.15,raw_cel_rma
EMP1,7.151835938123603,6.772388941242583,4.526856531377695,-0.3794469968810201,-2.2455324098648877,monotonic_down,0.15,raw_cel_rma
EMP2,8.533311229185768,8.587300127071316,8.480885560495055,0.053988897885547615,-0.10641456657626058,non_monotonic,0.15,raw_cel_rma
EMP3,5.291311376733373,6.208223706552054,5.522029817009027,0.9169123298186808,-0.6861938895430262,adjacent_specific,0.15,raw_cel_rma
EMSY,4.391454057303617,4.205445038872765,4.100700612140114,-0.1860090184308527,-0.10474442673265028,non_monotonic,0.15,raw_cel_rma
EMX1,2.729501238822103,2.601213185644649,2.5618158085014615,-0.12828805317745395,-0.03939737714318747,non_monotonic,0.15,raw_cel_rma
EMX2,2.2779709341229815,2.2969565856379095,2.267467393783807,0.018985651514928037,-0.029489191854102703,non_monotonic,0.15,raw_cel_rma
EN1,2.027271011495161,2.0158173831369175,2.0240967931448473,-0.011453628358243595,0.008279410007929755,non_monotonic,0.15,raw_cel_rma
EN2,2.8073503588188635,2.7135740189779387,3.040432897149444,-0.09377633984092482,0.3268588781715054,non_monotonic,0.15,raw_cel_rma
ENAH,5.230889132928246,6.245202847506269,6.669523490242591,1.014313714578023,0.42432064273632264,monotonic_up,0.15,raw_cel_rma
ENAM,2.3484059718555277,2.288925145663273,2.227147565016653,-0.05948082619225481,-0.06177758064661987,non_monotonic,0.15,raw_cel_rma
ENC1,6.402842966016066,7.0201168066734905,8.862340149334916,0.6172738406574245,1.8422233426614252,monotonic_up,0.15,raw_cel_rma
ENDOD1,8.102128946987614,8.53277836610111,6.558135163410726,0.43064941911349663,-1.9746432026903848,non_monotonic,0.15,raw_cel_rma
ENDOG,7.37301187912317,7.16309807395597,6.852130935908406,-0.20991380516719982,-0.31096713804756426,monotonic_down,0.15,raw_cel_rma
ENDOU,2.365413429730768,2.353604761992907,2.3077571280484497,-0.011808667737861267,-0.04584763394445712,non_monotonic,0.15,raw_cel_rma
ENDOV,3.5734268083810004,3.5183081515617176,3.2083728213032887,-0.05511865681928274,-0.3099353302584289,non_monotonic,0.15,raw_cel_rma
ENG,5.22380269072219,5.982053890404194,6.270560866936174,0.7582511996820047,0.28850697653197965,monotonic_up,0.15,raw_cel_rma
ENGASE,3.734233378139637,3.678645936194028,4.226714837283325,-0.05558744194560905,0.5480689010892967,tumor_specific,0.15,raw_cel_rma
ENHO,3.526625188814599,3.51582062583897,3.0320425579454007,-0.01080456297562904,-0.4837780678935695,non_monotonic,0.15,raw_cel_rma
ENKD1,4.054148364138355,4.4033121358419836,5.08102399132365,0.3491637717036289,0.6777118554816663,monotonic_up,0.15,raw_cel_rma
ENKUR,2.8233899918711503,2.7797851779214855,2.6711737588090503,-0.043604813949664756,-0.10861141911243521,non_monotonic,0.15,raw_cel_rma
ENO1,8.834544019039397,9.000905478589718,9.598398226745028,0.16636145955032156,0.5974927481553092,monotonic_up,0.15,raw_cel_rma
ENO2,3.5507612925092578,3.777188374569315,3.8372780102691273,0.22642708206005713,0.060089635699812405,non_monotonic,0.15,raw_cel_rma
ENO3,2.5330542615429,2.562522066226758,2.6099058547689675,0.02946780468385768,0.047383788542209704,non_monotonic,0.15,raw_cel_rma
ENOPH1,6.636923850618814,6.37809985988227,7.50248620640135,-0.25882399073654394,1.1243863465190804,non_monotonic,0.15,raw_cel_rma
ENOSF1,5.817346921615436,5.974190871199246,5.599161607898868,0.1568439495838101,-0.37502926330037845,non_monotonic,0.15,raw_cel_rma
ENOX1,2.0197235447352524,2.28520351534812,2.1187948581751077,0.26547997061286743,-0.16640865717301212,non_monotonic,0.15,raw_cel_rma
ENOX2,2.9517259618138807,3.0437099509193524,3.7383289389489462,0.09198398910547168,0.6946189880295939,tumor_specific,0.15,raw_cel_rma
ENPEP,2.339004665856737,2.2788819700433858,2.464904658128037,-0.06012269581335117,0.1860226880846514,non_monotonic,0.15,raw_cel_rma
