task,class,gene_symbol,selected_folds,positive_fraction,median_coefficient,median_absolute_coefficient,coefficient_standard_deviation,repeat_count,selection_frequency,sign_consistency,total_unique_repeat_fold_count,repeat_coverage,strictly_stable_gene,compact_consensus_gene,exploratory_selected_gene,stability_class,analysis_provenance
task_c_tumor_vs_adjacent,tumor,SOX4,3,1.0,0.1666018813848495,0.1666018813848495,0.04840260277670987,2,0.2,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,RNF152,3,0.0,-0.0796618610620498,0.0796618610620498,0.03597272165368942,2,0.2,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,NONO,3,1.0,0.0603082366287708,0.0603082366287708,0.04777710442363679,3,0.2,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,SFRP1,2,0.0,-0.31326305866241455,0.31326305866241455,0.04779220813468573,2,0.13333333333333333,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,RUNDC3B,2,0.0,-0.1229282766580581,0.1229282766580581,0.05150741068407251,2,0.13333333333333333,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,BMP3,2,0.0,-0.0922160623595118,0.0922160623595118,0.1126622310410217,2,0.13333333333333333,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,TSPAN7,2,0.0,-0.09175407700240605,0.09175407700240605,0.059273897387050016,2,0.13333333333333333,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,ARMC10,2,1.0,0.07399486750364301,0.07399486750364301,0.008741878047174923,2,0.13333333333333333,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,TGIF2,2,1.0,0.057857288047671304,0.057857288047671304,0.06737930533814986,2,0.13333333333333333,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,TMEM236,2,0.0,-0.05272353813052175,0.05272353813052175,0.025087505912692747,1,0.13333333333333333,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,GUCA2A,2,0.0,-0.03995409095659845,0.03995409095659845,0.03627670591455907,1,0.13333333333333333,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,AHCY,2,1.0,0.0392670957371592,0.0392670957371592,0.034359118479178025,2,0.13333333333333333,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,GNA11,1,0.0,-0.2591594159603119,0.2591594159603119,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,SCN9A,1,0.0,-0.157451793551445,0.157451793551445,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,PDX1,1,1.0,0.116279162466526,0.116279162466526,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,PYY,1,0.0,-0.0940109342336654,0.0940109342336654,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,POLR1D,1,1.0,0.0833571553230285,0.0833571553230285,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,GRAMD2B,1,0.0,-0.0790318697690963,0.0790318697690963,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,ZFAS1,1,1.0,0.0734920129179954,0.0734920129179954,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,CWH43,1,0.0,-0.0649322643876075,0.0649322643876075,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,SLC51B,1,0.0,-0.0637972429394722,0.0637972429394722,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,DHRS11,1,0.0,-0.0632552728056907,0.0632552728056907,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,EDN3,1,0.0,-0.0583914034068584,0.0583914034068584,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,ZZEF1,1,0.0,-0.0582971759140491,0.0582971759140491,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,SLCO4A1,1,1.0,0.0530260540544986,0.0530260540544986,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,MMP28,1,0.0,-0.0489334650337696,0.0489334650337696,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,C2orf88,1,0.0,-0.048039972782135,0.048039972782135,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,C11orf86,1,0.0,-0.0478356555104255,0.0478356555104255,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,LDHD,1,0.0,-0.0414304435253143,0.0414304435253143,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,NKRF,1,1.0,0.0405299104750156,0.0405299104750156,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,ZG16,1,0.0,-0.0388939641416072,0.0388939641416072,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,SMPDL3A,1,0.0,-0.0309329219162464,0.0309329219162464,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,MS4A12,1,0.0,-0.029151601716876,0.029151601716876,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,CDKN2B,1,0.0,-0.0214549470692873,0.0214549470692873,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,SLC7A5,1,1.0,0.0146628590300679,0.0146628590300679,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
