"gene_symbol","entrez_id","comparison","log2_fold_change","standard_error","moderated_statistic","p_value","adjusted_p_value","average_expression","confidence_interval_lower","confidence_interval_upper","direction","mapping_status","analysis_provenance"
"CEBPD",1052,"adjacent_vs_healthy",1.11631302616757,0.0828486245418782,13.5753883760428,7.98244750166669e-28,1.240297935343e-25,8.61606950959357,0.95382270448365,1.27880334785148,"up","mapped_unique","raw_cel_rma_limma"
"MED11",400569,"adjacent_vs_healthy",-0.489894094781576,0.0360547715383603,-13.5667371478672,8.41484177510233e-28,1.29658687018035e-25,6.62744156411168,-0.561248462602973,-0.418539726960179,"down","mapped_unique","raw_cel_rma_limma"
"CALB2",794,"adjacent_vs_healthy",1.50008740150592,0.111751339307503,13.5372845051936,1.00705713519639e-27,1.53888317601498e-25,3.84617406342612,1.28112034701035,1.71905445600148,"up","mapped_unique","raw_cel_rma_limma"
"SUCLG2",8801,"adjacent_vs_healthy",-0.938187032796108,0.06987155098327,-13.5165605034959,1.14276058798958e-27,1.73193797310879e-25,8.37250310732044,-1.07534372486631,-0.801030340725905,"down","mapped_unique","raw_cel_rma_limma"
"SERPING1",710,"adjacent_vs_healthy",1.7983854102326,0.134321478221225,13.5070832736465,1.21077959861989e-27,1.82010689255949e-25,4.89098308761125,1.53528897590157,2.06148184456363,"up","mapped_unique","raw_cel_rma_limma"
"UFM1",51569,"adjacent_vs_healthy",-0.7988441720942,0.0596294303570543,-13.4708743975731,1.51014373690208e-27,2.25181916897738e-25,6.50323833334639,-0.916025942039238,-0.681662402149162,"down","mapped_unique","raw_cel_rma_limma"
"ADGRA2",25960,"adjacent_vs_healthy",1.33366167413253,0.099969914623155,13.4498437293609,1.716968610182e-27,2.53973996818121e-25,6.18510527144209,1.13772208117034,1.52960126709471,"up","mapped_unique","raw_cel_rma_limma"
"THBS2",7058,"adjacent_vs_healthy",2.35865132552247,0.177202199118355,13.4328682754337,1.90442775663372e-27,2.79467216032996e-25,4.13500497287328,2.01168385674772,2.70561879429723,"up","mapped_unique","raw_cel_rma_limma"
"CLEC14A",161198,"adjacent_vs_healthy",1.12081100479421,0.0841185248991679,13.425175602379,1.99599697477665e-27,2.90598299713546e-25,4.65682266296578,0.955840546654658,1.28578146293376,"up","mapped_unique","raw_cel_rma_limma"
"C1S",716,"adjacent_vs_healthy",1.27189926955951,0.0957945041742783,13.3843249135447,2.5614556517461e-27,3.70010273443635e-25,8.63150012648868,1.08411897495816,1.45967956416086,"up","mapped_unique","raw_cel_rma_limma"
"MAIP1",79568,"adjacent_vs_healthy",-0.571721805476795,0.0428603139212317,-13.3619378970051,2.93674854192135e-27,4.20445862978088e-25,8.64147114462988,-0.656270922533165,-0.487172688420425,"down","mapped_unique","raw_cel_rma_limma"
"MMP2",4313,"adjacent_vs_healthy",1.29190262784932,0.0974772478127244,13.3608635948222,2.9560823248865e-27,4.20445862978088e-25,4.95638720546856,1.10083416025478,1.48297109544386,"up","mapped_unique","raw_cel_rma_limma"
"ABI3BP",25890,"adjacent_vs_healthy",1.5415588926528,0.11647421679697,13.3486837818751,3.18439621876502e-27,4.4946172583943e-25,6.16695842067796,1.31335899528489,1.7697587900207,"up","mapped_unique","raw_cel_rma_limma"
"AUH",549,"adjacent_vs_healthy",-0.754198381855668,0.0569113622548523,-13.3200993666104,3.79199153806848e-27,5.31166087415804e-25,6.66799411659429,-0.866083390736944,-0.642313372974391,"down","mapped_unique","raw_cel_rma_limma"
"TAC1",6863,"adjacent_vs_healthy",2.96522267683533,0.224769405688854,13.3159106548629,3.89029214323708e-27,5.40838358860553e-25,4.50820320418476,2.52519478144736,3.40525057222331,"up","mapped_unique","raw_cel_rma_limma"
"NIF3L1",60491,"adjacent_vs_healthy",-0.529405026416224,0.0398088287860106,-13.3047473075625,4.16491482883741e-27,5.7469608347167e-25,6.59599017608956,-0.60803265886501,-0.450777393967437,"down","mapped_unique","raw_cel_rma_limma"
"LRRC32",2615,"adjacent_vs_healthy",1.08348158096276,0.0821050970647453,13.2949342126433,4.4223071136758e-27,6.05692285421226e-25,5.10781860491148,0.92244330622242,1.24451985570309,"up","mapped_unique","raw_cel_rma_limma"
"ZBTB20",26137,"adjacent_vs_healthy",1.14124292647904,0.0866548457369051,13.271381916714,5.10694779251401e-27,6.94319593261647e-25,6.74632889376446,0.971318536090633,1.31116731686745,"up","mapped_unique","raw_cel_rma_limma"
"APCDD1",147495,"adjacent_vs_healthy",1.06607658043141,0.0812833930519657,13.2130250965708,7.29620665219195e-27,9.847216131316e-25,4.25065516300378,0.906642958595369,1.22551020226746,"up","mapped_unique","raw_cel_rma_limma"
"ZCCHC10",54819,"adjacent_vs_healthy",-0.713228220814517,0.0542976215927263,-13.1970445945498,8.04518130002699e-27,1.07793769737318e-24,6.91708646408143,-0.820021913497082,-0.606434528131952,"down","mapped_unique","raw_cel_rma_limma"
"MAP1B",4131,"adjacent_vs_healthy",1.86646403307476,0.143046067904759,13.1646590906726,9.80741648334938e-27,1.30459806314482e-24,5.15707482976901,1.58630554996594,2.14662251618357,"up","mapped_unique","raw_cel_rma_limma"
"ECSCR",641700,"adjacent_vs_healthy",1.2644633731032,0.0968399935776784,13.1628730807244,9.91514249893021e-27,1.309507034323e-24,4.97399687755265,1.07464015612414,1.45428659008227,"up","mapped_unique","raw_cel_rma_limma"
"PTPRM",5797,"adjacent_vs_healthy",1.25202042861127,0.0959639759547748,13.1519445136126,1.06006068781553e-26,1.39010795161057e-24,5.78453906344547,1.06390898506131,1.44013187216123,"up","mapped_unique","raw_cel_rma_limma"
"RIDA",10247,"adjacent_vs_healthy",-0.705836284075598,0.0540654826735461,-13.1157906646044,1.32247733001382e-26,1.71484323947327e-24,7.82769249399675,-0.812177904169045,-0.599494663982151,"down","mapped_unique","raw_cel_rma_limma"
"PARL",55486,"adjacent_vs_healthy",0.384727761376804,0.0291187744902026,13.1153257746283,1.32624436584466e-26,1.71484323947327e-24,7.60455463212006,0.326762444825663,0.442693077927945,"up","mapped_unique","raw_cel_rma_limma"
"PHIP",55023,"adjacent_vs_healthy",0.720499033435773,0.0555687977397928,13.0295090849098,2.24242877653144e-26,2.87934083875461e-24,7.2227172114348,0.611229492494636,0.829768574376911,"up","mapped_unique","raw_cel_rma_limma"
"TMEM256",254863,"adjacent_vs_healthy",-0.575567790792762,0.0443676258815076,-13.0016414644567,2.65958742537596e-26,3.39143251691045e-24,8.90405499504877,-0.663044425258065,-0.48809115632746,"down","mapped_unique","raw_cel_rma_limma"
"TMEM158",25907,"adjacent_vs_healthy",1.30687526444911,0.101499459705066,12.9816616873117,3.00569350424053e-26,3.80652554064434e-24,5.61078427215646,1.10794648397903,1.50580404491919,"up","mapped_unique","raw_cel_rma_limma"
"RBMS3",27303,"adjacent_vs_healthy",1.38071091995796,0.107681437814353,12.9297608956257,4.13035679186369e-26,5.19525830486801e-24,4.18579696281692,1.16969946356995,1.59172237634596,"up","mapped_unique","raw_cel_rma_limma"
"S1PR1",1901,"adjacent_vs_healthy",1.40892139436223,0.110180478715815,12.8954125390138,5.09761170794811e-26,6.36857030270004e-24,4.51303269799392,1.19302504805686,1.62481774066759,"up","mapped_unique","raw_cel_rma_limma"
"ZFPM2",23414,"adjacent_vs_healthy",1.27692301662614,0.100047537254964,12.8676780430668,6.04174739090766e-26,7.49744357435454e-24,3.66215232841314,1.08083172904846,1.47301430420382,"up","mapped_unique","raw_cel_rma_limma"
"FAM107A",11170,"adjacent_vs_healthy",1.04390325588548,0.0823112564370965,12.7773414899005,1.05099219882392e-25,1.29277079528831e-23,3.94717322189236,0.882462374779944,1.20534413699102,"up","mapped_unique","raw_cel_rma_limma"
"CAT",847,"adjacent_vs_healthy",-0.743342063869433,0.0584921997830783,-12.7766044598339,1.05575116326952e-25,1.29277079528831e-23,8.24392512835438,-0.858307430363906,-0.628376697374959,"down","mapped_unique","raw_cel_rma_limma"
"ETFA",2108,"adjacent_vs_healthy",-0.734203401396487,0.0578188546344726,-12.7652229893501,1.13203915691576e-25,1.37706605337977e-23,9.83618419450168,-0.847856624258319,-0.620550178534655,"down","mapped_unique","raw_cel_rma_limma"
"TSC22D3",1831,"adjacent_vs_healthy",1.99510309141105,0.157972725130022,12.7439795693187,1.28949609014045e-25,1.55469104839116e-23,5.65054856499012,1.68575029653195,2.30445588629016,"up","mapped_unique","raw_cel_rma_limma"
"SAR1B",51128,"adjacent_vs_healthy",-0.785356477897743,0.0619886040402214,-12.7433005624413,1.29487518362487e-25,1.55469104839116e-23,7.96871344205892,-0.907137235889598,-0.663575719905887,"down","mapped_unique","raw_cel_rma_limma"
"L1CAM",3897,"adjacent_vs_healthy",0.933805531931589,0.073909750430776,12.7224166047298,1.47175225297527e-25,1.75565801016211e-23,4.33807711647201,0.788767933941269,1.07884312992191,"up","mapped_unique","raw_cel_rma_limma"
"USP13",8975,"adjacent_vs_healthy",0.934259110858018,0.0741099500252684,12.6943941651202,1.74765828657254e-25,2.07142318709784e-23,4.8267060787639,0.788830742475834,1.0796874792402,"up","mapped_unique","raw_cel_rma_limma"
"SELENOT",51714,"adjacent_vs_healthy",-0.478382843423127,0.0376730534555674,-12.6906405301664,1.78835133349519e-25,2.10615389530739e-23,7.99677861011491,-0.552870759142784,-0.403894927703469,"down","mapped_unique","raw_cel_rma_limma"
"TNS2",23371,"adjacent_vs_healthy",1.34491838586435,0.107096939786754,12.6631414458242,2.11685131975854e-25,2.47725195584402e-23,4.69159045141653,1.13504941067834,1.55478736105037,"up","mapped_unique","raw_cel_rma_limma"
"SHISA3",152573,"adjacent_vs_healthy",1.42990821161202,0.114357522210898,12.6105509228533,2.92263575640092e-25,3.39871290162598e-23,3.92900638884506,1.20584638659601,1.65397003662803,"up","mapped_unique","raw_cel_rma_limma"
"DPY30",84661,"adjacent_vs_healthy",-0.49448524883773,0.0392750057130732,-12.5929413597483,3.25601911218551e-25,3.76273708651938e-23,9.19924201941011,-0.57207778164926,-0.4168927160262,"down","mapped_unique","raw_cel_rma_limma"
"SMUG1",23583,"adjacent_vs_healthy",-0.478329526957281,0.0379828948116189,-12.587784122541,3.36067475094741e-25,3.85955752453526e-23,5.45789910775836,-0.553417723421809,-0.403241330492753,"down","mapped_unique","raw_cel_rma_limma"
"HEY2",23493,"adjacent_vs_healthy",0.698412806189338,0.0558407570438759,12.5691637511297,3.76734631264575e-25,4.29989094572962e-23,2.98122931446071,0.588613504306471,0.808212108072205,"up","mapped_unique","raw_cel_rma_limma"
"SMIM20",389203,"adjacent_vs_healthy",-0.541223739970619,0.0432368937800221,-12.5406929440134,4.48636304936342e-25,5.0891320725601e-23,7.82197805278956,-0.626504109332616,-0.455943370608623,"down","mapped_unique","raw_cel_rma_limma"
"RGS2",5997,"adjacent_vs_healthy",1.86808504687589,0.150473558064177,12.5265729482293,4.89236571106723e-25,5.51584402424592e-23,8.4203375785174,1.57339997136637,2.1627701223854,"up","mapped_unique","raw_cel_rma_limma"
"LAMC1",3915,"adjacent_vs_healthy",1.30549890202578,0.105175623752648,12.5159437184527,5.22207268094548e-25,5.85188629519284e-23,5.15487306212133,1.09938528797877,1.51161251607278,"up","mapped_unique","raw_cel_rma_limma"
"SOD3",6649,"adjacent_vs_healthy",0.938730144542813,0.0756208929002012,12.5016034388586,5.70239481893147e-25,6.35164338566523e-23,6.00026805042838,0.790352383115284,1.08710790597034,"up","mapped_unique","raw_cel_rma_limma"
"FN1",2335,"adjacent_vs_healthy",2.93237627743459,0.23718340543123,12.4795517622992,6.52866400712004e-25,7.22844296357183e-23,6.21366645213594,2.46805938967857,3.3966931651906,"up","mapped_unique","raw_cel_rma_limma"
"CHCHD1",118487,"adjacent_vs_healthy",-0.467418145806207,0.0374445153301878,-12.4739024582365,6.75896394816029e-25,7.4388835358026e-23,9.40186561368692,-0.541463359977255,-0.393372931635158,"down","mapped_unique","raw_cel_rma_limma"
"PLPP3",8613,"adjacent_vs_healthy",1.02201040861986,0.0826461258415813,12.4589046665251,7.41056777590269e-25,8.10777504002608e-23,7.5575707582757,0.859915555504761,1.18410526173496,"up","mapped_unique","raw_cel_rma_limma"
"KHNYN",23351,"adjacent_vs_healthy",-0.759544214814296,0.061361923021207,-12.4493682446169,7.85720907238892e-25,8.54587033814536e-23,6.29424374117472,-0.880103181218562,-0.63898524841003,"down","mapped_unique","raw_cel_rma_limma"
"TMX1",81542,"adjacent_vs_healthy",-0.548045143739207,0.0441297041880561,-12.4456841645599,8.03687895049946e-25,8.69016911080322e-23,7.15270353487976,-0.635059583266477,-0.461030704211938,"down","mapped_unique","raw_cel_rma_limma"
"GRAMD1C",54762,"adjacent_vs_healthy",-0.975811518884456,0.0791097033205756,-12.4250588666683,9.12139796727734e-25,9.80550281482314e-23,3.59589711787685,-1.13100063316096,-0.820622404607953,"down","mapped_unique","raw_cel_rma_limma"
"PALS1",64398,"adjacent_vs_healthy",-0.818926694236522,0.0663859244463023,-12.4138526810308,9.77082374606169e-25,1.04429208707908e-22,6.69827697155757,-0.949283049666502,-0.688570338806541,"down","mapped_unique","raw_cel_rma_limma"
"SLMAP",7871,"adjacent_vs_healthy",0.843857929105196,0.0684653646494163,12.4057149753001,1.02712313548588e-24,1.0914659066169e-22,5.59239969035129,0.70944491942438,0.978270938786012,"up","mapped_unique","raw_cel_rma_limma"
"SMIM19",114926,"adjacent_vs_healthy",-0.551987655166062,0.044637020536653,-12.3948248521944,1.09812342094155e-24,1.16024583161196e-22,8.48192986086377,-0.639987668897204,-0.463987641434921,"down","mapped_unique","raw_cel_rma_limma"
"CD93",22918,"adjacent_vs_healthy",1.39830024651855,0.113888900901171,12.3824238505201,1.18497193213277e-24,1.24489380824631e-22,5.74598252981458,1.1751545388215,1.62144595421559,"up","mapped_unique","raw_cel_rma_limma"
"DMAC2L",27109,"adjacent_vs_healthy",-0.586148258144612,0.0475016474056459,-12.3786566043555,1.21269184859458e-24,1.26681764296688e-22,6.37956457938583,-0.679716341264088,-0.492580175025136,"down","mapped_unique","raw_cel_rma_limma"
"ACKR3",57007,"adjacent_vs_healthy",1.36364693053203,0.111342809764412,12.35104644451,1.43665890607722e-24,1.48784847691509e-22,4.14472917053242,1.14547847685913,1.58181538420493,"up","mapped_unique","raw_cel_rma_limma"
"SRP19",6728,"adjacent_vs_healthy",0.638667150515117,0.051929641912501,12.3506258871296,1.44037251145376e-24,1.48784847691509e-22,7.3459651475085,0.536483978203517,0.740850322826716,"up","mapped_unique","raw_cel_rma_limma"
"CLDN5",7122,"adjacent_vs_healthy",1.33347669428405,0.109001386715352,12.3365909316512,1.56996819328263e-24,1.61270621632199e-22,6.05282709034415,1.11988516041488,1.54706822815323,"up","mapped_unique","raw_cel_rma_limma"
"CSRP2",1466,"adjacent_vs_healthy",1.10998491226273,0.0907752145599706,12.324110923863,1.6949713861629e-24,1.73149286906917e-22,4.92617877877972,0.932011451291508,1.28795837323395,"up","mapped_unique","raw_cel_rma_limma"
"IFT20",90410,"adjacent_vs_healthy",-0.434275901900089,0.0351752813868365,-12.3203163599219,1.73491729318035e-24,1.76256157972003e-22,6.12909355663441,-0.503928551255182,-0.364623252544997,"down","mapped_unique","raw_cel_rma_limma"
"ARMC10",83787,"adjacent_vs_healthy",-0.566692583653135,0.0461772815329674,-12.3064263523321,1.8893415794604e-24,1.90895769421982e-22,7.27136430825088,-0.657685868032333,-0.475699299273938,"down","mapped_unique","raw_cel_rma_limma"
"COQ5",84274,"adjacent_vs_healthy",-0.621789844524975,0.0507607640249055,-12.2980562063668,1.98896112643318e-24,1.99868974063856e-22,6.20790622682833,-0.72169799517404,-0.52188169387591,"down","mapped_unique","raw_cel_rma_limma"
"ASAP1",50807,"adjacent_vs_healthy",0.700600124514033,0.0573019220637967,12.2898992497534,2.09109624191683e-24,2.08996591962391e-22,4.58715311849232,0.587954155172655,0.813246093855411,"up","mapped_unique","raw_cel_rma_limma"
"CSRNP1",64651,"adjacent_vs_healthy",0.936019836476364,0.076759270488406,12.2815608879622,2.20092731974864e-24,2.18791108291141e-22,6.21906480498256,0.785419737968098,1.08661993498463,"up","mapped_unique","raw_cel_rma_limma"
"C18orf21",83608,"adjacent_vs_healthy",-0.404257919467624,0.0328267767725146,-12.2681962615863,2.3891255711291e-24,2.36229581872605e-22,6.62712399109723,-0.469371501967102,-0.339144336968146,"down","mapped_unique","raw_cel_rma_limma"
"PXDN",7837,"adjacent_vs_healthy",1.26199196179901,0.103748889788481,12.2647706149583,2.43990367966482e-24,2.39967122537247e-22,6.37481781652303,1.05866689314232,1.4653170304557,"up","mapped_unique","raw_cel_rma_limma"
"PRIMA1",145270,"adjacent_vs_healthy",1.12934879923145,0.0929609718092338,12.2452881688839,2.74991351048713e-24,2.69025930205858e-22,3.72471428444452,0.947104960945851,1.31159263751705,"up","mapped_unique","raw_cel_rma_limma"
"HIGD2A",192286,"adjacent_vs_healthy",-0.49109111085464,0.0403675350154302,-12.1740818248158,4.2578294390711e-24,4.14354033307498e-22,9.47817647529131,-0.570802361978269,-0.411379859731011,"down","mapped_unique","raw_cel_rma_limma"
"ATP5MK",84833,"adjacent_vs_healthy",-0.321519377775708,0.0261188876634638,-12.1701576529545,4.3616652663036e-24,4.22236600910752e-22,11.3491019710365,-0.373723490359749,-0.269315265191667,"down","mapped_unique","raw_cel_rma_limma"
"MKRN1",23608,"adjacent_vs_healthy",-0.579064714114203,0.0477420820127973,-12.1682585029998,4.41282351438999e-24,4.24964097818078e-22,7.96334989516264,-0.673100345152756,-0.48502908307565,"down","mapped_unique","raw_cel_rma_limma"
"PRELP",5549,"adjacent_vs_healthy",1.77466343296693,0.147194846428743,12.1648447636438,4.5062945057265e-24,4.31717022854316e-22,4.30115612555325,1.48639094355083,2.06293592238302,"up","mapped_unique","raw_cel_rma_limma"
"SF3B6",51639,"adjacent_vs_healthy",-0.383647908374932,0.0315462095222875,-12.1020904578853,6.62464894419927e-24,6.31390510197137e-22,10.3171010207746,-0.446289994033807,-0.321005822716058,"down","mapped_unique","raw_cel_rma_limma"
"UQCR11",10975,"adjacent_vs_healthy",-0.338996507654622,0.0278104032223962,-12.0806165825116,7.55835408709116e-24,7.16687010617003e-22,8.66795633032658,-0.39444629594734,-0.283546719361904,"down","mapped_unique","raw_cel_rma_limma"
"POLR1D",51082,"adjacent_vs_healthy",-0.454194080920983,0.037637661451371,-12.0600564894171,8.57541468022831e-24,8.08976619578681e-22,7.05125400581409,-0.528613435155667,-0.379774726686299,"down","mapped_unique","raw_cel_rma_limma"
"THADA",63892,"adjacent_vs_healthy",0.312987599219959,0.0256572952267361,12.0513454299133,9.04659384867592e-24,8.49094011482324e-22,4.46334200561991,0.261667750796089,0.364307447643828,"up","mapped_unique","raw_cel_rma_limma"
"ANGPTL2",23452,"adjacent_vs_healthy",1.76325470156273,0.147647574301123,12.0496298304354,9.14239791533547e-24,8.53752209366428e-22,4.66222601369297,1.47409676686463,2.05241263626082,"up","mapped_unique","raw_cel_rma_limma"
"C16orf89",146556,"adjacent_vs_healthy",1.18366867606932,0.0990568830844593,12.0468812205157,9.29800764840731e-24,8.63920409140961e-22,4.98207381326231,0.989513355835113,1.37782399630353,"up","mapped_unique","raw_cel_rma_limma"
