gene_symbol,entrez_id,log2_fold_change,standard_error,test_statistic,p_value,adjusted_p_value,comparison,direction,annotation_status,method
TRIM5,,0.0722204081632673,0.0483355149664043,1.4941478996026445,0.1383829617940148,0.1775479509810001,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRIM50,,-0.0616714285714259,0.0256822937545961,-2.401320892935884,0.0182416679928877,0.0274258811263883,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM52,,-0.4533091836734693,0.0460171120164121,-9.850882939194346,2.814087640917304e-16,1.4234917290931317e-15,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM54,,0.5018913265306133,0.069291504662258,7.243187010831133,1.0481925943277672e-10,3.4445265785296317e-10,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRIM55,,-0.0858204081632645,0.0162303857549031,-5.287638227411754,7.649745169770264e-07,1.84415229212998e-06,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM56,,0.1999316326530591,0.0496923621228588,4.023387581350078,0.0001136866301109,0.0002244497550096,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRIM58,,-0.3207158163265284,0.0442120062569351,-7.254043493586601,9.951143746997737e-11,3.2740586995478994e-10,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM59,,0.7453744897959171,0.0382888978659895,19.46711792030983,2.8293355836877016e-35,1.1016472293131668e-33,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRIM6,,-0.0933408163265312,0.0418596157124829,-2.2298536366805557,0.0280632751970542,0.0409695414623456,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM60,,-0.1017602040816334,0.0235575203641096,-4.319648354699775,3.778423759154256e-05,7.823095734482061e-05,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM61,,-0.0343091836734688,0.0175164278690273,-1.9586860934206327,0.0530213875629753,0.073626982757539,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM62,,-0.0398306122448977,0.0233840035706492,-1.7033273247910303,0.0917088778625035,0.1216712755574958,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM63,,-0.0970938775510221,0.0192811995378994,-5.035676196399027,2.1979449121561857e-06,5.084917512448818e-06,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM64,,0.0116540816326531,0.0192827843281559,0.60437753357207,0.5470037275598832,0.6027519516604073,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRIM65,,0.4432295918367321,0.0455202949540294,9.73696660543058,4.959082863667271e-16,2.4499464899902656e-15,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRIM66,,-0.1444056122448964,0.0353503676872704,-4.0849819023777245,9.077245958330322e-05,0.0001810314895219,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM67,,-0.0290086734693888,0.0181867449967106,-1.5950448238337576,0.1139554044917432,0.148651062039106,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM68,,-0.0058000000000006,0.0221347702939211,-0.2620311809421775,0.7938530450209603,0.8259091375541608,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM69,,-0.1119326530612232,0.0332862855189851,-3.362725858894128,0.0011058101698081,0.0019511283137009,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM7,,-0.0037010204081622,0.0440943272538628,-0.0839341620262289,0.933281758176724,0.9452965568509856,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM71,,0.1237948979591836,0.0448764921817832,2.7585689509269584,0.0069396249227415,0.0110782643186885,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRIM72,,0.142930612244899,0.0447201639141147,3.196111099221301,0.0018804281367604,0.0032319328149413,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRIM75,,-0.0370744897959194,0.0257321497149521,-1.440784785049479,0.1528657211803838,0.1943744711683256,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM77,,-0.0285693877551032,0.0262237027227304,-1.089449039945774,0.278655107354903,0.3334544179521937,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIM8,,0.2283061224489762,0.0578017390469629,3.9498140750312856,0.0001483433427751,0.0002891837049696,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRIM9,,-0.5641183673469365,0.0580163207763944,-9.723442641617256,5.304150762850069e-16,2.6127064467287426e-15,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIML1,,-0.0592908163265293,0.0222503784608493,-2.664710464626733,0.0090254302114825,0.01417856363256,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIML2,,0.0091984693877549,0.0180391721040314,0.5099163827867369,0.6112683309137086,0.6626365873717268,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRIO,,0.4255673469387737,0.0553848904713333,7.683816710968221,1.2528152971685664e-11,4.421427851360427e-11,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRIOBP,,-0.2414785714285678,0.0606760786522873,-3.9797985761802073,0.0001331474466166,0.0002610572941592,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIP10,,-0.2437295918367388,0.0504629380160429,-4.82987319841047,5.101749589286304e-06,1.1429263699260057e-05,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIP11,,-0.3929663265306109,0.0591352832682149,-6.645209168074284,1.770967322970877e-09,5.275221813104741e-09,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIP12,,-0.0103377551020402,0.0399328069068942,-0.2588787491483852,0.7962773601078629,0.8277980309284034,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIP13,,2.0327336734693877,0.1023609230858748,19.858492989204905,6.020959215821451e-36,2.623319530188568e-34,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRIP4,,-0.4697234693877536,0.0354548527396739,-13.248495850107847,1.7457455621619442e-23,1.666115062835259e-22,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRIP6,,1.2664316326530596,0.111898958440446,11.317635573230746,1.976299012378748e-19,1.2860127544665534e-18,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRIT1,,0.8514112244897962,0.0640261006878299,13.297877199190916,1.3814922995143733e-23,1.333178579967241e-22,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRMT1,,1.2718744897959198,0.0631638769968379,20.136105480979104,2.0317002303412277e-36,9.38921659847014e-35,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRMT11,,0.8765306122448973,0.0586341724065595,14.949142731429395,6.47325268588049e-27,8.679628953462292e-26,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRMT112,,1.1454306122448994,0.0689943916497935,16.60179305673065,4.2017355000961195e-30,8.239036449210102e-29,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRMT12,,0.1234806122448954,0.0758669076233465,1.627595167815951,0.1068548302812527,0.1400506621157191,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRMT2A,,0.1948877551020436,0.0342638026836363,5.687861236578831,1.3600178780413398e-07,3.495510312892429e-07,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRMT2B,,0.4851867346938783,0.0402803059028959,12.04525943431316,5.641850909230293e-21,4.225839548062343e-20,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRMT5,,0.8781316326530577,0.0574284946510843,15.290869767495824,1.3797866293372011e-27,2.0039006424546382e-26,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRMT6,,1.2247663265306103,0.076872162891464,15.932507691501575,7.877653708971761e-29,1.3180186873358728e-27,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRMT61A,,0.31418775510204,0.0379253053037176,8.28438301513798,6.649794689384946e-13,2.585503183293637e-12,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRMT61B,,0.7557096938775487,0.0480205420063706,15.73721708050055,1.8727150200915647e-28,2.968900414866228e-27,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRMU,,0.3004831632653055,0.0418507987518346,7.17986686579389,1.4186964902590639e-10,4.6170291091583034e-10,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRNAU1AP,,-0.1164877551020415,0.0585501867129221,-1.989536868143442,0.0494577724915643,0.0690631454521001,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRNP1,,0.2879801020408155,0.1641556763073635,1.7543109596868582,0.082535306597978,0.1104104712727817,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRNT1,,0.4465163265306113,0.0447335570991916,9.981686131968274,1.4684787905808612e-16,7.610189486298204e-16,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRO,,-0.0637785714285712,0.0220720547570733,-2.889562033554337,0.0047593314831205,0.0077716699347011,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TROAP,,0.5318163265306133,0.040521113794505,13.124425188004835,3.146524031581532e-23,2.9267131197514588e-22,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TROVE2,,0.2157607142857118,0.0386509366357987,5.582289410442775,2.157133465154876e-07,5.448636399117649e-07,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRPA1,,-0.1343510204081623,0.0313542695213983,-4.2849354317271775,4.3094275566098814e-05,8.866598301043024e-05,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPC1,,-0.9243785714285746,0.1281677613191114,-7.212254953311223,1.2153252628839817e-10,3.9752264224894357e-10,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPC3,,-0.0310841836734701,0.0185933762573235,-1.671788019737734,0.0977891528868095,0.1290391205880417,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPC4,,-0.0726795918367351,0.0271454499947212,-2.67741341001413,0.0087132506994282,0.0137107680427367,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPC4AP,,0.7234489795918346,0.0549775629357246,13.158985974653618,2.669874968303178e-23,2.493105414246813e-22,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRPC5,,-0.0631372448979572,0.016938041731123,-3.727540993239314,0.0003252172519378,0.0006104235485899,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPC6,,-0.137623979591837,0.0466281928788751,-2.9515186219920384,0.0039652802158673,0.0065361384564206,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPC7,,-0.0063540816326521,0.0172828904245568,-0.3676515603908841,0.713934045570096,0.7555193545828495,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPM1,,-0.0447928571428559,0.0142331564112275,-3.1470782621009614,0.002190825876599,0.0037364138920141,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPM2,,1.4471193877551016,0.0784667641976433,18.442450157751814,1.777383905722414e-33,5.380189120024604e-32,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRPM3,,-0.0064647959183656,0.0190495729712149,-0.3393669731146226,0.7350669476186468,0.7742683493394023,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPM4,,-0.8883510204081668,0.1221990395488562,-7.269705422299923,9.232087499681532e-11,3.0443184273283055e-10,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPM5,,-0.1283653061224505,0.0318961631922654,-4.024474835693607,0.0001132378929961,0.0002237262096759,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPM6,,-3.334334693877548,0.1404132923479948,-23.74657440275573,3.334279184123e-42,4.4707518074437966e-40,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPM7,,-0.2288285714285729,0.043505803170736,-5.259725249308624,8.609509521330032e-07,2.0663691073506086e-06,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPM8,,-0.0085499999999996,0.0162144544151137,-0.5273072889847217,0.5991842115873471,0.6513328397894489,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPS1,,-0.2715581632653059,0.0876463002580472,-3.098341429881099,0.0025460685620641,0.0043067826422975,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPT1,,-0.2402219387755115,0.0389146922608511,-6.173039662379078,1.5573239189547074e-08,4.3324733221650546e-08,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPV1,,-0.1735704081632652,0.027778546338314,-6.248361813082549,1.1053251025346786e-08,3.1123025661431946e-08,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPV2,,0.0204571428571416,0.0412251910681198,0.4962291823787981,0.6208553260357351,0.671118735535392,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRPV3,,-0.0429479591836741,0.0180470132722507,-2.379782102211376,0.0192789302100908,0.0288918403148468,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TRPV4,,0.1341193877551019,0.027116968649927,4.945957989867824,3.1800684776895125e-06,7.2656629099809215e-06,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRPV5,,0.0180637755102024,0.0212632788894209,0.8495291626538061,0.3976787846452748,0.4577063349502835,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRPV6,,0.0526326530612242,0.0350925655143259,1.4998234608905443,0.1369079785292935,0.175833248647403,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRRAP,,0.543999489795918,0.0370924115526353,14.666058825104022,2.3547330264691582e-26,2.9750575198389365e-25,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRUB1,,0.0614096938775503,0.0174580479335159,3.517557868520736,0.0006644781817626,0.0012056093558948,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRUB2,,0.4262102040816335,0.0435331987210856,9.790463751867472,3.800498148905525e-16,1.903247889404556e-15,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TRYX3,,-0.0103142857142861,0.0224999257543717,-0.4584142110905251,0.6476802920864763,0.696077302716167,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSC1,,0.0831750000000024,0.0306791859093281,2.7111214830087844,0.0079317939205157,0.0125526852503215,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSC2,,0.0727244897959202,0.0351095204222726,2.071360956265976,0.0409798582977794,0.0581499852429364,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSC22D1,,-0.7722765306122445,0.0920843086333854,-8.38662462773005,4.019717323596929e-13,1.5921659629974108e-12,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSC22D2,,-0.1764443877550983,0.0360239162285142,-4.8979790713437135,3.868993405024222e-06,8.763458771313489e-06,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSC22D3,,-1.2439163265306157,0.1315732049446323,-9.454176684789791,2.024282377940887e-15,9.552004083270008e-15,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSC22D4,,0.0685683673469395,0.0405046844076933,1.6928503048381995,0.0936935197250115,0.124090471310811,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSEN15,,0.9764551020408128,0.0606846570714245,16.090642168275757,3.9210754477824804e-29,6.849291424383342e-28,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSEN2,,0.3062183673469389,0.0484977420863605,6.314074721286026,8.185306519113133e-09,2.3285258646931733e-08,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSEN34,,0.5963693877551011,0.0439910994612276,13.556592016544686,4.071582427317408e-24,4.106087363142132e-23,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSEN54,,0.6389602040816307,0.0537688243031848,11.883469879846071,1.2395882227743506e-20,9.032437719718192e-20,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSFM,,0.3686801020408143,0.0408928023083913,9.015770043354598,1.7879919415994023e-14,7.842286700772314e-14,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSG101,,-0.0720112244897945,0.0477044944863555,-1.509527042790332,0.1344147450532951,0.1728760298442812,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSGA10,,0.0102795918367326,0.0282913659339181,0.3633473145391909,0.7171361093874216,0.7583599846007502,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSGA10IP,,0.0171551020408169,0.0303918484149745,0.5644639248846653,0.5737414134216497,0.6278903616247966,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSGA13,,-0.0599255102040823,0.0350014448113686,-1.712086758904808,0.0900760462738431,0.1197157560417404,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSGA14,,0.6539000000000015,0.0410473782756875,15.930371864633958,7.952406988959951e-29,1.3270274239246055e-27,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSHB,,-0.0606448979591829,0.028136222954155,-2.1554029500689587,0.0336048086707428,0.0483588207309306,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSHR,,0.0076867346938773,0.0186182040730872,0.4128612332157649,0.6806194616655487,0.7257095004822784,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSHZ1,,-0.9525698979591856,0.0686790675861299,-13.869872312470926,9.366909819815308e-25,9.996971018457593e-24,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSHZ2,,-0.2132969387755112,0.0613398974232374,-3.477295328744824,0.0007596837318695,0.0013698625111087,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSHZ3,,-0.595351530612243,0.0914566015357664,-6.509661638579668,3.325053792855398e-09,9.718916827750504e-09,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSIX,,0.0164030612244885,0.0178406931865605,0.9194183798220532,0.3601575286310984,0.4190539810031847,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSKS,,-0.0506928571428568,0.0242388583009956,-2.09138799003478,0.039106304717592,0.0556906538386651,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSKU,,-0.1063806122448962,0.0575016881841871,-1.8500432874969497,0.0673515037652284,0.0916831795016765,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSL,,0.0044127551020416,0.0392917748525857,0.1123073497849489,0.910811800481553,0.9269259009657796,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSLP,,-0.0837836734693873,0.0182496953272342,-4.590962860862463,1.3235762484731652e-05,2.8598379222570436e-05,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSN,,0.4554678571428638,0.0342632591479643,13.29318542570453,1.4125368437815646e-23,1.3596916838018697e-22,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSNARE1,,-0.0061561224489801,0.0289027346236961,-0.2129944632966477,0.8317782820977927,0.8588426513634475,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSNAX,,0.0656535714285686,0.0383162162889508,1.7134669804936775,0.0898209415244268,0.1194017123944067,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSNAXIP1,,0.0206928571428579,0.0268591570959183,0.7704209431799999,0.4429226205794531,0.5023976346856182,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSPAN1,,-2.6954795918367367,0.1646736873109101,-16.368611378377448,1.1591417434315173e-29,2.151077855256928e-28,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN10,,-0.0494581632653052,0.0346194114343551,-1.428625190786042,0.1563242243927923,0.1982425224749411,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN11,,-0.4766459183673479,0.0458956380518995,-10.385429609418397,1.9766253621913988e-17,1.0870868543074591e-16,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN12,,0.2322198979591805,0.0781600833323505,2.971080480707055,0.0037411647836347,0.0061870735238779,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSPAN13,,-0.1161285714285771,0.083495692858119,-1.3908330771732629,0.1674584616398998,0.2110271433995428,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN14,,-0.3030852040816345,0.0472988346051113,-6.407878896214493,5.320295784583761e-09,1.5338950899223928e-08,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN15,,-0.4357265306122526,0.0537688409881187,-8.10369951452974,1.6149918839128513e-12,6.097451015209338e-12,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN16,,-0.0183632653061223,0.0236758756748438,-0.7756108182994829,0.4398656953206782,0.4994062515745804,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN17,,0.2439540816326495,0.0475049292661629,5.13534248763566,1.4523163154205991e-06,3.4151046863786843e-06,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSPAN18,,-0.1674428571428574,0.0658108490599153,-2.544304769422049,0.0125278911010716,0.0192892646421158,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN19,,0.0007704081632655,0.0242141506553761,0.0318164437906579,0.9746838080671396,0.9799851985846936,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSPAN2,,-0.8419469387755099,0.160905942407773,-5.232540987465966,9.65695633420323e-07,2.306428105911057e-06,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN3,,-1.352396938775513,0.0761191590729981,-17.76684024423554,2.927190398319475e-32,7.565838966047444e-31,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN31,,-0.1569096938775525,0.0420619255319358,-3.7304448594113016,0.0003219593784172,0.0006047259115186,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN32,,-0.1070489795918376,0.0214402422928191,-4.99289971306388,2.6223551509694464e-06,6.037441605134009e-06,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN33,,0.4399357142857143,0.0870764094939839,5.052295068690323,2.0518071697227686e-06,4.75955269389882e-06,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSPAN4,,-0.4496285714285681,0.104146335360136,-4.317276934169256,3.812595838386808e-05,7.889048727773205e-05,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN5,,1.4648122448979612,0.1101840790260033,13.294227785415933,1.4055797334313638e-23,1.3543642775573465e-22,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSPAN6,,0.5604239795918442,0.0926782994971325,6.046981684306544,2.7540069154767917e-08,7.501615403530488e-08,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSPAN7,,-2.757122448979594,0.0983116442395271,-28.04471912057661,2.508481988873236e-48,1.2246537709781131e-45,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN8,,-0.4963724489795957,0.116570431261622,-4.258133418633157,4.767884706332466e-05,9.765546988873724e-05,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPAN9,,0.3552749999999998,0.0416378797087588,8.53249498977887,1.9574421257803454e-13,7.94663071958588e-13,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSPO,,-0.0589602040816323,0.0527624982524369,-1.1174642224017424,0.2665560246363214,0.3203046203266367,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPO2,,0.0971938775510183,0.0314791689983301,3.0875617318924844,0.0026315503123813,0.0044430892921646,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSPYL1,,0.1183459183673458,0.0397268582140146,2.978990126271739,0.0036539117880307,0.0060532916074223,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSPYL2,,-0.0220704081632643,0.0424658479186163,-0.5197213583386381,0.6044418072079726,0.656095548101009,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPYL4,,0.0473908163265299,0.0412542776017635,1.1487491499428086,0.2534842979268699,0.3062918278158416,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSPYL5,,-0.916032653061225,0.1310203145673196,-6.991531474232246,3.4750768674053716e-10,1.0959990650223335e-09,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSPYL6,,-0.0264000000000002,0.0194525350892116,-1.3571495889315388,0.1778832448506015,0.2227196016278985,tumor_vs_adjacent_normal_paired,down,unique_gene_symbol,processed_matrix_paired_t
TSR1,,0.8482173469387737,0.0585312773947754,14.491693752347324,5.241738477549439e-26,6.3812468422341e-25,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSR2,,0.222222959183675,0.0506807359684152,4.384761881164578,2.947503415477511e-05,6.156259876118013e-05,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
TSSC1,,0.6568153061224447,0.0473479747388468,13.872088716469667,9.270403153502571e-25,9.916206519252189e-24,tumor_vs_adjacent_normal_paired,up,unique_gene_symbol,processed_matrix_paired_t
