gene_symbol,healthy,adjacent_normal,tumor,healthy_to_adjacent,adjacent_to_tumor,trajectory_category,rule_tolerance
POP7,8.115528,8.008433673469389,8.803601020408165,-0.10709432653061057,0.7951673469387757,tumor_specific,0.15
POPDC2,3.192888,4.649356122448979,3.5580775510204075,1.456468122448979,-1.0912785714285715,adjacent_specific,0.15
POPDC3,4.257262,2.945496938775511,2.6405295918367355,-1.3117650612244889,-0.3049673469387755,monotonic_down,0.15
POR,6.697734999999999,6.6135535714285725,6.925464285714285,-0.08418142857142641,0.3119107142857125,non_monotonic,0.15
PORCN,3.201017999999998,3.3092642857142858,4.142838775510206,0.10824628571428763,0.8335744897959199,tumor_specific,0.15
POSTN,7.382406000000002,7.933652040816326,8.375915306122451,0.5512460408163236,0.44226326530612514,monotonic_up,0.15
POT1,2.402596,2.429304081632653,2.7911102040816327,0.026708081632653258,0.3618061224489795,non_monotonic,0.15
POTEA,2.22044,2.1879785714285713,2.2113642857142857,-0.03246142857142864,0.023385714285714343,non_monotonic,0.15
POTEB,2.120916,2.1141642857142853,2.0961214285714287,-0.006751714285714527,-0.018042857142856583,non_monotonic,0.15
POTEC,2.1427890000000005,2.1334051020408165,2.09456530612245,-0.00938389795918404,-0.038839795918366615,non_monotonic,0.15
POTEG,2.812038,2.6909693877551017,2.6162091836734698,-0.12106861224489807,-0.07476020408163198,non_monotonic,0.15
POU1F1,2.12399,2.1067459183673476,2.0603357142857144,-0.017244081632652453,-0.04641020408163321,non_monotonic,0.15
POU2AF1,6.479668000000001,6.899683673469387,5.048219387755101,0.4200156734693863,-1.851464285714286,non_monotonic,0.15
POU2F1,3.17889,3.2154086734693883,3.4662591836734697,0.03651867346938831,0.25085051020408144,non_monotonic,0.15
POU2F2,3.3536859999999997,3.3484622448979597,3.114111224489795,-0.005223755102039984,-0.2343510204081647,non_monotonic,0.15
POU2F3,2.832744000000001,2.714008163265307,2.6863479591836725,-0.11873583673469401,-0.027660204081634276,non_monotonic,0.15
POU3F1,2.503859,2.435218877551021,2.450754591836734,-0.06864012244897877,0.015535714285713098,non_monotonic,0.15
POU3F2,2.1936160000000005,2.161727551020409,2.1778438775510205,-0.031888448979591644,0.01611632653061168,non_monotonic,0.15
POU3F3,2.7114680000000004,2.5831653061224493,2.510687755102041,-0.1283026938775511,-0.07247755102040854,non_monotonic,0.15
POU3F4,2.399566,2.3557867346938774,2.276757142857143,-0.04377926530612264,-0.07902959183673453,non_monotonic,0.15
POU4F1,2.5862119999999997,2.5034040816326537,2.67475,-0.08280791836734602,0.17134591836734625,non_monotonic,0.15
POU4F2,2.1477910000000007,2.1368908163265306,2.1368459183673467,-0.01090018367347012,-4.489795918383166e-05,non_monotonic,0.15
POU4F3,2.2095499999999992,2.246139795918366,2.164817346938776,0.036589795918366974,-0.08132244897959007,non_monotonic,0.15
POU5F1,3.1746410000000003,3.129989795918367,3.90779591836735,-0.04465120408163337,0.777806122448983,tumor_specific,0.15
POU5F1P3,2.6294959999999996,2.543080612244898,2.8580255102040817,-0.08641538775510149,0.31494489795918357,non_monotonic,0.15
POU5F2,2.2143019999999995,2.178218367346939,2.1542265306122457,-0.03608363265306069,-0.023991836734693184,non_monotonic,0.15
POU6F1,2.326162,2.592940816326531,2.4033663265306124,0.2667788163265308,-0.1895744897959184,non_monotonic,0.15
POU6F2,2.7252279999999995,2.6550948979591835,2.8518693877551016,-0.07013310204081602,0.19677448979591805,non_monotonic,0.15
PP2672,2.5178139999999996,2.470375510204081,2.4668561224489802,-0.04743848979591858,-0.0035193877551007446,non_monotonic,0.15
PPA1,10.993940000000004,10.923990816326537,11.962701020408165,-0.06994918367346692,1.038710204081628,tumor_specific,0.15
PPA2,7.3609880000000025,7.039627551020409,6.674766326530611,-0.32136044897959337,-0.36486122448979774,monotonic_down,0.15
PPAN,4.765487999999998,5.093695918367347,6.235217346938774,0.3282079183673492,1.1415214285714272,monotonic_up,0.15
PPAP2A,9.897654000000003,9.744391836734692,7.860260204081634,-0.1532621632653104,-1.8841316326530588,monotonic_down,0.15
PPAP2B,6.895053999999999,7.917123469387756,6.705099999999997,1.0220694693877572,-1.2120234693877592,adjacent_specific,0.15
PPAP2C,8.031772,7.585131632653064,8.399104081632652,-0.44664036734693635,0.8139724489795883,non_monotonic,0.15
PPAPDC1A,2.3861519999999996,2.3891117346938775,2.7781117346938804,0.0029597346938778912,0.3890000000000029,non_monotonic,0.15
PPAPDC1B,6.391789999999998,6.1672204081632644,6.257032653061224,-0.2245695918367332,0.08981224489795991,non_monotonic,0.15
PPAPDC2,5.124490999999999,5.030904081632652,4.769588265306121,-0.09358691836734678,-0.26131581632653145,non_monotonic,0.15
PPAPDC3,2.8876959999999996,2.9166061224489797,2.795318367346939,0.028910122448980058,-0.1212877551020406,non_monotonic,0.15
PPARA,3.5400810000000003,3.2913372448979596,3.2042209183673473,-0.2487437551020406,-0.0871163265306123,non_monotonic,0.15
PPARD,2.8362699999999994,2.750408163265306,2.659712244897959,-0.0858618367346935,-0.0906959183673468,non_monotonic,0.15
PPARG,8.969831000000005,8.26161836734694,7.341314795918371,-0.7082126326530638,-0.9203035714285699,monotonic_down,0.15
PPARGC1A,4.247374999999999,4.376951020408164,3.094090306122447,0.12957602040816507,-1.2828607142857171,tumor_specific,0.15
PPARGC1B,4.038622,4.036379591836736,3.4701816326530617,-0.0022424081632639314,-0.5661979591836745,tumor_specific,0.15
PPAT,5.753472,5.993616836734694,7.507767857142861,0.2401448367346939,1.5141510204081667,monotonic_up,0.15
PPBP,2.1484699999999997,2.4120908163265313,3.7322448979591853,0.26362081632653167,1.320154081632654,monotonic_up,0.15
PPBPL1,2.5826959999999985,2.5039591836734694,2.510777551020408,-0.07873681632652918,0.006818367346938636,non_monotonic,0.15
PPBPL2,2.344494,2.3016306122448977,2.2762234693877557,-0.042863387755102345,-0.025407142857142073,non_monotonic,0.15
PPCDC,3.854213999999999,3.626930102040815,3.3971775510204085,-0.2272838979591838,-0.2297525510204066,monotonic_down,0.15
PPCS,9.714566000000001,9.436820408163259,9.086328571428568,-0.27774559183674263,-0.3504918367346903,monotonic_down,0.15
PPDPF,9.051478000000005,9.047613265306119,9.13207755102041,-0.0038647346938862626,0.08446428571429188,non_monotonic,0.15
PPEF1,2.274074,2.2640857142857143,2.3799387755102024,-0.009988285714285894,0.11585306122448813,non_monotonic,0.15
PPEF2,2.2622059999999995,2.2823224489795915,2.280827551020407,0.020116448979591972,-0.0014948979591844491,non_monotonic,0.15
PPFIA1,5.7053759999999984,5.762337755102043,5.562808673469389,0.056961755102044265,-0.1995290816326536,non_monotonic,0.15
PPFIA2,2.4189589999999996,2.356627040816327,2.2652183673469395,-0.06233195918367285,-0.0914086734693873,non_monotonic,0.15
PPFIA3,4.395593,4.086302040816327,4.071347448979591,-0.3092909591836728,-0.01495459183673642,non_monotonic,0.15
PPFIA4,2.406612,2.3689173469387756,2.3564153061224484,-0.037694653061224326,-0.01250204081632722,non_monotonic,0.15
PPFIBP1,2.7310629999999994,3.337126020408163,3.353906632653061,0.6060630204081638,0.016780612244897686,field_shift_then_plateau,0.15
PPFIBP2,3.9890680000000005,3.5209566326530615,3.452644387755102,-0.46811136734693903,-0.0683122448979594,non_monotonic,0.15
PPHLN1,4.1288279999999995,4.007780612244899,4.1829989795918365,-0.12104738775510082,0.17521836734693785,non_monotonic,0.15
PPIA,4.443239999999999,4.217902040816326,4.577272448979592,-0.2253379591836735,0.35937040816326604,non_monotonic,0.15
PPIAL4G,2.257388,2.234536734693878,2.2822683673469406,-0.022851265306122137,0.04773163265306257,non_monotonic,0.15
PPIB,10.227746,10.356565306122452,10.84538724489796,0.12881930612245185,0.4888219387755086,non_monotonic,0.15
PPIC,7.460204,7.350059693877554,6.646545918367349,-0.11014430612244563,-0.7035137755102054,tumor_specific,0.15
PPID,6.985372000000001,6.605552040816327,7.2676806122449,-0.37981995918367417,0.662128571428573,non_monotonic,0.15
PPIE,6.589544,6.443402040816324,6.793619387755105,-0.14614195918367567,0.3502173469387806,non_monotonic,0.15
PPIF,5.908205999999999,5.554438775510205,5.9693193877551005,-0.35376722448979425,0.4148806122448958,non_monotonic,0.15
PPIG,7.886651999999998,7.920505102040817,8.056742857142861,0.03385310204081904,0.1362377551020444,non_monotonic,0.15
PPIH,6.450928000000001,6.208344897959183,7.1826397959183685,-0.24258310204081823,0.9742948979591857,non_monotonic,0.15
PPIL1,6.861597999999999,6.812500000000001,8.210186734693877,-0.04909799999999809,1.3976867346938766,tumor_specific,0.15
PPIL2,3.664765,3.5515040816326535,3.582167857142858,-0.11326091836734653,0.030663775510204605,non_monotonic,0.15
PPIL3,8.628668000000001,8.009776530612246,8.560577551020407,-0.618891469387755,0.5508010204081604,adjacent_specific,0.15
PPIL4,7.326003999999999,7.122105102040817,7.183165306122445,-0.20389889795918226,0.06106020408162838,non_monotonic,0.15
PPIL5,7.400606,7.081273469387756,7.210245918367347,-0.3193325306122441,0.12897244897959137,non_monotonic,0.15
PPIL6,2.6346640000000003,2.641277551020408,2.8575520408163264,0.006613551020407726,0.21627448979591835,non_monotonic,0.15
PPIP5K1,4.771637999999999,4.559617346938775,4.232409183673471,-0.21202065306122453,-0.3272081632653041,monotonic_down,0.15
PPIP5K2,7.069497000000001,6.844167346938776,6.4214173469387745,-0.225329653061225,-0.4227500000000015,monotonic_down,0.15
PPL,2.5611160000000006,2.5751653061224493,2.6177132653061226,0.014049306122448701,0.04254795918367327,non_monotonic,0.15
PPM1A,5.148470000000002,5.295682653061223,5.188351020408162,0.14721265306122078,-0.1073316326530609,non_monotonic,0.15
PPM1B,4.809562,4.877546938775511,4.371999999999999,0.0679849387755116,-0.5055469387755123,tumor_specific,0.15
PPM1D,5.844982999999997,5.5827290816326505,5.272942857142856,-0.2622539183673469,-0.30978622448979465,monotonic_down,0.15
PPM1E,2.457374,2.4540020408163263,2.5078979591836736,-0.003371959183673834,0.053895918367347306,non_monotonic,0.15
PPM1F,2.6555739999999997,2.6621693877551023,2.7672928571428566,0.0065953877551026,0.1051234693877543,non_monotonic,0.15
PPM1G,5.967505999999998,6.125157142857144,6.819893877551021,0.1576511428571452,0.6947367346938771,monotonic_up,0.15
PPM1H,3.8665879999999992,4.080664285714286,6.653504081632654,0.21407628571428639,2.5728397959183686,monotonic_up,0.15
PPM1J,2.65463,2.682935714285713,2.756862244897959,0.028305714285712824,0.0739265306122463,non_monotonic,0.15
PPM1K,2.1762019999999995,2.1880336734693877,2.1770193877551014,0.011831673469388182,-0.01101428571428631,non_monotonic,0.15
PPM1L,3.2076059999999997,3.1264826530612253,3.0269647959183676,-0.08112334693877443,-0.09951785714285766,non_monotonic,0.15
PPM1M,3.530941,3.598075,3.445477040816326,0.06713400000000025,-0.15259795918367391,non_monotonic,0.15
PPM1N,3.1556040000000007,3.182915306122449,3.4966010204081646,0.027311306122448364,0.31368571428571546,non_monotonic,0.15
PPME1,5.962028000000001,5.6900571428571425,6.31400510204082,-0.2719708571428585,0.6239479591836776,non_monotonic,0.15
PPOX,3.8730819999999992,4.0373,4.725297959183673,0.16421800000000086,0.6879979591836731,monotonic_up,0.15
PPP1CA,9.581139,9.592749489795924,9.334531122448984,0.01161048979592394,-0.2582183673469398,non_monotonic,0.15
PPP1CB,8.087529000000004,7.654360714285712,7.020266836734693,-0.43316828571429156,-0.6340938775510185,monotonic_down,0.15
PPP1CC,10.79995,10.250722448979586,10.149210204081635,-0.5492275510204152,-0.10151224489795041,field_shift_then_plateau,0.15
PPP1R10,5.707670000000002,5.951412244897961,5.9895836734693875,0.24374224489795893,0.038171428571426524,non_monotonic,0.15
PPP1R11,6.234931000000001,6.120593877551019,5.920140816326534,-0.11433712244898242,-0.20045306122448459,non_monotonic,0.15
PPP1R12A,7.0742020000000005,7.753751020408168,7.250311224489795,0.6795490204081673,-0.5034397959183732,adjacent_specific,0.15
PPP1R12B,2.5670580000000007,2.934665816326531,2.502376530612244,0.3676078163265304,-0.43228928571428726,non_monotonic,0.15
PPP1R12C,5.1850619999999985,5.283942857142858,4.536082653061222,0.09888085714285921,-0.7478602040816353,tumor_specific,0.15
PPP1R13B,5.851248000000002,5.728985714285712,5.419295918367348,-0.12226228571428965,-0.30968979591836376,non_monotonic,0.15
PPP1R13L,5.261666,5.06435,5.701178571428572,-0.19731599999999982,0.6368285714285715,non_monotonic,0.15
PPP1R14A,5.005095000000001,5.59979336734694,4.388061734693878,0.5946983673469397,-1.2117316326530627,adjacent_specific,0.15
PPP1R14B,7.770068,7.747475510204084,8.653855102040817,-0.022592489795916215,0.9063795918367328,tumor_specific,0.15
PPP1R14C,6.290024000000002,5.677299489795916,4.995223469387754,-0.6127245102040852,-0.6820760204081626,monotonic_down,0.15
PPP1R14D,9.796380999999997,9.302437755102039,7.997569897959182,-0.4939432448979577,-1.304867857142857,monotonic_down,0.15
PPP1R15A,3.911268000000001,4.560740816326531,4.578960204081633,0.6494728163265298,0.018219387755102012,field_shift_then_plateau,0.15
PPP1R15B,5.602525999999998,5.567688265306124,5.621467857142859,-0.03483773469387419,0.05377959183673475,non_monotonic,0.15
PPP1R16A,6.529914,6.154929591836734,6.091715306122451,-0.3749844081632654,-0.06321428571428367,non_monotonic,0.15
PPP1R16B,3.6045299999999996,3.6247147959183663,3.0857408163265303,0.02018479591836675,-0.538973979591836,tumor_specific,0.15
PPP1R1A,3.6317849999999994,4.107997959183676,3.4166025510204086,0.47621295918367634,-0.6913954081632672,non_monotonic,0.15
PPP1R1B,9.99835,9.650162244897961,9.687995918367344,-0.3481877551020389,0.03783367346938249,non_monotonic,0.15
PPP1R1C,2.3126879999999996,2.3050959183673467,2.2418020408163257,-0.007592081632652903,-0.063293877551021,non_monotonic,0.15
PPP1R2,7.191253999999998,6.997523469387754,7.325367346938773,-0.19373053061224432,0.32784387755101907,non_monotonic,0.15
PPP1R2P1,2.3076690000000006,2.241527551020408,2.2426887755102034,-0.06614144897959262,0.0011612244897953872,non_monotonic,0.15
PPP1R2P9,2.3533159999999995,2.306644897959183,2.192665306122449,-0.04667110204081659,-0.1139795918367339,non_monotonic,0.15
PPP1R3A,2.2192459999999996,2.148931632653061,2.088935714285714,-0.07031436734693841,-0.0599959183673473,non_monotonic,0.15
PPP1R3B,5.982896,5.534129591836736,5.135152040816326,-0.4487664081632641,-0.3989775510204101,monotonic_down,0.15
PPP1R3C,3.9256540000000006,4.335927551020408,3.568437244897959,0.4102735510204072,-0.7674903061224487,non_monotonic,0.15
PPP1R3D,4.401999999999999,4.2795892857142865,4.880768367346937,-0.12241071428571271,0.6011790816326501,tumor_specific,0.15
PPP1R3E,4.577698,4.747586734693878,4.614859183673469,0.16988873469387844,-0.1327275510204089,non_monotonic,0.15
PPP1R3G,4.749323999999999,4.765589795918366,4.831120408163264,0.01626579591836741,0.0655306122448982,non_monotonic,0.15
PPP1R7,7.694282000000002,7.664638265306125,7.731212755102043,-0.029643734693877377,0.06657448979591862,non_monotonic,0.15
PPP1R8,5.591504000000001,5.588244897959184,5.750809693877552,-0.0032591020408174742,0.16256479591836825,non_monotonic,0.15
PPP1R9A,6.007147999999998,6.570816326530615,5.65537244897959,0.5636683265306166,-0.9154438775510245,adjacent_specific,0.15
PPP1R9B,4.2185120000000005,4.242542346938777,4.425772959183673,0.024030346938776148,0.18323061224489656,non_monotonic,0.15
PPP2CA,7.534688000000002,7.470172448979591,7.478157653061227,-0.06451555102041073,0.007985204081635722,non_monotonic,0.15
PPP2CB,10.127294,9.964117346938776,9.09287142857143,-0.16317665306122286,-0.8712459183673467,monotonic_down,0.15
PPP2R1A,8.139850000000001,8.119203061224491,8.09525102040816,-0.020646938775509938,-0.023952040816331177,non_monotonic,0.15
PPP2R1B,4.950093000000001,4.855170408163266,4.773058163265307,-0.09492259183673468,-0.08211224489795921,non_monotonic,0.15
PPP2R2A,7.565016000000003,7.465317346938773,7.549167346938777,-0.09969865306123005,0.08385000000000442,non_monotonic,0.15
PPP2R2B,2.697084,2.97641224489796,2.5858877551020414,0.27932824489796015,-0.3905244897959186,non_monotonic,0.15
PPP2R2C,2.4848299999999997,2.521821428571429,2.407102040816327,0.03699142857142945,-0.11471938775510226,non_monotonic,0.15
PPP2R2D,5.498898,5.497059183673471,5.387642857142857,-0.0018388163265283808,-0.1094163265306145,non_monotonic,0.15
PPP2R3A,5.8992640000000005,5.8204642857142845,4.07853418367347,-0.07879971428571597,-1.7419301020408149,tumor_specific,0.15
PPP2R3B,2.817814,2.8815540816326517,3.350070918367347,0.06374008163265188,0.46851683673469546,non_monotonic,0.15
PPP2R3C,4.0168479999999995,3.8826438775510206,3.7666183673469393,-0.13420412244897895,-0.11602551020408125,non_monotonic,0.15
PPP2R4,4.561895999999999,4.530659183673468,4.638228571428571,-0.031236816326530636,0.1075693877551025,non_monotonic,0.15
PPP2R5A,8.306131999999998,8.03844795918367,7.5573280612244895,-0.26768404081632724,-0.4811198979591813,monotonic_down,0.15
PPP2R5B,6.302463999999998,6.497446938775511,6.106672448979593,0.19498293877551287,-0.390774489795918,non_monotonic,0.15
PPP2R5C,7.446123,7.184042346938777,7.8201239795918385,-0.26208065306122297,0.6360816326530614,non_monotonic,0.15
PPP2R5D,4.690362000000002,4.491086734693877,4.636320408163267,-0.19927526530612472,0.14523367346938976,non_monotonic,0.15
PPP2R5E,7.840691999999997,8.15524693877551,7.811778571428575,0.31455493877551355,-0.34346836734693564,non_monotonic,0.15
PPP3CA,8.127146,8.317140306122448,8.175890816326532,0.18999430612244872,-0.141249489795916,non_monotonic,0.15
PPP3CB,6.599304000000001,6.60795051020408,6.799460714285714,0.008646510204078695,0.19151020408163433,non_monotonic,0.15
PPP3CC,5.2300699999999996,5.503562244897957,5.203604081632653,0.2734922448979571,-0.29995816326530367,non_monotonic,0.15
PPP3R1,5.377294999999999,5.339320918367348,5.543404081632653,-0.037974081632651036,0.20408316326530507,non_monotonic,0.15
PPP3R2,2.175948,2.1633948979591824,2.1530709183673467,-0.01255310204081761,-0.01032397959183573,non_monotonic,0.15
PPP4C,6.922059999999999,6.821954081632653,7.234492857142856,-0.10010591836734584,0.41253877551020235,non_monotonic,0.15
PPP4R1,5.568864000000001,5.7755102040816295,5.2719602040816325,0.20664620408162815,-0.503549999999997,non_monotonic,0.15
PPP4R1L,2.9254779999999996,2.7631469387755105,2.805000000000001,-0.16233106122448904,0.041853061224490506,non_monotonic,0.15
PPP4R2,6.904278000000001,6.840647959183672,6.814370408163264,-0.06363004081632884,-0.026277551020407408,non_monotonic,0.15
PPP4R4,2.185628,2.1795591836734682,2.186304081632653,-0.0060688163265316675,0.006744897959184648,non_monotonic,0.15
PPP5C,5.890670000000003,5.977709183673471,6.260611224489792,0.0870391836734683,0.282902040816321,non_monotonic,0.15
PPP6C,7.516592,7.342458163265303,7.124136734693877,-0.17413383673469696,-0.2183214285714259,monotonic_down,0.15
PPPDE1,7.845801000000002,7.815046938775511,8.13189948979592,-0.030754061224490314,0.31685255102040877,non_monotonic,0.15
PPPDE2,5.8537490000000005,5.566724489795919,6.579991836734693,-0.2870245102040814,1.0132673469387736,non_monotonic,0.15
PPRC1,5.046588000000001,5.487672448979591,6.714525510204084,0.4410844489795904,1.2268530612244932,monotonic_up,0.15
PPT1,6.161288000000001,6.277957142857144,7.232742346938777,0.11666914285714292,0.9547852040816336,tumor_specific,0.15
PPT2,3.65,3.5455418367346927,3.690496428571428,-0.10445816326530721,0.14495459183673542,non_monotonic,0.15
PPTC7,7.332842,7.309340816326533,6.689453061224485,-0.023501183673467096,-0.6198877551020479,tumor_specific,0.15
PPWD1,6.758990000000001,6.393001530612246,6.485929081632653,-0.3659884693877551,0.0929275510204075,non_monotonic,0.15
PPY,2.48799,2.532207142857144,2.276145408163264,0.044217142857144065,-0.25606173469387983,non_monotonic,0.15
PPY2,2.422201999999999,2.366657142857143,2.303851020408164,-0.05554485714285606,-0.0628061224489791,non_monotonic,0.15
PPYR1,2.4993780000000005,2.654392857142858,2.395687755102041,0.15501485714285757,-0.2587051020408171,non_monotonic,0.15
PQBP1,6.086156,6.080299999999999,6.787344897959182,-0.0058560000000005275,0.7070448979591824,tumor_specific,0.15
PQLC1,5.948943000000001,5.749059183673469,5.16305306122449,-0.19988381632653152,-0.5860061224489792,monotonic_down,0.15
PQLC2,3.477532,3.3204081632653075,3.3452418367346946,-0.15712383673469255,0.02483367346938703,non_monotonic,0.15
PQLC3,6.287722,6.1656219387755105,6.321355102040816,-0.12210006122448913,0.15573316326530584,non_monotonic,0.15
PRAC,3.287664000000001,5.829797959183675,4.212126530612245,2.542133959183674,-1.6176714285714295,adjacent_specific,0.15
PRAF2,3.237396,3.8664755102040824,4.4246295918367355,0.6290795102040825,0.5581540816326531,monotonic_up,0.15
PRAM1,2.9745800000000004,2.8958948979591828,2.979378571428572,-0.07868510204081769,0.08348367346938934,non_monotonic,0.15
PRAME,2.238122,2.1674234693877557,2.5414918367346937,-0.07069853061224451,0.37406836734693805,non_monotonic,0.15
PRAMEF10,2.22355,2.097565306122449,2.058775510204082,-0.12598469387755085,-0.038789795918367176,non_monotonic,0.15
PRAMEF12,1.9772660000000002,2.043829591836735,1.9970510204081633,0.06656359183673466,-0.04677857142857156,non_monotonic,0.15
PRAMEF2,2.406094,2.317162755102041,2.2381647959183684,-0.0889312448979589,-0.0789979591836727,non_monotonic,0.15
PRAP1,10.013308000000002,8.73730510204082,8.554855102040815,-1.2760028979591826,-0.18245000000000466,monotonic_down,0.15
PRB1,2.1314260000000003,2.1426724489795927,2.113122448979591,0.011246448979592483,-0.02955000000000174,non_monotonic,0.15
PRB2,5.1663879999999995,5.036888775510203,4.9065132653061205,-0.12949922448979656,-0.13037551020408245,non_monotonic,0.15
PRB3,2.4924599999999995,2.3919602040816317,2.4105499999999993,-0.10049979591836777,0.018589795918367624,non_monotonic,0.15
PRB4,2.1404340000000004,2.1452806122448966,2.120717346938776,0.004846612244896242,-0.02456326530612074,non_monotonic,0.15
PRC1,2.72881,2.5491377551020413,3.03285612244898,-0.17967224489795885,0.48371836734693874,non_monotonic,0.15
PRCC,6.683426,6.70069489795918,6.890693877551016,0.017268897959180407,0.18999897959183532,non_monotonic,0.15
PRCD,2.769702000000001,2.5773020408163267,2.5535285714285716,-0.19239995918367425,-0.023773469387755153,non_monotonic,0.15
PRCP,7.466622,7.402989795918371,7.604038775510206,-0.06363220408162906,0.20104897959183532,non_monotonic,0.15
PRDM1,4.1002920000000005,4.917324489795918,4.70078775510204,0.8170324897959178,-0.21653673469387869,non_monotonic,0.15
PRDM10,4.8164940000000005,4.691567857142859,4.508710204081632,-0.12492614285714154,-0.1828576530612267,non_monotonic,0.15
PRDM11,2.6949900000000007,2.563449999999999,2.5810193877551026,-0.13154000000000154,0.017569387755103527,non_monotonic,0.15
PRDM12,2.445716,2.3694622448979588,2.437912244897959,-0.07625375510204124,0.06845000000000034,non_monotonic,0.15
PRDM13,2.0711260000000005,2.0573918367346944,2.20075306122449,-0.013734163265306076,0.1433612244897957,non_monotonic,0.15
PRDM14,2.7278900000000004,2.631362244897959,2.5922459183673476,-0.09652775510204137,-0.03911632653061137,non_monotonic,0.15
PRDM15,2.7285699999999986,2.691017346938776,2.7234923469387757,-0.037552653061222685,0.03247499999999981,non_monotonic,0.15
PRDM16,2.308438,2.460402040816326,2.3478979591836735,0.15196404081632586,-0.11250408163265257,non_monotonic,0.15
PRDM2,4.521245000000001,4.900436224489797,4.509142857142855,0.37919122448979614,-0.3912933673469423,non_monotonic,0.15
PRDM4,7.114164,6.984656122448978,7.113666836734698,-0.12950787755102144,0.12901071428571953,non_monotonic,0.15
PRDM5,2.372054,2.3359688775510206,2.4934647959183676,-0.03608512244897932,0.157495918367347,non_monotonic,0.15
PRDM6,2.786851,3.32207193877551,2.8873724489795927,0.53522093877551,-0.4346994897959173,non_monotonic,0.15
PRDM7,2.418846,2.359702040816326,2.3357591836734692,-0.05914395918367399,-0.0239428571428566,non_monotonic,0.15
PRDM8,2.5474720000000004,2.673413265306122,2.572827551020409,0.1259412653061216,-0.10058571428571295,non_monotonic,0.15
PRDM9,3.3055689999999998,3.057486224489796,2.9590306122448977,-0.24808277551020375,-0.0984556122448983,non_monotonic,0.15
PRDX1,11.413377999999998,11.133015306122454,11.532972448979596,-0.2803626938775441,0.3999571428571418,non_monotonic,0.15
PRDX2,8.709632000000003,8.472373469387755,8.970378571428574,-0.2372585306122481,0.4980051020408194,non_monotonic,0.15
PRDX3,9.877269000000002,9.373846428571431,9.622982142857142,-0.5034225714285707,0.24913571428571046,non_monotonic,0.15
PRDX4,9.786372000000002,9.311541836734692,10.830434693877548,-0.4748301632653096,1.5188928571428555,non_monotonic,0.15
PRDX5,11.174261,10.702079591836736,11.172181122448976,-0.47218140816326404,0.47010153061224,non_monotonic,0.15
PRDX6,10.930594999999999,10.856224489795919,9.379669897959182,-0.07437051020407992,-1.4765545918367362,tumor_specific,0.15
PREB,5.486754000000001,5.393863265306124,6.263061224489793,-0.09289073469387699,0.8691979591836692,tumor_specific,0.15
PRELID1,11.022576000000004,10.694714285714287,10.89282448979592,-0.3278617142857172,0.19811020408163316,non_monotonic,0.15
PRELID2,5.994379000000001,5.514795408163264,4.665024489795918,-0.4795835918367368,-0.8497709183673461,monotonic_down,0.15
PRELP,3.137569000000001,4.911358673469389,3.4475280612244905,1.7737896734693877,-1.463830612244898,adjacent_specific,0.15
PREP,8.117169999999998,8.047165306122444,8.33699030612245,-0.07000469387755359,0.2898250000000058,non_monotonic,0.15
PREPL,6.330344,6.225094897959184,6.269965306122449,-0.10524910204081639,0.044870408163265374,non_monotonic,0.15
PREX1,4.790729,5.022271428571427,4.9360811224489805,0.23154242857142737,-0.08619030612244671,non_monotonic,0.15
PREX2,2.248808,2.2442571428571436,2.195701020408162,-0.004550857142856302,-0.048556122448981665,non_monotonic,0.15
PRF1,3.574892000000001,3.540552551020409,3.4725566326530597,-0.03433944897959229,-0.06799591836734908,non_monotonic,0.15
PRG1,2.410788,2.322894387755102,2.329438265306123,-0.08789361224489811,0.006543877551020927,non_monotonic,0.15
PRG2,2.370149,2.3461499999999993,2.352105612244898,-0.02399900000000077,0.005955612244898489,non_monotonic,0.15
PRG3,2.896426000000001,2.71918469387755,2.825770408163264,-0.17724130612245093,0.10658571428571406,non_monotonic,0.15
PRG4,2.1343,2.215759183673469,2.2040051020408167,0.08145918367346905,-0.011754081632652458,non_monotonic,0.15
PRH1,3.2614120000000004,3.065118367346938,3.1167479591836735,-0.1962936326530622,0.05162959183673532,non_monotonic,0.15
PRH2,2.3277209999999995,2.324195918367347,2.298347959183674,-0.003525081632652416,-0.025847959183673108,non_monotonic,0.15
PRHOXNB,2.914903,2.6870760204081625,2.5612076530612238,-0.2278269795918373,-0.12586836734693874,non_monotonic,0.15
PRIC285,3.0789560000000007,3.0116918367346956,3.1222091836734687,-0.06726416326530504,0.11051734693877302,non_monotonic,0.15
PRICKLE1,3.471718,4.237791836734694,3.7797632653061233,0.7660738367346935,-0.45802857142857034,non_monotonic,0.15
PRICKLE2,2.938862,3.6078862244897967,3.0820688775510203,0.6690242244897968,-0.5258173469387764,adjacent_specific,0.15
PRICKLE3,2.6684340000000004,2.5810683673469397,2.9176642857142854,-0.08736563265306074,0.3365959183673457,non_monotonic,0.15
PRIM1,5.985982,5.445317346938776,6.779979591836736,-0.5406646530612242,1.3346622448979604,adjacent_specific,0.15
PRIM2,3.9854579999999995,3.8001515306122453,4.597628571428571,-0.1853064693877542,0.7974770408163261,non_monotonic,0.15
PRIMA1,2.962321,4.09203826530612,2.5061443877551017,1.1297172653061196,-1.585893877551018,adjacent_specific,0.15
PRKAA1,4.1139790000000005,3.880923469387755,3.8245596938775495,-0.2330555306122455,-0.05636377551020555,non_monotonic,0.15
