gene_symbol,log2_fold_change_reference,adjusted_p_value_reference,log2_fold_change_adjusted,adjusted_p_value_adjusted,reference_significant,adjusted_significant,sign_agreement,lost_significance,gained_significance,changed_direction,reference_model,adjusted_model,effect_difference,effect_direction_agreement,significance_retained
CSNK1A1,0.0247940446493085,0.584808036514003,-0.0030200936148143,0.955834277802754,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.027814138264122802,False,False
RD3,-0.0221463175560911,0.586536617141405,0.0086227952454432,0.858470517015573,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0307691128015343,False,False
PLAG1,-0.0193983857338218,0.58999893548724,0.0005631366446835,0.98938170030357,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0199615223785053,False,False
EPB41L1,-0.038739449888692,0.59154932570736,0.0377752471526687,0.612083853533915,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0765146970413607,False,False
SMPD1,-0.0518015005634578,0.598737992841091,0.0302253110798251,0.784565983428265,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0820268116432829,False,False
ARMH1,-0.038452089259905,0.598918699152471,0.0036014963048404,0.966051244258881,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0420535855647454,False,False
TEP1,-0.0545397029580499,0.599571151207324,0.0220344278510557,0.853033634671853,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0765741308091056,False,False
PCDH15,-0.0127146269804021,0.59957573723978,0.0021061677846308,0.943061736706318,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0148207947650329,False,False
CLIC5,-0.0715819017926493,0.601090870525646,0.0330752418925581,0.835609097506194,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.1046571436852074,False,False
MEOX1,-0.0206128048823814,0.601231260135988,0.0078545410503178,0.867054451205979,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0284673459326992,False,False
WBP1L,0.0446517544701961,0.606999856844562,-0.0162987424002258,0.874816609658032,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.060950496870421894,False,False
DRC3,0.0150301389978933,0.608136418791393,-0.0017110429646645,0.961260695043154,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.016741181962557798,False,False
AP1B1,-0.0297570514402905,0.609947742263075,0.0178189475846121,0.789643818200517,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0475759990249026,False,False
FBXL21P,0.015286425191093,0.611035680188245,-0.0053878902961247,0.881067458300627,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0206743154872177,False,False
C5orf58,0.0186886933529173,0.611229489306834,-0.0022056076228951,0.960341052379991,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0208943009758124,False,False
C4orf36,-0.0187304096417086,0.611355356707429,0.0190543759854098,0.635596806392644,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0377847856271184,False,False
PSG7,-0.0242575420631783,0.611429079753818,0.0106012041395582,0.851173127207637,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0348587462027365,False,False
HMSD,0.0209576028915348,0.611982417020026,-0.0033701524449368,0.946406845223088,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0243277553364716,False,False
MAGEA11,-0.017576303424666,0.613814042103777,0.0021191730266091,0.959762530278221,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0196954764512751,False,False
EFL1,-0.0336048494989858,0.61467205749522,0.0295938680747728,0.690206874989391,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.06319871757375861,False,False
H1-5,-0.0285181306718414,0.618441292141279,0.0222408503829076,0.728463209992373,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.050758981054749006,False,False
CHRNE,-0.0225491972364444,0.621463299338172,0.0139558569147471,0.789643818200517,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0365050541511915,False,False
MED12L,-0.0134270843458839,0.626501039543384,0.0010204345133136,0.975231250025277,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0144475188591975,False,False
C6orf141,-0.0222039910278578,0.627151233321927,0.0063463619507527,0.905533822831646,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0285503529786105,False,False
GPRC5A,-0.0788240608687273,0.627637477781045,0.0142560840739527,0.942438090195106,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.09308014494268,False,False
NDEL1,0.0283106658588867,0.63315642213913,-0.0095601601100898,0.892055299053565,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0378708259689765,False,False
HADHA,-0.0309804898648171,0.634488879277826,0.0127777583032928,0.867123506310817,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0437582481681099,False,False
EML4,-0.0325016247430014,0.637535918391064,0.0024377545471427,0.975424654170607,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0349393792901441,False,False
PRF1,-0.035377673426602,0.639292145253789,0.0031768809950956,0.970542021691884,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.038554554421697605,False,False
SLC16A9,-0.0941556519099142,0.640657583693263,0.0412211045088697,0.862975542722704,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.1353767564187839,False,False
SEPTIN14,0.0113617516980248,0.641243101453031,-0.0012947976735286,0.964530955042363,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.012656549371553399,False,False
LOC645261,-0.0146319788497721,0.643922569420208,0.0064788876118338,0.859412694541993,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0211108664616059,False,False
FBXO25,0.0376156880868024,0.6455750072188,-0.0058498540984791,0.948166125993289,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0434655421852815,False,False
NRP2,0.0231146575042844,0.645618289242491,-0.0124734000369053,0.832422715472039,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0355880575411897,False,False
SMYD3,0.016667749200688,0.648813335220446,-0.0202466411029937,0.603804432011883,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.036914390303681696,False,False
SEMA7A,-0.0156629065161142,0.648955645950355,0.0200075662570461,0.590472801348654,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0356704727731603,False,False
CENPO,-0.0264013303501443,0.650275080362347,0.0004621932493973,0.99448794804557,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0268635235995416,False,False
IFT22,0.0535916773949532,0.651834503317008,-0.0256641151397792,0.854499565951038,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0792557925347324,False,False
CFAP95,-0.0249254995411275,0.652266779372191,0.012630924895602,0.836723848066684,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.037556424436729505,False,False
CSF1R,0.0324270394035324,0.652756672101773,-0.0033718478868907,0.968694816984888,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0357988872904231,False,False
MED27,0.0438937892139324,0.654037477003776,-4.32380939323476e-05,0.999699087533029,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.04393702730786475,False,False
OR8U3,-0.0151052161528251,0.654557183224383,0.0049869355107131,0.901535734361608,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0200921516635382,False,False
MYO18A,-0.0265389583474278,0.654657077391483,0.0040344975729861,0.953876425264919,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0305734559204139,False,False
PSPC1,0.0231319872075957,0.655981081901448,-0.0044860521521863,0.943061736706318,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.027618039359782,False,False
ANKFN1,-0.0167710556177683,0.656276923011189,0.0041370492655347,0.928711026310735,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.020908104883302997,False,False
DBP,0.0437717158827419,0.657031053526695,-0.0049564741703596,0.966051244258881,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0487281900531015,False,False
PMFBP1,-0.0172843723117622,0.658790454684634,0.0031640276300146,0.947039308571642,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.020448399941776798,False,False
ALPK3,0.0167507825543525,0.658910814886006,-0.0031720085640196,0.944932841296864,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0199227911183721,False,False
HASPIN,-0.0253240829185878,0.659894722658024,0.0004608488500297,0.994453967169399,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0257849317686175,False,False
CACNA1D,-0.0159976309760239,0.66239773453328,0.0053064081257831,0.90149923975789,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.021304039101807,False,False
ANXA2P3,-0.0201688410383458,0.66321468074478,0.0034930818546677,0.949940752592973,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0236619228930135,False,False
CHURC1,0.0656114542987144,0.664236493973281,-0.021936628832989,0.902712713309168,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0875480831317034,False,False
SNAPC1,0.028484428852758,0.666481072962031,-0.0027605121357379,0.972132457801672,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0312449409884959,False,False
GJB6,-0.0108646575646879,0.668781650275878,0.0063722998725076,0.828520059192718,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0172369574371955,False,False
C8orf48,-0.0228129234770642,0.669541135448836,0.0091806889748875,0.885153407055896,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0319936124519517,False,False
PTPRCAP,-0.0833514860103054,0.669935510903719,0.0136726053720461,0.95283550290042,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.09702409138235149,False,False
DCTN3,0.0262668755438439,0.670347575731116,-0.0199354971287928,0.77213578571286,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0462023726726367,False,False
AHSG,-0.0149480363285855,0.673288084724831,0.0026122909161399,0.950994162194483,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0175603272447254,False,False
R3HCC1,0.0305346407025644,0.674596037083355,-0.0117546328601005,0.892635269103848,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0422892735626649,False,False
RGS21,-0.0126148733624416,0.675935187617553,0.0018858573158581,0.95777579956378,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0145007306782997,False,False
RNF180,0.0113943637198615,0.676206266309501,-0.0065281863157682,0.836634909797306,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0179225500356297,False,False
CABS1,-0.014976670766954,0.679451171264294,0.0027072241547329,0.95033514546559,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0176838949216869,False,False
NFE2L3,-0.0468233637122547,0.68048760623056,0.0542292799910575,0.659975685651186,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.1010526437033122,False,False
PLA2G2D,-0.0189657852037357,0.68186082143817,0.0103121258371144,0.847739146911931,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0292779110408501,False,False
ZNF841,-0.013530541908514,0.683036103971265,0.0035342979535947,0.929960140162343,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.017064839862108702,False,False
ZFTRAF1,0.0165346295148711,0.68322447803739,-0.0122623031101134,0.791138322771085,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0287969326249845,False,False
C19orf12,0.0288305410316531,0.684074371676483,-0.0026377914918298,0.974820539213899,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.031468332523482904,False,False
KMO,-0.016043118254619,0.684228431123054,0.0080773519405776,0.861768548975985,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0241204701951966,False,False
GARIN1A,-0.0137014740603431,0.686088612656437,0.0034623429810038,0.933016094541591,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0171638170413469,False,False
ELP1,0.0158261724212575,0.687922906697422,-0.0022902820014569,0.960832913989455,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.018116454422714402,False,False
RPL22,0.0181530253098684,0.690607739284664,-0.0005107818556961,0.992175003169975,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0186638071655645,False,False
TENT5D,0.0104771829716446,0.690850440580434,-0.0009124375585004,0.976741380861953,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.011389620530145,False,False
ICOSLG,-0.022921127520078,0.692533290263785,0.0166463294398051,0.797603703761051,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.039567456959883104,False,False
AP4S1,0.0160168857223692,0.694381226296398,-0.0008526591318777,0.985344450607956,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0168695448542469,False,False
ZNF17,-0.0311758439889124,0.695131155755794,0.0062818107935744,0.947167849029803,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.037457654782486804,False,False
PHF6,-0.0309295421431489,0.699310956533659,0.0352940531828853,0.688752899872572,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0662235953260342,False,False
TNIK,-0.0398681332001802,0.70101411712798,0.008544645517373,0.938524393207094,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0484127787175532,False,False
DEFB129,-0.0156651376601373,0.703149020826393,0.0136388547335965,0.766928097289077,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.029303992393733803,False,False
HMGN3,0.0269652570218071,0.706836392648156,-0.0053195379809867,0.95061645782086,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0322847950027938,False,False
FARP2,-0.0177480463116508,0.707706291914506,0.0045621201798665,0.936458678000115,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0223101664915173,False,False
SLITRK6,-0.0512833481712292,0.708075139653422,0.0137235865127882,0.933016094541591,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0650069346840174,False,False
ACTRT3,-0.0223185325675647,0.708112405656667,0.0036266584932774,0.959046100024198,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.025945191060842098,False,False
JUP,-0.0401072978499957,0.708112405656667,0.0258252202666691,0.834393689413852,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0659325181166648,False,False
MGAM,-0.0270828400985293,0.708896591267327,0.029966306440353,0.707725338516113,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.057049146538882295,False,False
TAS2R42,-0.0139236142916043,0.709105306019937,0.0031917169118051,0.943394794068281,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0171153312034094,False,False
