"gene_symbol","u0_log2fc","u0_fdr","u1_log2fc","u1_fdr","u2_log2fc","u2_fdr","qc_log2fc","qc_fdr","deposited_log2fc","deposited_fdr","sample_direction_consistency","subgroups_tested","subgroup_labels","subgroup_sign_agreement_fraction","subgroup_effect_min","subgroup_effect_max","major_demographic_subgroup_dependence","healthy","adjacent_normal","tumor","healthy_to_adjacent","adjacent_to_tumor","trajectory_category","u0_screen","u1_adjusted_support","u2_location_support","qc_robust","unadjusted_adjusted_sign_agreement","location_adjusted_sign_agreement","qc_sign_agreement","deposited_support","direction_consistent","high_direction_consistency","subgroup_robust","evidence_score","evidence_tier","composition_adjusted_log2fc","composition_adjusted_fdr","composition_robust"
"SNX24",-0.669237102458346,1.21698699968481e-21,-0.681520106133837,1.1545180587901e-19,-0.661522224773839,3.99541468741921e-19,-0.676030116006421,1.30027702269573e-19,-0.668986346938777,6.6517074143504e-24,0.989795918367347,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.699265521774963,-0.634536062583154,"False",5.9483981908014,5.27916108834306,4.22515110054023,-0.669237102458343,-1.05400998780283,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.896776562130092,"Tier 2 - provisional",-0.504228384463724,3.26505687505522e-10,TRUE
"SPTAN1",0.85331248578374,9.66921905533287e-20,0.86284145774002,9.60949830803868e-18,0.844870834140009,3.73581068739979e-17,0.86544428104292,9.99809511562095e-18,0.855019795918367,2.88061151077645e-17,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.780380832820068,0.971896181324859,"False",3.50957324912949,4.36288573491323,4.29504819971935,0.853312485783741,-0.0678375351938864,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.894553932838908,"Tier 2 - provisional",0.781751098575147,2.68865563737326e-11,TRUE
"SRP19",0.638667150515115,1.48784847691537e-22,0.62918136277535,1.30623116653613e-19,0.61938726865635,5.2822780849121e-19,0.634927653171662,3.88530848113815e-20,0.638954959183672,4.47516371362833e-25,1,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.574647772561204,0.738373541080868,"False",6.92306392622146,7.56173107673659,7.56447647732775,0.638667150515121,0.0027454005911673,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.894112811328466,"Tier 2 - provisional",0.512055371615659,7.01064178373733e-11,TRUE
"ITPRIPL2",0.533441206829928,4.41049560955577e-27,0.529111545370467,3.44129783817459e-24,0.537483881428749,1.42821591726379e-24,0.528114953644736,5.36295237899136e-24,0.532535836734695,1.03628640330747e-19,0.989795918367347,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.486836348046751,0.600071769853171,"False",8.21951451088701,8.75295571771694,8.80837604878579,0.533441206829929,0.0554203310688468,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.893478813007511,"Tier 2 - provisional",0.572570624746716,3.4244961697604e-20,TRUE
"BAZ1B",0.51308578876461,2.75212986422121e-26,0.521327970927474,6.37420212770023e-24,0.521235349088552,1.67358064138427e-23,0.529523133480665,2.92723687814906e-26,0.511862897959182,5.0466956177537e-21,0.989795918367347,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.44776093836813,0.582018892831113,"False",6.93956333735962,7.45264912612423,8.04047375664212,0.513085788764613,0.587824630517891,"monotonic_up","True","False","True","True","True","True","True","True","True","True","True",0.892922843404441,"Tier 2 - provisional",0.433131199144602,9.7522946374101e-15,FALSE
"SLC25A46",-0.607371351816841,3.79041351569121e-21,-0.633716373710784,5.43364925101046e-20,-0.623825481154272,2.25831156072084e-19,-0.63202857686634,8.29805181214024e-20,-0.606325714285714,2.60187021025498e-20,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.642882126270572,-0.571588378247322,"False",8.10282077550801,7.49544942369117,7.2763158905794,-0.60737135181684,-0.219133533111771,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.892784480274462,"Tier 2 - provisional",-0.542527265522518,5.51808787952784e-12,TRUE
"GMFB",-1.02053745188269,3.81348538512259e-20,-0.955523787205115,2.09320208463694e-16,-0.955140302838157,4.15872071414289e-16,-0.967628893098207,4.04607785453568e-17,-1.02054995918367,1.09865597611836e-20,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-1.07787927313648,-0.957102556653826,"False",6.69011713414764,5.66957968226495,5.35988368051552,-1.02053745188269,-0.309696001749435,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.891616167486856,"Tier 2 - provisional",-0.620427875916972,2.57983385921637e-07,TRUE
"LTBP1",0.819181399534977,1.47832986932556e-20,0.807490207821541,8.8898469468973e-18,0.776849399804328,2.43627867755092e-17,0.81799277520961,1.15130197030219e-18,0.816836775510205,1.2857163785817e-22,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.712211830516961,0.962017493547374,"False",5.77472143609075,6.59390283562572,6.63417308632166,0.819181399534973,0.0402702506959409,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.890841746635408,"Tier 2 - provisional",0.456844581325834,7.5986121411245e-07,FALSE
"NES",0.904982382243216,6.55260310196374e-20,0.881569951142409,5.37635423316406e-17,0.860467345971794,2.08198143232979e-16,0.892154727378402,1.11111322206597e-17,0.905740367346939,2.94935652579818e-25,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.854895010826104,0.931005279524112,"False",3.46044147282694,4.36542385507015,5.00712623977934,0.904982382243215,0.641702384709185,"monotonic_up","True","False","True","True","True","True","True","True","True","True","True",0.890550345504735,"Tier 2 - provisional",0.355293189229843,3.49454929745592e-05,FALSE
"ASAP1",0.700600124514033,2.08996591962419e-22,0.665739893602327,1.00309606167e-18,0.665945615973753,2.13198944426829e-18,0.673768620514614,1.43159356479532e-19,0.704349510204081,5.88268522983322e-27,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.633940499596456,0.736420036194984,"False",4.12324222523302,4.82384234974706,5.78206874714276,0.700600124514033,0.958226397395698,"monotonic_up","True","False","True","True","True","True","True","True","True","True","True",0.8874849510387,"Tier 2 - provisional",0.439844947137323,2.9591902603378e-09,FALSE
"EIF5B",0.580451959329621,1.35839772661402e-21,0.591274024633224,1.13777829543612e-19,0.575823583121552,4.30101394653249e-19,0.598084024188998,1.60873688382082e-20,0.579251367346936,1.48736226527679e-25,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.5378720238024,0.622299272016173,"False",7.36005547063808,7.9405074299677,8.66780034994748,0.580451959329617,0.727292919979781,"monotonic_up","True","False","True","True","True","True","True","True","True","True","True",0.887460269311288,"Tier 2 - provisional",0.350946485751101,2.47866028692851e-08,FALSE
"CASP3",-0.836109802690697,1.36888653794448e-20,-0.796681795482536,3.34603505730078e-17,-0.79551866346945,7.34160321976682e-17,-0.800091439093048,3.02155098063897e-17,-0.835592979591839,9.86177816154797e-22,0.989795918367347,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.916832839051743,-0.748624411490155,"False",6.59625085495101,5.76014105226031,5.56988363390669,-0.836109802690698,-0.190257418353624,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.887415755966451,"Tier 2 - provisional",-0.526881948535858,1.81844647431398e-07,TRUE
"ACADM",-0.868044129674269,9.13585718790383e-21,-0.81563917179494,3.31778611809099e-17,-0.791606781516566,1.19864481292398e-16,-0.813182314990032,4.82117372782086e-17,-0.86666012244898,7.02901704700992e-21,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.948762807267795,-0.760705229477455,"False",8.63527091616348,7.76722678648922,6.63125172689793,-0.868044129674267,-1.13597505959129,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.887338429049676,"Tier 2 - provisional",-0.737512614347256,9.41730142549201e-11,TRUE
"UEVLD",-0.72852001809847,8.37604519115731e-21,-0.719623713173302,4.94464742484946e-18,-0.722342544660699,8.22139903648598e-18,-0.714893953696281,6.55850083705713e-18,-0.729935224489795,2.3073810816489e-19,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.839628456878986,-0.656169048371511,"False",5.91037159059662,5.18185157249815,5.05435811292761,-0.728520018098468,-0.127493459570538,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.886385275260715,"Tier 2 - provisional",-0.714125326954214,3.71143306382715e-13,TRUE
"VASN",0.931662393307765,1.49481401956884e-19,0.892136027241326,2.66573058891436e-16,0.910193334999808,1.12685910710398e-16,0.902831348562495,6.20226313994204e-17,0.932795469387756,1.99768512336232e-24,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.850007470270477,1.00900317829421,"False",3.18313276156207,4.11479515486984,4.46874518055592,0.931662393307765,0.353950025686085,"monotonic_up","True","False","True","True","True","True","True","True","True","True","True",0.886338433940173,"Tier 2 - provisional",0.504989101571808,2.58225891267045e-06,TRUE
"COQ5",-0.621789844524977,1.99868974063823e-22,-0.595230726052134,7.77531671966376e-19,-0.59915267139545,1.07198914913391e-18,-0.594152901630911,1.17023909132479e-18,-0.627836816326532,7.53781677629095e-25,1,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.642057570915417,-0.595933928105627,"False",6.61963193468947,5.99784209016449,5.93448195503565,-0.621789844524979,-0.0633601351288444,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.886154208370826,"Tier 2 - provisional",-0.47686386185351,3.2721768694333e-10,FALSE
"ACOT13",-0.680877856608328,3.79041351569121e-21,-0.666729163125519,1.82902918099074e-18,-0.652025081665385,7.57539782882814e-18,-0.667596808993792,2.29512620115881e-18,-0.68108481632653,3.11984257501226e-20,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.688542365465569,-0.638469572954394,"False",9.41739911270098,8.73652125609266,8.3029230181226,-0.680877856608326,-0.43359823797006,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.885692198082333,"Tier 2 - provisional",-0.451553481101844,1.84053721810032e-08,FALSE
"TMEM19",-0.640664257245361,4.0448836570297e-21,-0.642283248397995,1.04646530840292e-18,-0.613905679201675,1.72051584140297e-18,-0.639908477557037,1.61799934507982e-18,-0.640782571428572,4.35430961745407e-22,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.703974740834526,-0.536153188244981,"False",8.16763149453162,7.52696723728626,7.32392482685628,-0.640664257245358,-0.203042410429984,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.885678174165361,"Tier 2 - provisional",-0.420435337016003,2.72799663222927e-08,FALSE
"ARL4C",0.95333118038334,3.8084909068955e-17,0.962371324287744,7.73544853372333e-16,0.986955271392983,1.99768521486377e-16,0.972881480397516,2.47119118848783e-16,0.954786857142856,3.40315033970366e-17,0.959183673469388,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.849927968732956,1.03323605265338,"False",4.62433586786104,5.57766704824437,5.90509481954557,0.953331180383339,0.327427771301195,"monotonic_up","True","False","True","True","True","True","True","True","True","True","True",0.88513500865204,"Tier 2 - provisional",0.807557164693892,1.6436899319557e-14,TRUE
"LPCAT1",0.890011411134994,5.1468493881328e-19,0.865679846437256,3.83329009838864e-16,0.855224790044073,1.22313484084269e-15,0.872800197560522,2.01044741422326e-16,0.891771346938777,7.1172252467053e-17,0.989795918367347,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.740529855963952,1.02406286072505,"False",4.58868801766793,5.47869942880292,6.59494620464473,0.890011411134992,1.1162467758418,"monotonic_up","True","False","True","True","True","True","True","True","True","True","True",0.884779608174158,"Tier 2 - provisional",0.616007205213401,7.4666234388684e-09,TRUE
"ETFDH",-0.774812540762335,1.00762682010901e-19,-0.769833500097908,3.29993364381984e-17,-0.732809106852334,5.43480504573804e-17,-0.772340523000146,3.32921829989364e-17,-0.774859551020409,3.11984257501226e-20,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.789544688447807,-0.708465943942695,"False",7.14388822046381,6.36907567970148,4.7797224058898,-0.774812540762333,-1.58935327381168,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.884083332347481,"Tier 2 - provisional",-0.57940393597451,7.97606556392618e-09,TRUE
"CISD1",-0.593926163098156,1.39307364612642e-21,-0.594665285126284,4.28508855374943e-19,-0.603041074582133,2.89637876861362e-19,-0.59474257959038,5.89186849783891e-19,-0.594284346938775,2.36080092634036e-23,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.659220744038052,-0.511869556717745,"False",7.84378009400724,7.24985393090909,7.37173649416968,-0.593926163098155,0.121882563260596,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.883588915371526,"Tier 2 - provisional",-0.811242860209102,9.47164376206149e-26,TRUE
"RNFT1",-0.714837501665571,3.25499907375476e-21,-0.683825888487148,1.03797703027572e-17,-0.677132013392488,3.33070547730269e-17,-0.681863686162984,1.49562490062788e-17,-0.679478897959183,2.24201873537537e-16,0.989795918367347,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.766129623025611,-0.645830018651096,"False",6.90332336053587,6.1884858588703,5.8572666694223,-0.71483750166557,-0.331219189448001,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.882985639351718,"Tier 2 - provisional",-0.434323521420968,1.47793560441814e-07,FALSE
"ZFAND6",-0.679727060701536,1.13324960134961e-20,-0.668044215825885,7.47979350904062e-18,-0.678090732127838,4.82622329578006e-18,-0.665348811991271,1.09601235811513e-17,-0.678719285714283,3.28703174597981e-18,0.989795918367347,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.722713596387292,-0.656483667465086,"False",8.30929562183341,7.62956856113188,7.04179456586813,-0.679727060701532,-0.587773995263746,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.882874792263777,"Tier 2 - provisional",-0.767353547359421,3.11659666302885e-16,TRUE
"COL6A1",1.02480211761579,2.34751424777376e-17,0.99295500114746,1.39550872260992e-14,0.978083292408846,4.34930751547243e-14,0.994027231221278,1.6299168347935e-14,1.02671557142857,3.75912936921939e-24,0.989795918367347,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.951504063403643,1.06032646711992,"False",4.21765609068849,5.24245820830428,5.12983885094695,1.02480211761579,-0.112619357357333,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.882719541595972,"Tier 2 - provisional",0.322409772640097,0.00176991815766994,FALSE
"XK",-0.680850113858207,7.36262833247648e-21,-0.669441791079813,5.83411343656379e-18,-0.647123660154551,1.92141127635716e-17,-0.666994970063609,8.55001996878432e-18,-0.681136326530612,2.54383822446445e-21,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.772825511511477,-0.604150647077369,"False",5.658294571851,4.97744445799279,4.37766395061691,-0.680850113858206,-0.599780507375879,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.88228771268819,"Tier 2 - provisional",-0.399423712042023,5.15833351806951e-08,FALSE
"RRAS2",-0.7469255097965,2.83956029223612e-20,-0.734900802534965,1.65388005973732e-17,-0.704810814741117,4.07705888354614e-17,-0.728041721371997,1.76809373319336e-17,-0.745464571428571,2.76412715592905e-21,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.832354426220209,-0.700708416725709,"False",7.50455626505699,6.75763075526049,5.82041704546701,-0.7469255097965,-0.937213709793473,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.882273279402136,"Tier 2 - provisional",-0.611024692983119,8.65594217632898e-10,TRUE
"HOOK2",-0.81833380438522,1.59587546413515e-17,-0.84426328314414,3.56865013274462e-16,-0.825027587827875,1.35586653292836e-15,-0.847033223866845,3.63052632696795e-16,-0.818040326530613,1.96842201440709e-18,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.831894379374352,-0.774130780911436,"False",6.60935445732521,5.79102065293999,5.71289817540106,-0.818333804385222,-0.0781224775389271,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.88201403995667,"Tier 2 - provisional",-0.568954112522815,3.54204805253708e-07,TRUE
"MKRN1",-0.579064714114203,4.24964097818105e-22,-0.572436576479144,3.14376250075142e-19,-0.553457707769055,9.70528810470625e-19,-0.573069626782469,4.15175832198758e-19,-0.577280857142856,1.32831538501019e-24,0.959183673469388,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.62003741150779,-0.49606137562848,"False",8.34678463829231,7.76771992417811,7.59333994705847,-0.579064714114199,-0.174379977119636,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.881504210749013,"Tier 2 - provisional",-0.340616384856013,4.15901660474273e-08,FALSE
"ANKRD50",0.677502001262535,6.61688538844511e-21,0.665533372342867,4.61171395274076e-18,0.656099881127907,1.71865065737538e-17,0.673701207171836,6.92227255983498e-19,0.677296795918365,2.37521538220763e-17,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.617079512795112,0.719240489106678,"False",6.08374800936076,6.76125001062329,6.84723170940782,0.677502001262531,0.0859816987845363,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.881280189026168,"Tier 2 - provisional",0.508223048786598,3.19611286846967e-09,TRUE
"TMX1",-0.548045143739205,8.69016911080608e-23,-0.526216959994687,3.51536779476985e-19,-0.540870141871558,3.85746271846401e-20,-0.52574929830887,5.17977190984254e-19,-0.549356081632655,1.04370951887744e-21,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.590580465076692,-0.534736009263854,"False",7.51559829222058,6.96755314848137,6.84404025267863,-0.548045143739205,-0.123512895802743,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.880771682606571,"Tier 2 - provisional",-0.54320246667246,1.21743118672922e-14,TRUE
"LDLR",1.04021998179195,1.46874470161875e-17,0.988734203278825,1.97160901442597e-14,0.959930183634713,7.49614316818601e-14,0.986584603536951,2.6905215452739e-14,1.04085646938775,3.93756896619958e-19,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.865024983489866,1.1588610191836,"False",5.5460347593611,6.58625474115305,6.74262145783904,1.04021998179194,0.156366716685993,"monotonic_up","True","False","True","True","True","True","True","True","True","True","True",0.879888271231071,"Tier 2 - provisional",1.05617611914217,1.8304459614148e-11,TRUE
"TRIM13",-0.652402905554694,1.18371284597105e-20,-0.646398471878425,5.79487698348178e-18,-0.661664594068649,1.35509314926457e-18,-0.641456019709726,7.09707858215674e-18,-0.651289142857142,1.94103384862381e-18,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.708611024802742,-0.554318794187234,"False",6.78801903954793,6.13561613399324,6.26378543629415,-0.652402905554693,0.128169302300915,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.879204968570328,"Tier 2 - provisional",-0.574114183821913,5.8530167764195e-11,TRUE
"PLXND1",0.714883637955352,3.3333323703714e-20,0.700349244253604,2.56277142397777e-17,0.696564020415117,6.83194704928686e-17,0.710002707325374,2.93713964239786e-18,0.713193551020408,1.70338516975542e-26,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.660724926606571,0.732947739258358,"False",3.58422665525173,4.29911029320708,4.47749565736515,0.714883637955351,0.178385364158078,"monotonic_up","True","False","True","True","True","True","True","True","True","True","True",0.878446697655739,"Tier 2 - provisional",0.339141081959382,1.31892825866101e-08,FALSE
"CNIH4",-0.637088234492028,4.00829172610424e-21,-0.622982398060307,4.47143260671967e-18,-0.614956888827192,1.62853103055071e-17,-0.624622786276957,4.74687628037351e-18,-0.63715187755102,3.21755717730438e-23,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.71128403879203,-0.541194257649359,"False",8.71403939387035,8.07695115937832,7.97076551079274,-0.63708823449203,-0.106185648585578,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.878336659951271,"Tier 2 - provisional",-0.480604600288314,1.18800608689555e-09,FALSE
"RGS18",-0.609058627942295,5.29256298284403e-20,-0.618954094298722,4.39199748705338e-18,-0.621101857987791,7.47922182396273e-18,-0.61718629333006,6.39110593539549e-18,-0.610115285714287,6.52351995480323e-15,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.750859321050974,-0.530962302149982,"False",3.43850308215421,2.82944445421191,2.64975028511427,-0.609058627942297,-0.179694169097638,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.878104528300528,"Tier 2 - provisional",-0.709833799375255,9.16476548054346e-20,TRUE
"EGLN1",-0.699146769295084,6.87177838416522e-21,-0.674442729431265,1.3906615854304e-17,-0.655633344484609,5.1853267419822e-17,-0.681829213059984,3.37039886264373e-18,-0.699679224489795,3.31264669416963e-19,0.959183673469388,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.766068299654818,-0.572254026932723,"False",6.66354030585483,5.96439353655975,5.41957695981232,-0.699146769295082,-0.544816576747428,"monotonic_down","True","False","True","True","True","True","True","True","True","True","True",0.877034852182139,"Tier 2 - provisional",-0.50594406757015,1.17689481010008e-09,TRUE
"IGFBP3",0.990569712946913,2.08760318852848e-16,0.994841994439526,1.45756678680371e-14,0.964414945591013,5.36528812266477e-14,0.998734463881341,1.39205346576221e-14,0.987816040816327,1.79480700688063e-19,0.948979591836735,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.946714004181396,1.04705035062713,"False",4.39472076255756,5.38529047550447,5.79374442905192,0.99056971294691,0.408453953547456,"monotonic_up","True","False","True","True","True","True","True","True","True","True","True",0.876888452268171,"Tier 2 - provisional",0.552563132288352,1.15235261803512e-05,TRUE
"SH3PXD2B",0.946334179543412,8.99428925768495e-19,0.898789484495802,1.6556918031587e-15,0.889731329555687,4.80904914300961e-15,0.91337285938005,1.47063913453234e-16,0.947281918367348,1.11080080081783e-24,0.948979591836735,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.902314570581821,0.945612086628204,"False",4.76793404566751,5.71426822521092,6.81025765595271,0.946334179543412,1.09598943074179,"monotonic_up","True","False","True","True","True","True","True","True","True","True","True",0.876775051306902,"Tier 2 - provisional",0.380794680129963,0.000112670298925804,FALSE
"BCL2L10",-0.723118361615802,1.00459600168031e-18,-0.723725264508377,8.05010517194476e-17,-0.707983797605511,3.09575979827454e-16,-0.729735432199421,3.90795173330526e-17,-0.725253102040816,2.26989265626819e-12,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.853130271234919,-0.576181333997726,"False",3.14332170918852,2.42020334757272,2.36453288325059,-0.723118361615802,-0.055670464322127,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.876565758520048,"Tier 2 - provisional",-0.478641724235245,3.01406230000337e-07,FALSE
"CACHD1",0.550645582992876,5.32798161665814e-20,0.554098242984222,8.30416999862474e-18,0.54183232949014,3.25041061390939e-17,0.555827200687779,8.43711865677247e-18,0.551336734693878,3.37488767482995e-18,0.989795918367347,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.501654387900546,0.588747557326322,"False",3.283448977413,3.83409456040587,3.96135400224306,0.550645582992873,0.127259441837184,"field_shift_then_plateau","True","False","True","True","True","True","True","True","True","True","True",0.874411461185316,"Tier 2 - provisional",0.369143510051444,5.04582723359927e-08,FALSE
