"gene_symbol","entrez_id","model","contrast","comparison","log2_fold_change","standard_error","moderated_statistic","p_value","adjusted_p_value","average_expression","confidence_interval_lower","confidence_interval_upper","direction","mapping_status","analysis_provenance"
"HADH",3033,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.148472767853878,0.0678682169652981,-2.19932082737085,0.0294367728300766,0.079481006078872,9.71286922635171,-0.281898873888836,-0.0150466618189208,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CHRNA9",55584,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0955750788642796,0.0433296857167758,-2.19894875070137,0.0294637908345548,0.0795408311237729,2.44087617261838,-0.181478834479301,-0.00967132324925866,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CLCN2",1181,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.113981547742692,0.0518973892231937,2.19889723312226,0.0294675334341722,0.0795408311237729,2.62232021132031,0.0115314892099388,0.216431606275445,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"LRRC41",10489,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.168924992566615,0.0773432478178759,-2.19868690089265,0.0294828177351795,0.0795704714528489,3.99314026010379,-0.320774404096001,-0.0170755810372288,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"HDLBP",3069,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.164306902990873,0.0752185502340414,-2.19842001610254,0.0295022214820525,0.0796066687233905,7.1345392292621,-0.312022969336756,-0.0165908366449913,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ABCF3",55324,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0836820528743603,0.0377802946314097,2.19838400511374,0.0295048404954784,0.0796066687233905,4.42090266807954,0.00844853599998759,0.158915569748733,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ACADVL",37,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.157065197977785,0.0719067356269813,-2.19733086560491,0.0295815228169736,0.0798019195923318,7.92422193542715,-0.298340779486657,-0.0157896164689137,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PAG1",55824,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.25035830423387,0.115008078264123,2.19684740678487,0.0296167828968356,0.0798853852315814,6.92819968092771,0.0251187271760112,0.475597881291729,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TCTN2",79867,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.102380829765979,0.0465490298453336,2.19675655522633,0.0296234130439378,0.0798916142331402,2.60730499748692,0.0102681731863611,0.194493486345597,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CTSF",8722,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.242482396618145,0.111391809870109,2.19651677311729,0.0296409180093095,0.0799271655231345,3.47757336550855,0.0242956906963549,0.460669102539935,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"RGS6",9628,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0912021901488748,0.0413367650165569,2.1964528804739,0.0296455839206929,0.0799280907981352,2.33442031897279,0.00913567907721613,0.173268701220533,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CRB1",23418,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0506614752219485,0.022129983556839,-2.19626804634428,0.0296590854637129,0.0799448775894031,2.39757684312337,-0.0962520515858432,-0.00507089885805378,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"INTU",27152,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.118784402729337,0.0541939180086518,2.19624926665686,0.0296604575588591,0.0799448775894031,2.47044411933237,0.0118886665477767,0.225680138910896,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"FRMPD4",9758,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0960837467596893,0.0436433285409257,-2.19520770999195,0.0297366429298731,0.0801373212192661,2.50085903908301,-0.182591872797715,-0.00957562072166326,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PIAS2",9063,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.096497803527025,0.0438378491888584,-2.19515470564202,0.0297405245109034,0.0801373212192661,4.02840433632778,-0.183380819635686,-0.00961478741836436,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SOX11",6664,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.109444288181494,0.0498847035725353,-2.19476508216411,0.0297690706832442,0.0802025523726045,2.22672305502715,-0.208001328388921,-0.0108872479740678,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ARL15",54622,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.136681761610257,0.0625605483908069,-2.19417092516422,0.0298126480430867,0.0803082549995152,4.78973325341804,-0.259800088582157,-0.0135634346383567,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ACTB",60,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.112759847762877,0.0514457994755658,2.19404067418507,0.029822208465087,0.0803223065578235,11.9749376355962,0.0111835452163091,0.214336150309444,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MTSS2",92154,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.141187377468279,0.0646709956921928,-2.19350146827215,0.0298618145174843,0.0804172663018184,2.62130157436104,-0.268403025825151,-0.0139717291114072,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ZNF292",23036,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.20581228533074,0.0946000248067262,2.19341912571562,0.0298678668082406,0.0804218519418041,7.18521604300682,0.0203599687038666,0.391264601957613,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MTNR1B",4544,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0823632730540056,0.0372587415059391,-2.1928927280094,0.029906582944009,0.0805143737091913,2.25520007523257,-0.156596579191297,-0.00812996691671429,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CRAMP1",57585,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.100124378820656,0.0455836230479833,-2.19269094494414,0.0299214354819134,0.0805426324152829,3.21617483704292,-0.190373920553969,-0.00987483708734346,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MRPL47",57129,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.124311249656646,0.0568747113749901,-2.19193525213773,0.0299771162950747,0.0806743784504235,9.65972292340211,-0.236400845877992,-0.0122216534352998,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"LY6H",4062,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.175370460990233,0.0805711640909735,-2.19190828213151,0.0299791051559145,0.0806743784504235,2.33664334828256,-0.333501330762338,-0.0172395912181292,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TIMM50",92609,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.169576406124048,0.0778929099874381,-2.1917292409229,0.0299923111749584,0.080698171365684,5.77183435614461,-0.322495289764171,-0.0166575224839245,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"LSM12",124801,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.13297961447475,0.0609163419038267,-2.19153753520898,0.0300064569240585,0.0807244854540727,6.88490567932666,-0.252907106031816,-0.0130521229176837,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PLG",5340,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0521218367247784,0.022898012112506,2.19102296021001,0.0300444554866126,0.0808149522763262,2.26900029900501,0.00510478673327187,0.0991388867162849,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SDC4",6385,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.153447855937938,0.0704614570644799,2.19028489309234,0.0300990306725566,0.0809499748560831,9.46350272315395,0.0149819630315526,0.291913748844323,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TMPPE",643853,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0875467101254669,0.0397427741381437,-2.19021795677888,0.0301039844253126,0.0809515229819707,2.83691698087031,-0.166548164970801,-0.00854525528013268,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"EMB",133418,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.259633965518361,0.119654061202544,-2.19012058993618,0.0301111915127226,0.0809591291362862,4.18807220264977,-0.49393600677087,-0.0253319242658525,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TMEM41B",440026,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.140174293848741,0.0643215886294549,-2.18943902014779,0.0301616832263854,0.0810830943378694,7.3810702886966,-0.2667114637443,-0.0136371239531827,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"FGD2",221472,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0829371186403627,0.0376011544332735,-2.18881077471175,0.030208289684309,0.0811965803551205,2.8981261764563,-0.15782703043655,-0.00804720684417501,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MOB1A",55233,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.196164325607683,0.0903437783263299,-2.18845130024801,0.0302349854504508,0.0812565233980866,8.17003378738696,-0.373324352127449,-0.0190042990879166,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DTWD2",285605,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0952510886306725,0.0433989920178282,-2.18809310979401,0.0302616062308359,0.0813162475233477,2.57530049114276,-0.181288382713418,-0.0092137945479268,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TMTC4",84899,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.174329395186211,0.0802377663368203,-2.18787417176158,0.0302778877631744,0.0813481756380551,5.00214475159864,-0.33181137856325,-0.0168474118091721,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"BFSP2",8419,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.138186951205075,0.0634698419876537,2.18697963421062,0.0303444899211269,0.0815152722129356,2.93798052346312,0.0133035005700915,0.263070401840058,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"GUCY1B1",2983,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.286597448877747,0.1323230062595,2.18685913655595,0.0303534712000848,0.0815275541094666,4.57426551013272,0.0275769684747581,0.545617929280736,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"IQCF5",389124,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.112053375347576,0.0512935738384252,-2.18663405610646,0.0303702537262415,0.0815607830643725,2.96502236784473,-0.213335179547227,-0.0107715711479243,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"S100A13",6284,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.212680693308675,0.0981040388092246,-2.18612410955464,0.0304083063344813,0.0816511159053962,8.00350995829531,-0.404961460940202,-0.0203999256771477,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PDIA4",9601,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.217341007572936,0.100283195856583,2.18574556881549,0.0304365800928416,0.0817151685663774,8.38092949727823,0.0208129040744647,0.413869111071407,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"HS3ST4",9951,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0683670767027981,0.030765512856635,2.18528216368292,0.030471223556344,0.0817963013293845,2.13499478371138,0.00653382540015403,0.130200328005442,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TCF4",6925,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.194816609072242,0.0898572275613518,2.18510576759269,0.030484419649661,0.08181984603313,5.34688507386772,0.0186043535305989,0.371028864613886,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"STIP1",10963,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.174013882454573,0.0802021935775184,-2.18487494409439,0.0305016949179591,0.0818543307740295,5.0645743384528,-0.33142663250209,-0.0166011324070569,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NFATC2",4773,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.148354990272587,0.0682747332829656,2.18464290753732,0.0305190695361233,0.0818890720828501,2.17666555624619,0.0141389895059442,0.28257099103923,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"STX5",6811,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.11097783786166,0.050841081158455,2.1845248275746,0.0305279145185952,0.0819009198271655,5.03396216226389,0.0105713287001178,0.211384347023202,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"WIF1",11197,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.136896476910385,0.0629582649051146,2.18392361510119,0.0305729838776438,0.0820084514357778,2.28015690693205,0.013006143742915,0.260786810077856,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ZNF654",55279,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.149753727440493,0.0689505382006578,-2.18387185612371,0.0305768666413333,0.0820084514357778,6.50970974065221,-0.28528299248626,-0.0142244623947247,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SLC25A34",284723,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.286605317115827,0.132522375857636,-2.18363929031642,0.0305943181340465,0.0820433563884728,5.71970005983127,-0.546014853159438,-0.0271957810722165,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ORMDL3",94103,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.110519848263254,0.0506562905280986,-2.18328128668406,0.0306211992408431,0.0821035345074231,4.85192132677802,-0.210568947137299,-0.0104707493892089,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ZNF343",79175,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0747960351621451,0.033854812809101,2.18297059735745,0.030644544306917,0.0821542154900529,3.22285249153305,0.00707660661198951,0.142515463712301,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TSPAN14",81619,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.152369261236653,0.0702071973214253,2.18267992692985,0.0306663991416345,0.0822008872323604,6.19045255995519,0.0143975975381874,0.290340924935118,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"LYRM4",57128,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.150122824385321,0.0691720200370956,-2.18232356940135,0.0306932112882991,0.0822608315293014,4.58695126360343,-0.286082517985223,-0.0141631307854203,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SCGB2A1",4246,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.553046820620348,0.256307040156999,-2.18111713590643,0.0307841337236539,0.0824925554420813,6.5085837559949,-1.05419424646534,-0.0518993947753579,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SLC43A1",8501,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.205393367445659,0.094946982050906,2.18100369456646,0.0307926951960495,0.0824964199873783,4.94040038373399,0.0192649830101838,0.391521751881133,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MYH10",4628,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.222070956132383,0.102702402965029,2.18097979422805,0.0307944992294692,0.0824964199873783,3.32123535245772,0.0208270612306069,0.423314851034158,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PIP4K2C",79837,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.114992380505152,0.0528141082472182,2.18063500014829,0.030820535007947,0.0825542071993248,7.770843902986,0.0107681541941392,0.219216606816165,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"RARG",5916,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0915532196066226,0.0418330955365342,-2.17953976854018,0.0309033638440035,0.0827560916027116,3.66099396143376,-0.174574880529781,-0.00853155868346447,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"FERMT1",55612,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.249716642479003,0.115627827113466,2.17952004346256,0.0309048573562317,0.0827560916027116,4.82791470587235,0.0232682648527868,0.476165020105219,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TTF2",8458,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.15942832268619,0.073622696058053,2.17892855314037,0.030949671979537,0.082858550836334,4.9255898328602,0.0148160735350509,0.304040571837329,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SYT1",6857,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.349927731696087,0.162239881848955,2.17886255921414,0.0309546755426439,0.082858550836334,3.484132448844,0.0325100472486161,0.667345416143557,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"BMAL2",56938,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.167987659725299,0.0776172377976651,-2.17883765344253,0.0309565640442074,0.082858550836334,2.93948774936341,-0.320370162310103,-0.0156051571404943,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"FUBP1",8880,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.15334713540105,0.0708074608667856,-2.17826639430249,0.0309999076989841,0.0829625551243618,5.24063242717663,-0.292485620305087,-0.0142086504970137,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ACOT8",10005,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.082659560712633,0.0376606880059748,-2.17816467373624,0.0310076311519147,0.0829712156293636,3.61780114703857,-0.157663655926749,-0.00765546549851669,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"FIG4",9896,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.103727925807964,0.0475948133333177,-2.177916418496,0.0310264877159106,0.0830096596537674,6.4736148595999,-0.197859880798968,-0.00959597081695993,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DGCR6L",85359,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.117564328873309,0.0540965895661456,-2.17753038694092,0.0310558290209696,0.0830761398434213,5.74122723509124,-0.224271581547716,-0.0108570761989017,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DGAT2",84649,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.193806628766582,0.0897150433811711,2.17719959560568,0.0310809907935906,0.0831314219258629,4.05030102151563,0.0178713328079246,0.369741924725239,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PBX1",5087,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.221081838379497,0.102491443112548,-2.17571173020665,0.0311943845521153,0.0834226454105601,6.70319477673776,-0.421914483265492,-0.0202491934935007,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DPYSL2",1808,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.118821174369359,0.0547451776374706,-2.17520333450027,0.0312332127289716,0.0835144039564259,4.5316897390923,-0.226784579554857,-0.0108577691838613,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"HPN",3249,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0970769239640148,0.0445274093328888,-2.17505015453093,0.0312449198959136,0.0835336276569465,2.87439544874785,-0.185289260265574,-0.00886458766245603,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CEP76",79959,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0967529638217561,0.0443843170040282,-2.17459303573825,0.0312798789753198,0.0836150010486718,2.5832040509606,-0.184689403565983,-0.00881652407752931,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"HECTD4",283450,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.101897505287588,0.0468115102200021,2.17442428257958,0.0312927932794793,0.0836374310115023,3.2262319434117,0.00927812818087473,0.194516882394301,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CATR1",856,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0946675732250643,0.0434133961232336,2.17398738812354,0.031326249316409,0.0837114717169787,2.32309217521407,0.00860252474960919,0.180732621700519,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"FKBP8",23770,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.131125423205057,0.0605477267544647,-2.17394430382711,0.0313295502585989,0.0837114717169787,3.85328975698731,-0.250337727671901,-0.0119131187382126,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NSD3",54904,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0845953729972142,0.038668620786183,2.17313554827434,0.0313915697685489,0.0838650664673414,4.58418682552254,0.00765710820527905,0.161533637789149,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SEC24C",9632,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.168587888914915,0.0781292876861032,-2.1724188781475,0.0314466165988682,0.0839999914638938,3.5972203829478,-0.321966710948395,-0.0152090668814355,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TMEM39A",55254,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.128713626514052,0.0594631240377759,2.17229761601518,0.0314559389119404,0.0840127561002134,4.64729989376691,0.0116052946077613,0.245821958420342,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SLC26A3",1811,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.208971485791525,0.0970122820573738,2.17203253060348,0.031476326320914,0.0840550655219092,13.1869287535676,0.0188184344119857,0.399124537171064,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MLNR",2862,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0933298924700847,0.0428393263042518,-2.17116785215883,0.0315429073480979,0.0842207013525387,2.59928383883051,-0.178289003460175,-0.00837078147999426,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
