probe_id,gene_symbol_raw,entrez_id_raw,gene_symbol,entrez_id
221807_s_at,TRABD,80305,TRABD,80305
209670_at,TRAC,28755,TRAC,28755
209671_x_at,TRAC,28755,TRAC,28755
210972_x_at,TRAC///TRAJ17///TRAV20///TRDV2,28755///28738///28663///28517,TRAC///TRAJ17///TRAV20///TRDV2,28755///28738///28663///28517
1729_at,TRADD,8717,TRADD,8717
205641_s_at,TRADD,8717,TRADD,8717
213443_at,TRADD,8717,TRADD,8717
205599_at,TRAF1,7185,TRAF1,7185
204413_at,TRAF2,7186,TRAF2,7186
208315_x_at,TRAF3,7187,TRAF3,7187
221571_at,TRAF3,7187,TRAF3,7187
214458_at,TRAF3IP1,26146,TRAF3IP1,26146
202987_at,TRAF3IP2,10758,TRAF3IP2,10758
215411_s_at,TRAF3IP2,10758,TRAF3IP2,10758
205804_s_at,TRAF3IP3,80342,TRAF3IP3,80342
213888_s_at,TRAF3IP3,80342,TRAF3IP3,80342
215275_at,TRAF3IP3,80342,TRAF3IP3,80342
202871_at,TRAF4,9618,TRAF4,9618
211899_s_at,TRAF4,9618,TRAF4,9618
204352_at,TRAF5,7188,TRAF5,7188
205558_at,TRAF6,7189,TRAF6,7189
202837_at,TRAFD1,10906,TRAFD1,10906
35254_at,TRAFD1,10906,TRAFD1,10906
205598_at,TRAIP,10293,TRAIP,10293
201283_s_at,TRAK1,22906,TRAK1,22906
202079_s_at,TRAK1,22906,TRAK1,22906
202080_s_at,TRAK1,22906,TRAK1,22906
214924_s_at,TRAK1,22906,TRAK1,22906
202124_s_at,TRAK2,66008,TRAK2,66008
202125_s_at,TRAK2,66008,TRAK2,66008
201398_s_at,TRAM1,23471,TRAM1,23471
201399_s_at,TRAM1,23471,TRAM1,23471
210733_at,TRAM1,23471,TRAM1,23471
202368_s_at,TRAM2,9697,TRAM2,9697
202369_s_at,TRAM2,9697,TRAM2,9697
213261_at,TRANK1,9881,TRANK1,9881
201391_at,TRAP1,10131,TRAP1,10131
215269_at,TRAPPC10,7109,TRAPPC10,7109
218179_s_at,TRAPPC11,60684,TRAPPC11,60684
203122_at,TRAPPC12,51112,TRAPPC12,51112
218674_at,TRAPPC13,80006,TRAPPC13,80006
219351_at,TRAPPC2,6399,TRAPPC2,6399
209751_s_at,TRAPPC2B///TRAPPC2,10597///6399,TRAPPC2B///TRAPPC2,10597///6399
218354_at,TRAPPC2L,51693,TRAPPC2L,51693
203511_s_at,TRAPPC3,27095,TRAPPC3,27095
203512_at,TRAPPC3,27095,TRAPPC3,27095
204985_s_at,TRAPPC6A,79090,TRAPPC6A,79090
207305_s_at,TRAPPC8,22878,TRAPPC8,22878
221672_s_at,TRAPPC9,83696,TRAPPC9,83696
221836_s_at,TRAPPC9,83696,TRAPPC9,83696
56829_at,TRAPPC9,83696,TRAPPC9,83696
217147_s_at,TRAT1,50852,TRAT1,50852
211667_x_at,TRAV12-2,28673,TRAV12-2,28673
215797_at,TRAV8-3,28683,TRAV8-3,28683
210915_x_at,TRBC1,28639,TRBC1,28639
211796_s_at,TRBC1,28639,TRBC1,28639
213193_x_at,TRBC1,28639,TRBC1,28639
217060_at,TRBV16,28571,TRBV16,28571
206308_at,TRDMT1,1787,TRDMT1,1787
222287_at,TRDN,10345,TRDN,10345
216191_s_at,TRDV3,28516,TRDV3,28516
207378_at,TREH,11181,TREH,11181
219434_at,TREM1,54210,TREM1,54210
219725_at,TREM2,54209,TREM2,54209
219748_at,TREML2,79865,TREML2,79865
206622_at,TRH,7200,TRH,7200
219937_at,TRHDE,29953,TRHDE,29953
211438_at,TRHR,7201,TRHR,7201
218403_at,TRIAP1,51499,TRIAP1,51499
202241_at,TRIB1,10221,TRIB1,10221
202478_at,TRIB2,28951,TRIB2,28951
202479_s_at,TRIB2,28951,TRIB2,28951
218145_at,TRIB3,57761,TRIB3,57761
205150_s_at,TRIL,9865,TRIL,9865
205151_s_at,TRIL,9865,TRIL,9865
210578_at,TRIM10,10107,TRIM10,10107
210579_s_at,TRIM10,10107,TRIM10,10107
221627_at,TRIM10,10107,TRIM10,10107
56748_at,TRIM10,10107,TRIM10,10107
203659_s_at,TRIM13,10206,TRIM13,10206
203147_s_at,TRIM14,9830,TRIM14,9830
203148_s_at,TRIM14,9830,TRIM14,9830
210846_x_at,TRIM14,9830,TRIM14,9830
211044_at,TRIM14,9830,TRIM14,9830
210177_at,TRIM15,89870,TRIM15,89870
210885_s_at,TRIM15,89870,TRIM15,89870
36742_at,TRIM15,89870,TRIM15,89870
204341_at,TRIM16,10626,TRIM16,10626
220279_at,TRIM17,51127,TRIM17,51127
202341_s_at,TRIM2,23321,TRIM2,23321
202342_s_at,TRIM2,23321,TRIM2,23321
214248_s_at,TRIM2,23321,TRIM2,23321
214249_at,TRIM2,23321,TRIM2,23321
215945_s_at,TRIM2,23321,TRIM2,23321
204804_at,TRIM21,6737,TRIM21,6737
213293_s_at,TRIM22,10346,TRIM22,10346
204732_s_at,TRIM23,373,TRIM23,373
210994_x_at,TRIM23,373,TRIM23,373
210995_s_at,TRIM23,373,TRIM23,373
204390_at,TRIM24,8805,TRIM24,8805
204391_x_at,TRIM24,8805,TRIM24,8805
213301_x_at,TRIM24,8805,TRIM24,8805
206911_at,TRIM25,7706,TRIM25,7706
202702_at,TRIM26,7726,TRIM26,7726
210541_s_at,TRIM27,5987,TRIM27,5987
212116_at,TRIM27,5987,TRIM27,5987
212118_at,TRIM27,5987,TRIM27,5987
200990_at,TRIM28,10155,TRIM28,10155
202504_at,TRIM29,23650,TRIM29,23650
211001_at,TRIM29,23650,TRIM29,23650
211002_s_at,TRIM29,23650,TRIM29,23650
204910_s_at,TRIM3,10612,TRIM3,10612
204911_s_at,TRIM3,10612,TRIM3,10612
213884_s_at,TRIM3,10612,TRIM3,10612
213885_at,TRIM3,10612,TRIM3,10612
208170_s_at,TRIM31,11074,TRIM31,11074
210159_s_at,TRIM31,11074,TRIM31,11074
215444_s_at,TRIM31,11074,TRIM31,11074
203846_at,TRIM32,22954,TRIM32,22954
210266_s_at,TRIM33,51592,TRIM33,51592
212435_at,TRIM33,51592,TRIM33,51592
212436_at,TRIM33,51592,TRIM33,51592
214815_at,TRIM33,51592,TRIM33,51592
219736_at,TRIM36,55521,TRIM36,55521
213009_s_at,TRIM37,4591,TRIM37,4591
203567_s_at,TRIM38,10475,TRIM38,10475
203568_s_at,TRIM38,10475,TRIM38,10475
203610_s_at,TRIM38,10475,TRIM38,10475
218836_at,TRIM39-RPP21///RPP21///TRIM39,202658///79897///56658,TRIM39-RPP21///RPP21///TRIM39,202658///79897///56658
217759_at,TRIM44,54765,TRIM44,54765
217760_at,TRIM44,54765,TRIM44,54765
219923_at,TRIM45,80263,TRIM45,80263
220909_at,TRIM46,80128,TRIM46,80128
221154_at,TRIM49C///TRIM49,642612///57093,TRIM49C///TRIM49,642612///57093
210705_s_at,TRIM5,85363,TRIM5,85363
221897_at,TRIM52,84851,TRIM52,84851
215047_at,TRIM58,25893,TRIM58,25893
221044_s_at,TRIM6-TRIM34///TRIM34,445372///53840,TRIM6-TRIM34///TRIM34,445372///53840
219272_at,TRIM62,55223,TRIM62,55223
58308_at,TRIM62,55223,TRIM62,55223
213748_at,TRIM66,9866,TRIM66,9866
219405_at,TRIM68,55128,TRIM68,55128
221012_s_at,TRIM8,81603,TRIM8,81603
209859_at,TRIM9,114088,TRIM9,114088
208178_x_at,TRIO,7204,TRIO,7204
209010_s_at,TRIO,7204,TRIO,7204
209011_at,TRIO,7204,TRIO,7204
209012_at,TRIO,7204,TRIO,7204
209013_x_at,TRIO,7204,TRIO,7204
216697_at,TRIO,7204,TRIO,7204
216700_at,TRIO,7204,TRIO,7204
202795_x_at,TRIOBP,11078,TRIOBP,11078
216210_x_at,TRIOBP,11078,TRIOBP,11078
202734_at,TRIP10,9322,TRIP10,9322
209778_at,TRIP11,9321,TRIP11,9321
210760_x_at,TRIP11,9321,TRIP11,9321
201546_at,TRIP12,9320,TRIP12,9320
204033_at,TRIP13,9319,TRIP13,9319
203732_at,TRIP4,9325,TRIP4,9325
209129_at,TRIP6,7205,TRIP6,7205
218617_at,TRIT1,54802,TRIT1,54802
222188_at,TRMO,51531,TRMO,51531
222195_s_at,TRMO,51531,TRMO,51531
47530_at,TRMO,51531,TRMO,51531
203701_s_at,TRMT1,55621,TRMT1,55621
210463_x_at,TRMT1,55621,TRMT1,55621
216454_at,TRMT1,55621,TRMT1,55621
218877_s_at,TRMT11,60487,TRMT11,60487
217774_s_at,TRMT112,51504,TRMT112,51504
219299_at,TRMT12,55039,TRMT12,55039
219130_at,TRMT13,54482,TRMT13,54482
220992_s_at,TRMT1L,81627,TRMT1L,81627
218475_at,TRMT2A,27037,TRMT2A,27037
205238_at,TRMT2B,79979,TRMT2B,79979
220891_at,TRMT44,152992,TRMT44,152992
221952_x_at,TRMT5,57570,TRMT5,57570
221907_at,TRMT61A,115708,TRMT61A,115708
52741_at,TRMT61A,115708,TRMT61A,115708
221229_s_at,TRMT61B,55006,TRMT61B,55006
213634_s_at,TRMU,55687,TRMU,55687
204317_at,TRMU///GTSE1,55687///51512,TRMU///GTSE1,55687///51512
218977_s_at,TRNAU1AP,54952,TRNAU1AP,54952
205028_at,TRO,7216,TRO,7216
210882_s_at,TRO,7216,TRO,7216
211700_s_at,TRO,7216,TRO,7216
211701_s_at,TRO,7216,TRO,7216
204649_at,TROAP,10024,TROAP,10024
207520_at,TROVE2,6738,TROVE2,6738
210438_x_at,TROVE2,6738,TROVE2,6738
212839_s_at,TROVE2,6738,TROVE2,6738
212852_s_at,TROVE2,6738,TROVE2,6738
213027_at,TROVE2,6738,TROVE2,6738
208349_at,TRPA1,8989,TRPA1,8989
217590_s_at,TRPA1,8989,TRPA1,8989
205802_at,TRPC1,7220,TRPC1,7220
205803_s_at,TRPC1,7220,TRPC1,7220
211602_s_at,TRPC1,7220,TRPC1,7220
215288_at,TRPC2,7221,TRPC2,7221
206425_s_at,TRPC3,7222,TRPC3,7222
210814_at,TRPC3,7222,TRPC3,7222
220817_at,TRPC4,7223,TRPC4,7223
220818_s_at,TRPC4,7223,TRPC4,7223
212059_s_at,TRPC4AP,26133,TRPC4AP,26133
220552_at,TRPC5,7224,TRPC5,7224
206528_at,TRPC6,7225,TRPC6,7225
217287_s_at,TRPC6,7225,TRPC6,7225
208589_at,TRPC7,57113,TRPC7,57113
206479_at,TRPM1,4308,TRPM1,4308
214410_at,TRPM1,4308,TRPM1,4308
205708_s_at,TRPM2,7226,TRPM2,7226
211422_at,TRPM3,80036,TRPM3,80036
216452_at,TRPM3,80036,TRPM3,80036
220463_at,TRPM3,80036,TRPM3,80036
219360_s_at,TRPM4,54795,TRPM4,54795
221102_s_at,TRPM6,140803,TRPM6,140803
220226_at,TRPM8,79054,TRPM8,79054
218502_s_at,TRPS1,7227,TRPS1,7227
219282_s_at,TRPV2,51393,TRPV2,51393
219516_at,TRPV4,59341,TRPV4,59341
208267_at,TRPV5,56302,TRPV5,56302
206827_s_at,TRPV6,55503,TRPV6,55503
202642_s_at,TRRAP,8295,TRRAP,8295
214908_s_at,TRRAP,8295,TRRAP,8295
209390_at,TSC1,7248,TSC1,7248
215624_at,TSC2,7249,TSC2,7249
215735_s_at,TSC2,7249,TSC2,7249
215111_s_at,TSC22D1,8848,TSC22D1,8848
204094_s_at,TSC22D2,9819,TSC22D2,9819
210953_at,TSC22D2,9819,TSC22D2,9819
210954_s_at,TSC22D2,9819,TSC22D2,9819
215547_at,TSC22D2,9819,TSC22D2,9819
207001_x_at,TSC22D3,1831,TSC22D3,1831
208763_s_at,TSC22D3,1831,TSC22D3,1831
208104_s_at,TSC22D4,81628,TSC22D4,81628
219581_at,TSEN2,80746,TSEN2,80746
218132_s_at,TSEN34,79042,TSEN34,79042
212656_at,TSFM,10102,TSFM,10102
214331_at,TSFM,10102,TSFM,10102
214332_s_at,TSFM,10102,TSFM,10102
201758_at,TSG101,7251,TSG101,7251
220623_s_at,TSGA10,80705,TSGA10,80705
214529_at,TSHB,7252,TSHB,7252
210055_at,TSHR,7253,TSHR,7253
215442_s_at,TSHR,7253,TSHR,7253
215443_at,TSHR,7253,TSHR,7253
220213_at,TSHZ2,128553,TSHZ2,128553
220544_at,TSKS,60385,TSKS,60385
220545_s_at,TSKS,60385,TSKS,60385
218245_at,TSKU,25987,TSKU,25987
201504_s_at,TSN,7247,TSN,7247
201513_at,TSN,7247,TSN,7247
201515_s_at,TSN,7247,TSN,7247
203983_at,TSNAX,7257,TSNAX,7257
206090_s_at,TSNAX-DISC1///DISC1,100303453///27185,TSNAX-DISC1///DISC1,100303453///27185
207759_s_at,TSNAX-DISC1///DISC1,100303453///27185,TSNAX-DISC1///DISC1,100303453///27185
222220_s_at,TSNAXIP1,55815,TSNAXIP1,55815
209114_at,TSPAN1,10103,TSPAN1,10103
219274_at,TSPAN12,23554,TSPAN12,23554
217979_at,TSPAN13,27075,TSPAN13,27075
221002_s_at,TSPAN14,81619,TSPAN14,81619
218693_at,TSPAN15,23555,TSPAN15,23555
214606_at,TSPAN2,10100,TSPAN2,10100
200972_at,TSPAN3,10099,TSPAN3,10099
200973_s_at,TSPAN3,10099,TSPAN3,10099
203226_s_at,TSPAN31,6302,TSPAN31,6302
203227_s_at,TSPAN31,6302,TSPAN31,6302
220558_x_at,TSPAN32,10077,TSPAN32,10077
209263_x_at,TSPAN4,7106,TSPAN4,7106
209264_s_at,TSPAN4,7106,TSPAN4,7106
209890_at,TSPAN5,10098,TSPAN5,10098
209108_at,TSPAN6,7105,TSPAN6,7105
209109_s_at,TSPAN6,7105,TSPAN6,7105
202242_at,TSPAN7,7102,TSPAN7,7102
203824_at,TSPAN8,7103,TSPAN8,7103
205665_at,TSPAN9,10867,TSPAN9,10867
220968_s_at,TSPAN9,10867,TSPAN9,10867
202096_s_at,TSPO,706,TSPO,706
215449_at,TSPO2,222642,TSPO2,222642
205839_s_at,TSPOAP1,9256,TSPOAP1,9256
217160_at,TSPY1,7258,TSPY1,7258
217162_at,TSPY1,7258,TSPY1,7258
207918_s_at,TSPY10///TSPY8///TSPY4///TSPY3///TSPY1,100289087///728403///728395///728137///7258,TSPY10///TSPY8///TSPY4///TSPY3///TSPY1,100289087///728403///728395///728137///7258
221493_at,TSPYL1,7259,TSPYL1,7259
218012_at,TSPYL2,64061,TSPYL2,64061
212928_at,TSPYL4,23270,TSPYL4,23270
213122_at,TSPYL5,85453,TSPYL5,85453
218155_x_at,TSR1,55720,TSR1,55720
218156_s_at,TSR1,55720,TSR1,55720
221987_s_at,TSR1,55720,TSR1,55720
213079_at,TSR2,90121,TSR2,90121
213104_at,TSR3,115939,TSR3,115939
213105_s_at,TSR3,115939,TSR3,115939
214067_at,TSR3,115939,TSR3,115939
221993_s_at,TSR3,115939,TSR3,115939
217968_at,TSSC1,7260,TSSC1,7260
218612_s_at,TSSC4,10078,TSSC4,10078
211694_at,TSSK1B,83942,TSSK1B,83942
214371_at,TSSK2,23617,TSSK2,23617
217275_at,TSSK2,23617,TSSK2,23617
204383_at,TSSK2///DGCR14,23617///8220,TSSK2///DGCR14,23617///8220
216285_at,TSSK2///DGCR14,23617///8220,TSSK2///DGCR14,23617///8220
217285_at,TSSK2///DGCR14,23617///8220,TSSK2///DGCR14,23617///8220
32032_at,TSSK2///DGCR14,23617///8220,TSSK2///DGCR14,23617///8220
209605_at,TST,7263,TST,7263
201644_at,TSTA3,7264,TSTA3,7264
36936_at,TSTA3,7264,TSTA3,7264
213161_at,TSTD2///TMOD1,158427///7111,TSTD2///TMOD1,158427///7111
213922_at,TTBK2,146057,TTBK2,146057
201434_at,TTC1,7265,TTC1,7265
215598_at,TTC12,54970,TTC12,54970
219587_at,TTC12,54970,TTC12,54970
219481_at,TTC13,79573,TTC13,79573
218972_at,TTC17,55761,TTC17,55761
217964_at,TTC19,54902,TTC19,54902
215106_at,TTC22,55001,TTC22,55001
215107_s_at,TTC22,55001,TTC22,55001
220309_at,TTC22,55001,TTC22,55001
219838_at,TTC23,64927,TTC23,64927
219758_at,TTC26,79989,TTC26,79989
218710_at,TTC27,55622,TTC27,55622
213058_at,TTC28,23331,TTC28,23331
215146_s_at,TTC28,23331,TTC28,23331
213679_at,TTC30A,92104,TTC30A,92104
218838_s_at,TTC31,64427,TTC31,64427
219421_at,TTC33,23548,TTC33,23548
203048_s_at,TTC37,9652,TTC37,9652
203049_s_at,TTC37,9652,TTC37,9652
216434_at,TTC38,55020,TTC38,55020
216768_x_at,TTC38,55020,TTC38,55020
218272_at,TTC38,55020,TTC38,55020
210652_s_at,TTC39A,22996,TTC39A,22996
215562_at,TTC39A,22996,TTC39A,22996
217101_at,TTC39A,22996,TTC39A,22996
208073_x_at,TTC3P1///TTC3,286495///7267,TTC3P1///TTC3,286495///7267
208661_s_at,TTC3P1///TTC3,286495///7267,TTC3P1///TTC3,286495///7267
208662_s_at,TTC3P1///TTC3,286495///7267,TTC3P1///TTC3,286495///7267
208663_s_at,TTC3P1///TTC3,286495///7267,TTC3P1///TTC3,286495///7267
208664_s_at,TTC3P1///TTC3,286495///7267,TTC3P1///TTC3,286495///7267
210645_s_at,TTC3P1///TTC3,286495///7267,TTC3P1///TTC3,286495///7267
218442_at,TTC4,7268,TTC4,7268
213172_at,TTC9,23508,TTC9,23508
213174_at,TTC9,23508,TTC9,23508
204771_s_at,TTF1,7270,TTF1,7270
204772_s_at,TTF1,7270,TTF1,7270
204407_at,TTF2,8458,TTF2,8458
212898_at,TTI1,9675,TTI1,9675
219124_at,TTI2,80185,TTI2,80185
204822_at,TTK,7272,TTK,7272
205652_s_at,TTLL1,25809,TTLL1,25809
216251_s_at,TTLL12,23170,TTLL12,23170
203702_s_at,TTLL4,9654,TTLL4,9654
203703_s_at,TTLL4,9654,TTLL4,9654
208099_x_at,TTLL5,23093,TTLL5,23093
210539_at,TTLL5,23093,TTLL5,23093
210806_at,TTLL5,23093,TTLL5,23093
214672_at,TTLL5,23093,TTLL5,23093
215898_at,TTLL5,23093,TTLL5,23093
219882_at,TTLL7,79739,TTLL7,79739
208195_at,TTN,7273,TTN,7273
210614_at,TTPA,7274,TTPA,7274
219633_at,TTPAL,79183,TTPAL,79183
209660_at,TTR,7276,TTR,7276
207063_at,TTTY14,83869,TTTY14,83869
214983_at,TTTY15,64595,TTTY15,64595
216673_at,TTTY1B///TTTY1,100101116///50858,TTTY1B///TTTY1,100101116///50858
217261_at,TTTY2B///TTTY2,100101117///60439,TTTY2B///TTTY2,100101117///60439
211460_at,TTTY9B///TTTY9A,425057///83864,TTTY9B///TTTY9A,425057///83864
219415_at,TTYH1,57348,TTYH1,57348
208431_s_at,TUB,7275,TUB,7275
210737_at,TUB,7275,TUB,7275
209118_s_at,TUBA1A,7846,TUBA1A,7846
201090_x_at,TUBA1B,10376,TUBA1B,10376
211058_x_at,TUBA1B,10376,TUBA1B,10376
211072_x_at,TUBA1B,10376,TUBA1B,10376
212639_x_at,TUBA1B,10376,TUBA1B,10376
213646_x_at,TUBA1B,10376,TUBA1B,10376
209251_x_at,TUBA1C,84790,TUBA1C,84790
211750_x_at,TUBA1C,84790,TUBA1C,84790
210527_x_at,TUBA3D///TUBA3C,113457///7278,TUBA3D///TUBA3C,113457///7278
216323_x_at,TUBA3D///TUBA3C,113457///7278,TUBA3D///TUBA3C,113457///7278
212242_at,TUBA4A,7277,TUBA4A,7277
207490_at,TUBA4B,80086,TUBA4B,80086
220069_at,TUBA8,51807,TUBA8,51807
220310_at,TUBAL3,79861,TUBAL3,79861
209026_x_at,TUBB,203068,TUBB,203068
211714_x_at,TUBB,203068,TUBB,203068
212320_at,TUBB,203068,TUBB,203068
208601_s_at,TUBB1,81027,TUBB1,81027
204141_at,TUBB2A,7280,TUBB2A,7280
214023_x_at,TUBB2B,347733,TUBB2B,347733
209372_x_at,TUBB2B///TUBB2A,347733///7280,TUBB2B///TUBB2A,347733///7280
202154_x_at,TUBB3,10381,TUBB3,10381
213476_x_at,TUBB3,10381,TUBB3,10381
212664_at,TUBB4A,10382,TUBB4A,10382
208977_x_at,TUBB4B,10383,TUBB4B,10383
213726_x_at,TUBB4B,10383,TUBB4B,10383
209191_at,TUBB6,84617,TUBB6,84617
211915_s_at,TUBB7P,56604,TUBB7P,56604
222361_at,TUBBP5,643224,TUBBP5,643224
210389_x_at,TUBD1,51174,TUBD1,51174
221326_s_at,TUBD1,51174,TUBD1,51174
201714_at,TUBG1,7283,TUBG1,7283
203894_at,TUBG2,27175,TUBG2,27175
202476_s_at,TUBGCP2,10844,TUBGCP2,10844
202477_s_at,TUBGCP2,10844,TUBGCP2,10844
213563_s_at,TUBGCP2,10844,TUBGCP2,10844
203690_at,TUBGCP3,10426,TUBGCP3,10426
215739_s_at,TUBGCP3,10426,TUBGCP3,10426
211337_s_at,TUBGCP4,27229,TUBGCP4,27229
214876_s_at,TUBGCP5,114791,TUBGCP5,114791
201113_at,TUFM,7284,TUFM,7284
205807_s_at,TUFT1,7286,TUFT1,7286
212337_at,TUG1,55000,TUG1,55000
212725_s_at,TUG1,55000,TUG1,55000
222244_s_at,TUG1,55000,TUG1,55000
206705_at,TULP1,7287,TULP1,7287
206733_at,TULP2,7288,TULP2,7288
205854_at,TULP3,7289,TULP3,7289
221964_at,TULP3,7289,TULP3,7289
218184_at,TULP4,56995,TULP4,56995
203272_s_at,TUSC2,11334,TUSC2,11334
203273_s_at,TUSC2,11334,TUSC2,11334
209227_at,TUSC3,7991,TUSC3,7991
209228_x_at,TUSC3,7991,TUSC3,7991
213423_x_at,TUSC3,7991,TUSC3,7991
218965_s_at,TUT1,64852,TUT1,64852
218446_s_at,TVP23B,51030,TVP23B,51030
201745_at,TWF1,5756,TWF1,5756
214007_s_at,TWF1,5756,TWF1,5756
214008_at,TWF1,5756,TWF1,5756
202009_at,TWF2,11344,TWF2,11344
213943_at,TWIST1,7291,TWIST1,7291
214729_at,TWISTNB,221830,TWISTNB,221830
219201_s_at,TWSG1,57045,TWSG1,57045
206828_at,TXK,7294,TXK,7294
212300_at,TXLNA,200081,TXLNA,200081
219969_at,TXLNG,55787,TXLNG,55787
214131_at,TXLNGY,246126,TXLNGY,246126
208864_s_at,TXN,7295,TXN,7295
216609_at,TXN,7295,TXN,7295
209077_at,TXN2,25828,TXN2,25828
209078_s_at,TXN2,25828,TXN2,25828
220495_s_at,TXNDC15,79770,TXNDC15,79770
203008_x_at,TXNDC9,10190,TXNDC9,10190
211758_x_at,TXNDC9,10190,TXNDC9,10190
201008_s_at,TXNIP,10628,TXNIP,10628
201009_s_at,TXNIP,10628,TXNIP,10628
201010_s_at,TXNIP,10628,TXNIP,10628
201588_at,TXNL1,9352,TXNL1,9352
202835_at,TXNL4A,10907,TXNL4A,10907
202836_s_at,TXNL4A,10907,TXNL4A,10907
218794_s_at,TXNL4B,54957,TXNL4B,54957
201266_at,TXNRD1,7296,TXNRD1,7296
210803_at,TXNRD2,10587,TXNRD2,10587
211177_s_at,TXNRD2,10587,TXNRD2,10587
221906_at,TXNRD3NB///TXNRD3,645840///114112,TXNRD3NB///TXNRD3,645840///114112
59631_at,TXNRD3NB///TXNRD3,645840///114112,TXNRD3NB///TXNRD3,645840///114112
205546_s_at,TYK2,7297,TYK2,7297
204858_s_at,TYMP,1890,TYMP,1890
217497_at,TYMP,1890,TYMP,1890
202589_at,TYMS,7298,TYMS,7298
217684_at,TYMS,7298,TYMS,7298
206630_at,TYR,7299,TYR,7299
211431_s_at,TYRO3,7301,TYRO3,7301
211432_s_at,TYRO3,7301,TYRO3,7301
204122_at,TYROBP,7305,TYROBP,7305
205694_at,TYRP1,7306,TYRP1,7306
218347_at,TYW1,55253,TYW1,55253
202858_at,U2AF1,7307,U2AF1,7307
214171_s_at,U2AF2,11338,U2AF2,11338
218381_s_at,U2AF2,11338,U2AF2,11338
218382_s_at,U2AF2,11338,U2AF2,11338
212058_at,U2SURP,23350,U2SURP,23350
212060_at,U2SURP,23350,U2SURP,23350
212061_at,U2SURP,23350,U2SURP,23350
209340_at,UAP1,6675,UAP1,6675
214755_at,UAP1L1,91373,UAP1L1,91373
200964_at,UBA1,7317,UBA1,7317
201177_s_at,UBA2,10054,UBA2,10054
209115_at,UBA3,9039,UBA3,9039
218289_s_at,UBA5,79876,UBA5,79876
221700_s_at,UBA52,7311,UBA52,7311
218340_s_at,UBA6,55236,UBA6,55236
220869_at,UBA6,55236,UBA6,55236
202151_s_at,UBAC1,10422,UBAC1,10422
221490_at,UBAP1,51271,UBAP1,51271
46270_at,UBAP1,51271,UBAP1,51271
219192_at,UBAP2,55833,UBAP2,55833
221839_s_at,UBAP2,55833,UBAP2,55833
201377_at,UBAP2L,9898,UBAP2L,9898
201378_s_at,UBAP2L,9898,UBAP2L,9898
209947_at,UBAP2L,9898,UBAP2L,9898
214695_at,UBAP2L,9898,UBAP2L,9898
220418_at,UBASH3A,53347,UBASH3A,53347
200633_at,UBB,7314,UBB,7314
217144_at,UBBP1,7315,UBBP1,7315
217125_at,UBBP2,23668,UBBP2,23668
208980_s_at,UBC,7316,UBC,7316
211296_x_at,UBC,7316,UBC,7316
205890_s_at,UBD///GABBR1,10537///2550,UBD///GABBR1,10537///2550
201898_s_at,UBE2A,7319,UBE2A,7319
201899_s_at,UBE2A,7319,UBE2A,7319
202333_s_at,UBE2B,7320,UBE2B,7320
202334_s_at,UBE2B,7320,UBE2B,7320
202335_s_at,UBE2B,7320,UBE2B,7320
211763_s_at,UBE2B,7320,UBE2B,7320
202954_at,UBE2C,11065,UBE2C,11065
211764_s_at,UBE2D1,7321,UBE2D1,7321
214590_s_at,UBE2D1,7321,UBE2D1,7321
215957_at,UBE2D1,7321,UBE2D1,7321
201343_at,UBE2D2,7322,UBE2D2,7322
201344_at,UBE2D2,7322,UBE2D2,7322
201345_s_at,UBE2D2,7322,UBE2D2,7322
200667_at,UBE2D3,7323,UBE2D3,7323
200668_s_at,UBE2D3,7323,UBE2D3,7323
200669_s_at,UBE2D3,7323,UBE2D3,7323
218837_s_at,UBE2D4,51619,UBE2D4,51619
221949_at,UBE2D4,51619,UBE2D4,51619
51774_s_at,UBE2D4,51619,UBE2D4,51619
58900_at,UBE2D4,51619,UBE2D4,51619
65521_at,UBE2D4,51619,UBE2D4,51619
212519_at,UBE2E1,7324,UBE2E1,7324
210024_s_at,UBE2E3,10477,UBE2E3,10477
209141_at,UBE2G1,7326,UBE2G1,7326
209142_s_at,UBE2G1,7326,UBE2G1,7326
209041_s_at,UBE2G2,7327,UBE2G2,7327
209042_s_at,UBE2G2,7327,UBE2G2,7327
217799_x_at,UBE2H,7328,UBE2H,7328
221962_s_at,UBE2H,7328,UBE2H,7328
208760_at,UBE2I,7329,UBE2I,7329
211008_s_at,UBE2I,7329,UBE2I,7329
213535_s_at,UBE2I,7329,UBE2I,7329
217823_s_at,UBE2J1,51465,UBE2J1,51465
217824_at,UBE2J1,51465,UBE2J1,51465
217825_s_at,UBE2J1,51465,UBE2J1,51465
217826_s_at,UBE2J1,51465,UBE2J1,51465
202346_at,UBE2K,3093,UBE2K,3093
202347_s_at,UBE2K,3093,UBE2K,3093
200676_s_at,UBE2L3,7332,UBE2L3,7332
200682_s_at,UBE2L3,7332,UBE2L3,7332
200683_s_at,UBE2L3,7332,UBE2L3,7332
200684_s_at,UBE2L3,7332,UBE2L3,7332
201649_at,UBE2L6,9246,UBE2L6,9246
203109_at,UBE2M,9040,UBE2M,9040
201523_x_at,UBE2N,7334,UBE2N,7334
201524_x_at,UBE2N,7334,UBE2N,7334
212751_at,UBE2N,7334,UBE2N,7334
217393_x_at,UBE2NL,389898,UBE2NL,389898
218141_at,UBE2O,63893,UBE2O,63893
217978_s_at,UBE2Q1,55585,UBE2Q1,55585
