"probe_id","gene_symbol","entrez_id","symbol_count","entrez_count","mapping_status"
"11759362_x_at","PHKG1","5260",1,1,"mapped_unique"
"11759363_at","ZNF391","346157",1,1,"mapped_unique"
"11759364_a_at","GPR157","80045",1,1,"mapped_unique"
"11759365_at","GPR157","80045",1,1,"mapped_unique"
"11759366_at","ZNF835","90485",1,1,"mapped_unique"
"11759367_a_at","KIF18B","146909",1,1,"mapped_unique"
"11759368_x_at","CCL28","56477",1,1,"mapped_unique"
"11759369_a_at","MOGAT2","80168",1,1,"mapped_unique"
"11759370_x_at","CYP4A11","1579",1,1,"mapped_unique"
"11759371_at","PCDHGA12","26025",1,1,"mapped_unique"
"11759372_x_at","PCDHGA12","26025",1,1,"mapped_unique"
"11759373_a_at","CSRP1","1465",1,1,"mapped_unique"
"11759374_at","H3C8","8355",1,1,"mapped_unique"
"11759375_at","ASB11","140456",1,1,"mapped_unique"
"11759376_at","CCL27","10850",1,1,"mapped_unique"
"11759377_at","KRTAP19-7","337974",1,1,"mapped_unique"
"11759378_at","NHSL2","340527",1,1,"mapped_unique"
"11759379_at","OR5L1","219437",1,1,"mapped_unique"
"11759380_at","KRTAP6-2","337967",1,1,"mapped_unique"
"11759381_at","ADAM19","8728",1,1,"mapped_unique"
"11759382_at","GRK7","131890",1,1,"mapped_unique"
"11759383_at","KRTAP20-2","337976",1,1,"mapped_unique"
"11759384_at","DEFB128","245939",1,1,"mapped_unique"
"11759385_at","OR5T2","219464",1,1,"mapped_unique"
"11759386_x_at","OR5T2","219464",1,1,"mapped_unique"
"11759387_at","OR10H5","284433",1,1,"mapped_unique"
"11759388_at","OR9Q2","219957",1,1,"mapped_unique"
"11759389_at","OR10A2","341276",1,1,"mapped_unique"
"11759390_at","OR2A14","135941",1,1,"mapped_unique"
"11759391_at","KRTAP6-1","337966",1,1,"mapped_unique"
"11759392_at","KRTAP21-2","337978",1,1,"mapped_unique"
"11759393_at","KRTAP19-2","337969",1,1,"mapped_unique"
"11759394_at","ARPP19P1","646227",1,1,"mapped_unique"
"11759395_x_at","ARPP19P1","646227",1,1,"mapped_unique"
"11759396_a_at","BTN2A3P","54718",1,1,"mapped_unique"
"11759397_x_at","BTN2A3P","54718",1,1,"mapped_unique"
"11759398_at","FCGRT","2217",1,1,"mapped_unique"
"11759399_x_at","FCGRT","2217",1,1,"mapped_unique"
"11759400_at","PSMF1","9491",1,1,"mapped_unique"
"11759401_at","UBE2I","7329",1,1,"mapped_unique"
"11759402_s_at","VCAN","1462",1,1,"mapped_unique"
"11759403_x_at","VCAN","1462",1,1,"mapped_unique"
"11759404_at","TSPAN5","10098",1,1,"mapped_unique"
"11759405_x_at","STX10","8677",1,1,"mapped_unique"
"11759406_a_at","SEC16B","89866",1,1,"mapped_unique"
"11759407_at","FAM217B","63939",1,1,"mapped_unique"
"11759408_at","AQR","9716",1,1,"mapped_unique"
"11759409_at","KCNV2","169522",1,1,"mapped_unique"
"11759410_s_at","KCNV2","169522",1,1,"mapped_unique"
"11759411_x_at","MIF","4282",1,1,"mapped_unique"
"11759412_at","CDH11","1009",1,1,"mapped_unique"
"11759413_s_at","CDH11","1009",1,1,"mapped_unique"
"11759414_at","GCSH","2653",1,1,"mapped_unique"
"11759415_at","SLC51B","123264",1,1,"mapped_unique"
"11759416_x_at","HFE","3077",1,1,"mapped_unique"
"11759417_s_at","HSPA9","3313",1,1,"mapped_unique"
"11759418_at","CEMP1","752014",1,1,"mapped_unique"
"11759419_at","GTF2H3","2967",1,1,"mapped_unique"
"11759420_at","DOP1A","23033",1,1,"mapped_unique"
"11759421_at","SNRNP70","6625",1,1,"mapped_unique"
"11759422_x_at","ZNF195","7748",1,1,"mapped_unique"
"11759423_at","EPPK1","83481",1,1,"mapped_unique"
"11759424_at","ANXA5","308",1,1,"mapped_unique"
"11759425_at","RTL8C","8933",1,1,"mapped_unique"
"11759426_x_at","RTL8C","8933",1,1,"mapped_unique"
"11759427_x_at","COMMD10","51397",1,1,"mapped_unique"
"11759428_a_at","KLF7","8609",1,1,"mapped_unique"
"11759429_a_at","KLF7","8609",1,1,"mapped_unique"
"11759430_at","KLF7","8609",1,1,"mapped_unique"
"11759431_s_at","TAF3","83860",1,1,"mapped_unique"
"11759432_a_at","TDRP","157695",1,1,"mapped_unique"
"11759433_at","POLR3A","11128",1,1,"mapped_unique"
"11759434_at","IL12RB1","3594",1,1,"mapped_unique"
"11759435_at","HECTD2","143279",1,1,"mapped_unique"
"11759436_at","BCL2L10","10017",1,1,"mapped_unique"
"11759437_at","EIF3F","8665",1,1,"mapped_unique"
"11759438_x_at","EIF3F","8665",1,1,"mapped_unique"
"11759439_at","PRKAR1B","5575",1,1,"mapped_unique"
"11759440_at","GLS","2744",1,1,"mapped_unique"
"11759441_at","HAPSTR1","29035",1,1,"mapped_unique"
"11759442_s_at","DDR2","4921",1,1,"mapped_unique"
"11759443_at","SLC19A1","6573",1,1,"mapped_unique"
"11759444_x_at","BAX","581",1,1,"mapped_unique"
"11759445_at","SNAPC5","10302",1,1,"mapped_unique"
"11759446_at","ACOXL","55289",1,1,"mapped_unique"
"11759447_at","GJC3","349149",1,1,"mapped_unique"
"11759448_at","DEFB108B","245911",1,1,"mapped_unique"
"11759449_x_at","DEFB108B","245911",1,1,"mapped_unique"
"11759450_x_at","DDI2","84301",2,2,"ambiguous"
"11759450_x_at","RSC1A1","6248",2,2,"ambiguous"
"11759451_at","TRPC7","57113",1,1,"mapped_unique"
"11759452_at","TMPRSS9","360200",1,1,"mapped_unique"
"11759453_at","OR1E1","8387",1,1,"mapped_unique"
"11759454_a_at","TUBB8","347688",2,2,"ambiguous"
"11759454_a_at","TUBBP5","643224",2,2,"ambiguous"
"11759455_s_at","TUBB7P","56604",3,3,"ambiguous"
"11759455_s_at","TUBB8","347688",3,3,"ambiguous"
"11759455_s_at","TUBBP5","643224",3,3,"ambiguous"
"11759456_x_at","TUBB8","347688",2,2,"ambiguous"
"11759456_x_at","TUBBP5","643224",2,2,"ambiguous"
"11759457_x_at","OR7E85BP","650293",1,1,"mapped_unique"
"11759458_at","LINC01098","285501",1,1,"mapped_unique"
"11759459_x_at","LOC102724250","102724250",11,11,"ambiguous"
"11759459_x_at","NBPF1","55672",11,11,"ambiguous"
"11759459_x_at","NBPF10","100132406",11,11,"ambiguous"
"11759459_x_at","NBPF11","200030",11,11,"ambiguous"
"11759459_x_at","NBPF12","149013",11,11,"ambiguous"
"11759459_x_at","NBPF14","25832",11,11,"ambiguous"
"11759459_x_at","NBPF15","284565",11,11,"ambiguous"
"11759459_x_at","NBPF20","100288142",11,11,"ambiguous"
"11759459_x_at","NBPF26","101060684",11,11,"ambiguous"
"11759459_x_at","NBPF8","728841",11,11,"ambiguous"
"11759459_x_at","NBPF9","400818",11,11,"ambiguous"
"11759460_at","ZNF836","162962",1,1,"mapped_unique"
"11759461_x_at","ZNF836","162962",1,1,"mapped_unique"
"11759462_at","ZNF883","169834",1,1,"mapped_unique"
"11759463_at","ADAMTS20","80070",1,1,"mapped_unique"
"11759464_at","OTOP2","92736",1,1,"mapped_unique"
"11759465_s_at","MAFA","389692",1,1,"mapped_unique"
"11759466_x_at","ARL17A","51326",3,3,"ambiguous"
"11759466_x_at","ARL17B","100506084",3,3,"ambiguous"
"11759466_x_at","BPTF","2186",3,3,"ambiguous"
"11759467_at","VSTM5","387804",1,1,"mapped_unique"
"11759468_x_at","LCE1A","353131",1,1,"mapped_unique"
"11759469_s_at","ASB4","51666",1,1,"mapped_unique"
"11759470_at","LCE1F","353137",1,1,"mapped_unique"
"11759471_x_at","LCE1F","353137",1,1,"mapped_unique"
"11759472_at","SP9","100131390",1,1,"mapped_unique"
"11759473_at","TAS2R30","259293",3,3,"ambiguous"
"11759473_at","TAS2R43","259289",3,3,"ambiguous"
"11759473_at","TAS2R45","259291",3,3,"ambiguous"
"11759474_at","NT5C1A","84618",1,1,"mapped_unique"
"11759475_at","CYP2C19","1557",1,1,"mapped_unique"
"11759476_at","KRT33A","3883",1,1,"mapped_unique"
"11759477_at","ADAMTS15","170689",1,1,"mapped_unique"
"11759478_at","GSC2","2928",1,1,"mapped_unique"
"11759479_s_at","PTP4A2","8073",1,1,"mapped_unique"
"11759480_s_at","PTP4A2","8073",1,1,"mapped_unique"
"11759481_at","COPB1","1315",1,1,"mapped_unique"
"11759482_at","WWTR1","25937",1,1,"mapped_unique"
"11759483_at","WWTR1","25937",1,1,"mapped_unique"
"11759484_s_at","STAG1","10274",1,1,"mapped_unique"
"11759485_s_at","GPBP1","65056",1,1,"mapped_unique"
"11759486_x_at","GPBP1","65056",1,1,"mapped_unique"
"11759487_at","ARHGEF40","55701",1,1,"mapped_unique"
"11759488_at","EYA3","2140",1,1,"mapped_unique"
"11759489_s_at","TXNL1","9352",1,1,"mapped_unique"
"11759490_at","OSER1","51526",1,1,"mapped_unique"
"11759491_s_at","MRPL35","51318",1,1,"mapped_unique"
"11759492_at","RPS27L","51065",1,1,"mapped_unique"
"11759493_at","RBM25","58517",1,1,"mapped_unique"
"11759494_at","ITGA9","3680",1,1,"mapped_unique"
"11759495_at","BAG4","9530",1,1,"mapped_unique"
"11759496_at","CHST11","50515",1,1,"mapped_unique"
"11759497_at","CHST11","50515",1,1,"mapped_unique"
"11759498_at","CYRIA","81553",1,1,"mapped_unique"
"11759499_at","CYRIA","81553",1,1,"mapped_unique"
"11759500_at","TNPO3","23534",1,1,"mapped_unique"
"11759501_at","PIN4","5303",1,1,"mapped_unique"
"11759502_at","TRAF3","7187",1,1,"mapped_unique"
"11759503_at","RAMAC","83640",1,1,"mapped_unique"
"11759504_at","MAP7D3","79649",1,1,"mapped_unique"
"11759505_at","CFAP90","134121",1,1,"mapped_unique"
"11759506_a_at","TM9SF2","9375",1,1,"mapped_unique"
"11759507_at","ZNF292","23036",1,1,"mapped_unique"
"11759508_at","PCDH17","27253",1,1,"mapped_unique"
"11759509_s_at","MCM4","4173",1,1,"mapped_unique"
"11759510_x_at","MCM4","4173",1,1,"mapped_unique"
"11759511_at","MOSPD2","158747",1,1,"mapped_unique"
"11759512_x_at","CWC25","54883",1,1,"mapped_unique"
"11759513_at","LZIC","84328",1,1,"mapped_unique"
"11759514_at","BCL2L1","598",1,1,"mapped_unique"
"11759515_at","GTF3C3","9330",1,1,"mapped_unique"
"11759516_s_at","GTF3C3","9330",1,1,"mapped_unique"
"11759517_a_at","GRIP2","80852",1,1,"mapped_unique"
"11759518_at","MACF1","23499",1,1,"mapped_unique"
"11759519_a_at","SUCLA2","8803",1,1,"mapped_unique"
"11759520_s_at","SPCS1","28972",1,1,"mapped_unique"
"11759521_a_at","SBNO1","55206",1,1,"mapped_unique"
"11759522_a_at","ALKBH7","84266",1,1,"mapped_unique"
"11759523_x_at","ALKBH7","84266",1,1,"mapped_unique"
"11759524_at","UCN","7349",1,1,"mapped_unique"
"11759525_at","GADD45B","4616",1,1,"mapped_unique"
"11759526_a_at","MGAT4B","11282",1,1,"mapped_unique"
"11759527_at","SLC11A2","4891",1,1,"mapped_unique"
"11759528_at","MRPS31","10240",1,1,"mapped_unique"
"11759529_at","ZC3H15","55854",1,1,"mapped_unique"
"11759530_s_at","DNAJC4","3338",2,2,"ambiguous"
"11759530_s_at","NUDT22","84304",2,2,"ambiguous"
"11759531_x_at","DNAJC4","3338",2,2,"ambiguous"
"11759531_x_at","NUDT22","84304",2,2,"ambiguous"
"11759532_at","FIP1L1","81608",1,1,"mapped_unique"
"11759533_s_at","FIP1L1","81608",1,1,"mapped_unique"
"11759534_x_at","TP53I11","9537",1,1,"mapped_unique"
"11759535_at","MRPS12","6183",1,1,"mapped_unique"
"11759536_a_at","TTC17","55761",1,1,"mapped_unique"
"11759537_a_at","RPS28","6234",1,1,"mapped_unique"
"11759538_at","RPS28","6234",1,1,"mapped_unique"
"11759539_x_at","PSG1","5669",4,4,"ambiguous"
"11759539_x_at","PSG11","5680",4,4,"ambiguous"
"11759539_x_at","PSG3","5671",4,4,"ambiguous"
"11759539_x_at","PSG4","5672",4,4,"ambiguous"
"11759540_a_at","RPL35A","6165",1,1,"mapped_unique"
"11759541_at","RPL35A","6165",1,1,"mapped_unique"
"11759542_s_at","PACSIN2","11252",1,1,"mapped_unique"
"11759543_at","PRMT2","3275",1,1,"mapped_unique"
"11759544_at","PRMT2","3275",1,1,"mapped_unique"
"11759545_a_at","PRMT2","3275",1,1,"mapped_unique"
"11759546_a_at","CXXC5","51523",1,1,"mapped_unique"
"11759547_s_at","DDR2","4921",1,1,"mapped_unique"
"11759548_a_at","SREBF2","6721",1,1,"mapped_unique"
"11759549_a_at","MICAL2","9645",1,1,"mapped_unique"
"11759550_at","ZFAS1","441951",1,1,"mapped_unique"
"11759551_at","OBSL1","23363",1,1,"mapped_unique"
"11759552_at","MPI","4351",1,1,"mapped_unique"
"11759553_at","TIMM8B","26521",1,1,"mapped_unique"
"11759554_at","PAPOLA","10914",1,1,"mapped_unique"
"11759555_s_at","CAMTA1","23261",1,1,"mapped_unique"
"11759556_at","BLZF1","8548",1,1,"mapped_unique"
"11759557_at","BLZF1","8548",1,1,"mapped_unique"
"11759558_at","THAP3","90326",1,1,"mapped_unique"
"11759559_at","SLC25A37","51312",1,1,"mapped_unique"
"11759560_s_at","SLC25A37","51312",1,1,"mapped_unique"
"11759561_s_at","PPP4R2","151987",1,1,"mapped_unique"
"11759562_a_at","PPP4R2","151987",1,1,"mapped_unique"
"11759563_a_at","EPC1","80314",1,1,"mapped_unique"
"11759564_x_at","RPS2","6187",2,2,"ambiguous"
"11759564_x_at","SNORA64","26784",2,2,"ambiguous"
"11759565_a_at","SPEG","10290",2,2,"ambiguous"
"11759565_a_at","SPEGNB","100996693",2,2,"ambiguous"
"11759566_a_at","NPL","80896",1,1,"mapped_unique"
"11759567_at","SRCAP","10847",2,2,"ambiguous"
"11759567_at","TMEM265","100862671",2,2,"ambiguous"
"11759568_at","SLC45A4","57210",1,1,"mapped_unique"
"11759569_a_at","CDK5RAP3","80279",1,1,"mapped_unique"
"11759570_at","RPLP2","6181",1,1,"mapped_unique"
"11759571_a_at","IGLC1","3537",2,2,"ambiguous"
"11759571_a_at","IGLL5","100423062",2,2,"ambiguous"
"11759572_a_at","STAU2","27067",1,1,"mapped_unique"
"11759573_at","OGA","10724",1,1,"mapped_unique"
"11759574_a_at","NCOR1","9611",1,1,"mapped_unique"
"11759575_at","UQCRH","7388",2,2,"ambiguous"
"11759575_at","UQCRHL","440567",2,2,"ambiguous"
"11759576_s_at","","",0,0,"missing"
"11759577_at","MRS2","57380",1,1,"mapped_unique"
"11759578_s_at","RASSF8","11228",1,1,"mapped_unique"
"11759579_at","CNPY2","10330",1,1,"mapped_unique"
"11759580_at","SYNCRIP","10492",1,1,"mapped_unique"
"11759581_x_at","HLA-B","3106",2,2,"ambiguous"
"11759581_x_at","HLA-C","3107",2,2,"ambiguous"
"11759582_at","AKAP17A","8227",1,1,"mapped_unique"
"11759583_at","ERCC6L2","375748",1,1,"mapped_unique"
"11759584_a_at","COX4I1","1327",1,1,"mapped_unique"
"11759585_at","RAB18","22931",1,1,"mapped_unique"
"11759586_s_at","RAB18","22931",1,1,"mapped_unique"
"11759587_at","HTRA3","94031",1,1,"mapped_unique"
"11759588_at","SLC25A35","399512",1,1,"mapped_unique"
"11759589_at","DSCR9","257203",1,1,"mapped_unique"
"11759590_a_at","ATAT1","79969",1,1,"mapped_unique"
"11759591_at","ATAT1","79969",1,1,"mapped_unique"
"11759592_at","PCGF5","84333",1,1,"mapped_unique"
"11759593_at","UROD","7389",1,1,"mapped_unique"
"11759594_at","ERVK-6","64006",2,2,"ambiguous"
"11759594_at","ERVK-9","100616102",2,2,"ambiguous"
"11759595_x_at","ERVK-6","64006",1,1,"mapped_unique"
"11759596_at","PCAT4","118425",1,1,"mapped_unique"
"11759597_a_at","HSPA14","51182",1,1,"mapped_unique"
"11759598_at","HSPA14","51182",1,1,"mapped_unique"
"11759599_at","PNISR","25957",1,1,"mapped_unique"
"11759600_at","PNISR","25957",1,1,"mapped_unique"
"11759601_a_at","PNISR","25957",1,1,"mapped_unique"
"11759602_a_at","RSRP1","57035",1,1,"mapped_unique"
"11759603_at","BCL2L13","23786",1,1,"mapped_unique"
"11759604_s_at","BCL2L13","23786",1,1,"mapped_unique"
"11759605_at","WFDC2","10406",1,1,"mapped_unique"
"11759606_at","YIPF2","78992",1,1,"mapped_unique"
"11759607_a_at","ATF7","11016",1,1,"mapped_unique"
"11759608_at","EPB41L5","57669",1,1,"mapped_unique"
"11759609_at","SLC18A2","6571",1,1,"mapped_unique"
"11759610_at","HOXB-AS3","404266",1,1,"mapped_unique"
"11759611_at","SMIM11","54065",1,1,"mapped_unique"
"11759612_at","FNDC3B","64778",1,1,"mapped_unique"
"11759613_a_at","GPALPP1","55425",1,1,"mapped_unique"
"11759614_a_at","ECHDC2","55268",1,1,"mapped_unique"
"11759615_x_at","PRPF38B","55119",1,1,"mapped_unique"
"11759616_at","VASH1","22846",1,1,"mapped_unique"
"11759617_at","CKAP2","26586",2,2,"ambiguous"
"11759617_at","IGLJ3","28831",2,2,"ambiguous"
"11759618_a_at","SLC25A37","51312",1,1,"mapped_unique"
"11759619_at","TRAPPC10","7109",1,1,"mapped_unique"
"11759620_a_at","ATAT1","79969",1,1,"mapped_unique"
"11759621_at","TCL6","27004",1,1,"mapped_unique"
"11759622_s_at","DDX21","9188",1,1,"mapped_unique"
"11759623_at","C11orf71","54494",1,1,"mapped_unique"
"11759624_at","PWAR6","100506965",1,1,"mapped_unique"
"11759625_at","PWAR6","100506965",1,1,"mapped_unique"
"11759626_at","MIR6125","102465133",2,2,"ambiguous"
"11759626_at","USP15","9958",2,2,"ambiguous"
"11759627_at","MIR6125","102465133",2,2,"ambiguous"
"11759627_at","USP15","9958",2,2,"ambiguous"
"11759628_at","WIPF1","7456",1,1,"mapped_unique"
"11759629_a_at","TRAC","28755",5,5,"ambiguous"
"11759629_a_at","TRAJ17","28738",5,5,"ambiguous"
"11759629_a_at","TRAV20","28663",5,5,"ambiguous"
"11759629_a_at","TRDV2","28517",5,5,"ambiguous"
"11759629_a_at","YME1L1","10730",5,5,"ambiguous"
"11759630_at","GPATCH2","55105",1,1,"mapped_unique"
"11759631_at","TRIO","7204",1,1,"mapped_unique"
"11759632_a_at","CCDC183","84960",1,1,"mapped_unique"
"11759633_at","","",0,0,"missing"
"11759634_s_at","TMEM39A","55254",1,1,"mapped_unique"
"11759635_x_at","THOC2","57187",1,1,"mapped_unique"
"11759636_x_at","THOC2","57187",1,1,"mapped_unique"
"11759637_x_at","ULK4","54986",1,1,"mapped_unique"
"11759638_at","MESD","23184",1,1,"mapped_unique"
"11759639_at","CLEC16A","23274",1,1,"mapped_unique"
"11759640_x_at","CLEC16A","23274",1,1,"mapped_unique"
"11759641_at","CSTF2","1478",1,1,"mapped_unique"
"11759642_x_at","HLA-DRB1","3123",1,1,"mapped_unique"
"11759643_at","NIT1","4817",1,1,"mapped_unique"
"11759644_at","OSMR","9180",1,1,"mapped_unique"
"11759645_x_at","COX11","1353",1,1,"mapped_unique"
"11759646_at","ZC3H7A","29066",1,1,"mapped_unique"
"11759647_x_at","ZC3H7A","29066",1,1,"mapped_unique"
"11759648_at","CREB3L2","64764",1,1,"mapped_unique"
"11759649_x_at","CREB3L2","64764",1,1,"mapped_unique"
"11759650_at","PROM2","150696",1,1,"mapped_unique"
"11759651_x_at","PROM2","150696",1,1,"mapped_unique"
"11759652_x_at","IGKC","3514",1,1,"mapped_unique"
"11759653_at","NRF1","4899",1,1,"mapped_unique"
"11759654_a_at","SLC6A13","6540",1,1,"mapped_unique"
"11759655_x_at","SLC6A13","6540",1,1,"mapped_unique"
"11759656_a_at","KLHL7","55975",1,1,"mapped_unique"
"11759657_at","TOM1L1","10040",1,1,"mapped_unique"
"11759658_a_at","RECK","8434",1,1,"mapped_unique"
"11759659_at","","",0,0,"missing"
"11759660_at","ZNF385C","201181",1,1,"mapped_unique"
"11759661_at","MYO10","4651",1,1,"mapped_unique"
"11759662_at","MORN4","118812",1,1,"mapped_unique"
"11759663_x_at","SP100","6672",1,1,"mapped_unique"
"11759664_a_at","B4GALNT1","2583",1,1,"mapped_unique"
"11759665_a_at","SLC1A6","6511",1,1,"mapped_unique"
"11759666_x_at","HLA-DPB1","3115",1,1,"mapped_unique"
"11759667_a_at","TTC17","55761",1,1,"mapped_unique"
"11759668_a_at","CEP57","9702",1,1,"mapped_unique"
"11759669_x_at","CEP57","9702",1,1,"mapped_unique"
"11759670_a_at","CEP57","9702",1,1,"mapped_unique"
"11759671_s_at","KCNMA1","3778",1,1,"mapped_unique"
"11759672_x_at","UGGT2","55757",1,1,"mapped_unique"
"11759673_s_at","DBF4B","80174",1,1,"mapped_unique"
"11759674_a_at","CAPS2","84698",1,1,"mapped_unique"
"11759675_at","NDST1","3340",1,1,"mapped_unique"
"11759676_at","BEST3","144453",1,1,"mapped_unique"
"11759677_at","HERC4","26091",1,1,"mapped_unique"
"11759678_at","RAB12","201475",1,1,"mapped_unique"
"11759679_at","TRPM1","4308",1,1,"mapped_unique"
"11759680_a_at","ATG3","64422",1,1,"mapped_unique"
"11759681_x_at","CFAP410","755",1,1,"mapped_unique"
"11759682_at","PDLIM5","10611",1,1,"mapped_unique"
"11759683_a_at","SPATA42","642864",1,1,"mapped_unique"
"11759684_at","IGKC","3514",1,1,"mapped_unique"
"11759685_x_at","","",0,0,"missing"
"11759686_x_at","GPR137","56834",1,1,"mapped_unique"
"11759687_a_at","SNAPC5","10302",1,1,"mapped_unique"
"11759688_s_at","PANK2","80025",1,1,"mapped_unique"
"11759689_at","SIN3B","23309",1,1,"mapped_unique"
"11759690_at","SLC11A2","4891",1,1,"mapped_unique"
"11759691_a_at","SLC11A2","4891",1,1,"mapped_unique"
"11759692_at","TRNT1","51095",1,1,"mapped_unique"
"11759693_at","RTKN2","219790",1,1,"mapped_unique"
"11759694_at","TCF12-DT","145783",2,2,"ambiguous"
"11759694_at","ZNF280D","54816",2,2,"ambiguous"
"11759695_at","CNTN1","1272",1,1,"mapped_unique"
"11759696_a_at","SLITRK3","22865",1,1,"mapped_unique"
"11759697_at","SLITRK3","22865",1,1,"mapped_unique"
"11759698_at","STEAP1B","256227",1,1,"mapped_unique"
"11759699_at","","",0,0,"missing"
"11759700_at","COX6A1","1337",1,1,"mapped_unique"
"11759701_at","SLC31A1","1317",1,1,"mapped_unique"
"11759702_at","LCN12","286256",1,1,"mapped_unique"
"11759703_x_at","LCN12","286256",1,1,"mapped_unique"
"11759704_at","TSL","790953",1,1,"mapped_unique"
"11759705_x_at","IGLC1","3537",1,1,"mapped_unique"
"11759706_x_at","ANKS1B","56899",1,1,"mapped_unique"
"11759707_at","ASPH","444",1,1,"mapped_unique"
"11759708_s_at","NSUN5","55695",3,3,"ambiguous"
"11759708_s_at","NSUN5P1","155400",3,3,"ambiguous"
"11759708_s_at","NSUN5P2","260294",3,3,"ambiguous"
"11759709_x_at","NSUN5P1","155400",2,2,"ambiguous"
"11759709_x_at","NSUN5P2","260294",2,2,"ambiguous"
"11759710_at","TXNDC9","10190",1,1,"mapped_unique"
"11759711_a_at","RBM25","58517",1,1,"mapped_unique"
"11759712_at","RAB6A","5870",2,2,"ambiguous"
"11759712_at","RAB6D","150786",2,2,"ambiguous"
"11759713_x_at","RAB6A","5870",2,2,"ambiguous"
"11759713_x_at","RAB6D","150786",2,2,"ambiguous"
"11759714_at","ANGEL2","90806",1,1,"mapped_unique"
"11759715_at","LRCH1","23143",1,1,"mapped_unique"
"11759716_x_at","NPIPA1","9284",7,7,"ambiguous"
"11759716_x_at","NPIPA2","642799",7,7,"ambiguous"
"11759716_x_at","NPIPA3","642778",7,7,"ambiguous"
"11759716_x_at","NPIPA5","100288332",7,7,"ambiguous"
"11759716_x_at","NPIPA7","101059938",7,7,"ambiguous"
"11759716_x_at","NPIPA8","101059953",7,7,"ambiguous"
"11759716_x_at","PKD1P1","339044",7,7,"ambiguous"
"11759717_x_at","FNDC5","252995",1,1,"mapped_unique"
"11759718_at","SETMAR","6419",1,1,"mapped_unique"
"11759719_at","PASK","23178",1,1,"mapped_unique"
"11759720_x_at","","",0,0,"missing"
"11759721_a_at","PDXK","8566",1,1,"mapped_unique"
"11759722_at","XRCC4","7518",1,1,"mapped_unique"
"11759723_at","TUBGCP3","10426",1,1,"mapped_unique"
"11759724_x_at","ZHX1-C8orf76","100533106",1,1,"mapped_unique"
"11759725_a_at","RDX","5962",1,1,"mapped_unique"
"11759726_at","DGLUCY","80017",1,1,"mapped_unique"
"11759727_x_at","DGLUCY","80017",1,1,"mapped_unique"
"11759728_at","SEC24A","10802",1,1,"mapped_unique"
"11759729_a_at","TTC14","151613",1,1,"mapped_unique"
"11759730_a_at","OVOS2","144203",1,1,"mapped_unique"
"11759731_a_at","CLIC5","53405",1,1,"mapped_unique"
"11759732_a_at","LARP1B","55132",1,1,"mapped_unique"
"11759733_a_at","FAM91A1","157769",1,1,"mapped_unique"
"11759734_at","BLZF1","8548",1,1,"mapped_unique"
"11759735_at","OBSCN","84033",1,1,"mapped_unique"
"11759736_a_at","BIRC5","332",1,1,"mapped_unique"
"11759737_x_at","BIRC5","332",1,1,"mapped_unique"
"11759738_at","TMED4","222068",1,1,"mapped_unique"
"11759739_x_at","SNHG11","128439",2,2,"ambiguous"
"11759739_x_at","SNORA71E","677821",2,2,"ambiguous"
"11759740_x_at","CDC23","8697",1,1,"mapped_unique"
"11759741_at","COMMD3","23412",1,1,"mapped_unique"
"11759742_at","TSHZ2","128553",1,1,"mapped_unique"
"11759743_x_at","ZNF75A","7627",1,1,"mapped_unique"
"11759744_a_at","MEIOC","284071",1,1,"mapped_unique"
"11759745_x_at","HLA-DQB1","3119",1,1,"mapped_unique"
"11759746_a_at","ARHGEF28","64283",1,1,"mapped_unique"
"11759747_a_at","MBD1","4152",1,1,"mapped_unique"
"11759748_x_at","UCHL5","51377",1,1,"mapped_unique"
"11759749_at","KLF3","51274",1,1,"mapped_unique"
"11759750_at","ZNF880","400713",1,1,"mapped_unique"
"11759751_at","ZNF169","169841",1,1,"mapped_unique"
"11759752_at","GALNT5","11227",1,1,"mapped_unique"
"11759753_a_at","ATXN7L1","222255",1,1,"mapped_unique"
"11759754_a_at","LINC00943","100507206",1,1,"mapped_unique"
"11759755_x_at","DMKN","93099",1,1,"mapped_unique"
"11759756_x_at","ERVK-4","60359",1,1,"mapped_unique"
"11759757_a_at","SLC33A1","9197",1,1,"mapped_unique"
"11759758_at","C2orf74-DT","339803",1,1,"mapped_unique"
"11759759_s_at","CCNL1","57018",1,1,"mapped_unique"
"11759760_s_at","H2BC10","8346",5,5,"ambiguous"
"11759760_s_at","H2BC4","8347",5,5,"ambiguous"
"11759760_s_at","H2BC6","8344",5,5,"ambiguous"
"11759760_s_at","H2BC7","8343",5,5,"ambiguous"
"11759760_s_at","H2BC8","8339",5,5,"ambiguous"
"11759761_x_at","","",0,0,"missing"
"11759762_a_at","CIMAP1B","440836",1,1,"mapped_unique"
"11759763_at","CIMAP1B","440836",1,1,"mapped_unique"
"11759764_x_at","CIMAP1B","440836",1,1,"mapped_unique"
"11759765_at","PLSCR1","5359",1,1,"mapped_unique"
"11759766_at","MR1","3140",1,1,"mapped_unique"
"11759767_x_at","MR1","3140",1,1,"mapped_unique"
"11759768_s_at","FSBP","100861412",2,2,"ambiguous"
"11759768_s_at","RAD54B","25788",2,2,"ambiguous"
"11759769_at","PPP4R3B","57223",1,1,"mapped_unique"
"11759770_a_at","UCHL5","51377",1,1,"mapped_unique"
"11759771_x_at","UCHL5","51377",1,1,"mapped_unique"
"11759772_at","USP45","85015",1,1,"mapped_unique"
"11759773_a_at","LINC01667","441058",2,2,"ambiguous"
